,,▲,家電量販店（店長）,・家電リサイクル法の対象４商品の３月までの駆け込み需要が予想以上で、４月以降は新規需要のみのため厳しさが予想される。
,,▲,家電量販店（営業担当）,・今年に入って、生活必需品以外の売上が前年を下回っている。
,,▲,乗用車販売店（営業担当）,・今月は新規需要の月にかかわらず、新規購入が少なく、４月、５月の見込み客の先取りを行ったため、先行きが厳しい。
,,▲,観光型旅館（経営者）,・四国は、ユニバーサル・スタジオ・ジャパンに観光客を取られる。
,,▲,タクシー運転手,・夜、飲み屋に聞いても、ますます客が減って、これからも悪くなるのではないかと言っている。
,,▲,美容室（経営者）,・美容室の統合、人員の削減等を身近に聞くようになっている。
,,×,一般小売店［乾物］（店員）,・高速道路が開通するので、高松や神戸に買物客が流出する。
,,×,百貨店（販売促進担当）,・家電リサイクル法の駆け込み需要、百貨店の閉店セールなど、かなりの需要の前倒しがある。
,,×,スーパー（店長）,・スーパー同志の競争は依然厳しく、安くしても売れない。
,,×,美容室（経営者）,・今月、客の勤め先が破綻し、売上が落ちると予想される。
"企業
動向
関連

(四国)",,◎,建設業（総務担当）,・芸予地震の特需により、補修を中心に受注件数、金額ともに大幅に増加する。
,,○,建設業（経営者）,・新年度の工事の受注予定も幾分ある。
,,○,広告代理店（経営者）,・５月の新しいＪＲ駅舎、並びにシティホテルオープンに伴う広告、イベントの仕事が発生しており、また、学会等コンベンション受注が増えている。
,,□,パルプ・紙・紙加工品製造業（経営者）,・現況からみて２，３か月先もあまり変わらない。
,,□,一般機械器具製造業（経理担当）,・クレーンは、総需要が前年比マイナスであり、回復にはまだかなり時間がかかる。
,,□,一般機械器具製造業（経理担当）,"・最近、受注トン数の大きいものから小さいものへのシフトが起こっている。
・ユーザーの設備投資に対する考え方にも、一段と厳しさがみられる。"
,,□,広告代理店（経営者）,"・前年の末ごろまで上向きの傾向を見せていた求人広告が、今年３月に入り極端に落ち込んでいる。
・相変わらず、不動産の動きも鈍い。"
,,□,金融業（融資担当）,・リストラによる可処分所得の減少が続き、依然低調である。
,,▲,化学工業（経営者）,・過当競争が甚だしく、販売価格の値下がり傾向が依然として続いている。
,,▲,電気機械器具製造業（経営者）,・アメリカ向けの輸出関係が非常に悪化している。
,,×,家具製造業（営業担当）,・供給過剰の値引き競争と円安による輸入原料の値上がりにより、各企業とも厳しい経営下に置かれている。
,,×,公認会計士,・芸予地震によって、松山地方は大打撃を受けており、特に観光関係が心理的にも大変悪い状況にある。
"雇用
関連

(四国)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（支店長）,・人材派遣の需要はあまり伸びていないが、正社員の採用はその分増えている。
,,□,求人情報誌制作会社（編集者）,・特に中高年の求人数が極端に減少している。
,,□,職業安定所（職員）,・人員整理、閉鎖による離職者が増加しているが、条件的、能力的なミスマッチが今後も続く。
,,□,民間職業紹介機関（所長）,・若年層、技術者、経験者の新規求人は増加しているが、事業所の閉鎖、縮小等による潜在的な失業者が見込まれる。
,,▲,人材派遣会社（支店長）,"・料金の改定に応じてくれたところが非常に少ない。
・派遣の利用自体は増えているが、正社員を採用せず、短期的に派遣を利用する状況が多々見受けられる。"
,,▲,新聞社［求人広告］（担当者）,・４月から広告予算も新しい期に入るが、前年の半分になったり、８割になったりしている。
,,▲,職業安定所（職員）,・欠員の補充等に際し、パート採用への求人が増加している。
,,×,－,－
,,,,
　１０．九州,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(九州)",,◎,＊,＊
,,○,コンビニ（店長）,・春の行楽シーズンで週末の行楽客の増加が期待できる。
,,○,衣料品専門店（店長）,・来客数が増加していくことはないが、サーフィン、レディースの水着等の客の買上率が上昇する。
,,○,その他専門店［書籍］（店長）,・最近になって、経済書の中で、特に金融関係の書籍の売上が増加しているので、ある程度見通しが立ってきている。
,,○,設計事務所（所長）,・既に計画した物件や計画中の物件で、設計まで行っている物件が若干ながら増加している。
,,□,商店街（代表者）,・梅雨時期になると商品管理が難しくなり、駐車場もないので来客数が見込めない。
,,□,商店街（組合職員）,・景気が上向く材料が見当たらず、低迷ムードは続く。
,,□,百貨店（売場主任）,・低価格志向の商品から少し高い物も売れてきたが、相変わらず買い方は慎重である。
,,□,スーパー（総務担当）,・住居用品、食品は、ある程度好調に推移するが、衣料品に関しては一部ブランドに価格帯引下げの兆候がみられ、全体の価格引下げにつながる。
,,□,スーパー（経理担当）,・この春以降、中小スーパーの出店が数店決まっており、更なる価格競争を余儀なくされる。
,,□,コンビニ（エリア担当）,・外食やファーストフード店の平日半額などの値下げ販売が好調で、一部のコンビニチェーンでも頻繁に値引き販売を行っており、今後もこの傾向は続くと思われるため、個人消費のデフレ傾向による景気の低迷は続く。
,,□,家電量販店（店長）,・客の購入単価は毎月毎月低下する傾向にある。
,,□,乗用車販売店（経理担当）,・新型車が出ているが、爆発的に売れている状況ではない。
,,□,高級レストラン（経営者）,・県外からの予約状況が芳しくない。
,,□,都市型ホテル（スタッフ）,・婚礼、宴会、食堂ともに、２、３か月後の予約が前年を下回っていることから、景気は変わらない。
,,□,旅行代理店（従業員）,・旅行需要は上向きだが、商品単価が下がっているため現状のままで推移する。ユニバーサル・スタジオ・ジャパンのオープン後の反応によっては期待できる。
,,□,タクシー運転手,・会社関係のチケット利用や郊外への客が増加したが、これは一時的なもので今後も変わらない。
,,□,ゴルフ場（支配人）,・格安料金のイベント以外の予約状況が芳しくなく、良くなる要素は見当たらない。
,,□,パチンコ店（店員）,・地元の造船や電気関係の企業の業績が悪化しており、関連のサラリーマンの来客数が減少している。
,,□,美容室（経営者）,・季節的な変動はあるが、客単価が下がっている。今の客の様子をみると、積極的に高額技術のセールスをするのが、ためらわれる。
,,□,住宅販売会社（従業員）,・雇用不安が少しでも良くならないと客の決断もなかなか難しいので、受注も伸びない。
,,▲,商店街（代表者）,・商店街に来る客が少なく、あまり売れないので仕入れにもブレーキがかかり、品薄になるのでますます売上が減少してくる。
,,▲,一般小売店［精肉］（経営者）,・一般消費者の買物が非常に少なくなっているほか、購入単価も低下している。
,,▲,百貨店（販売促進担当）,・消費者の低価格志向はしばらく歯止めがかからないと思われ、政策的に展開している低価格の紳士スーツの好調な売行きと、小売店等から発生する物価下落の影響が業績に悪い意味で反映する。
,,▲,スーパー（店長）,・特売は、従来では２、３日は効果があったが、その日限りしか効果がないという傾向が顕著になっている。少しでも安い物を慎重にという消費者の購買意欲の変化の現れである。
,,▲,家電量販店（店員）,・家電リサイクル法施行前の駆け込み需要の反動で、６月くらいまでは売上に影響が出て、消費税引上げ時と同じような状況になる。
,,▲,乗用車販売店（従業員）,・客の多くが先行き不安を口にする。
,,▲,一般レストラン（スタッフ）,・来客数や予約電話の量からみて、これから先も良くなるとは思えない。
,,▲,スナック（経営者）,・これからはアウトドアのシーズンに入り、５月の大型連休も控えているので、来客数は減少する。
,,▲,ゴルフ場（従業員）,・県内のゴルファーは安定してプレイしているようであるが、安いコースに流れており、県外の客は以前の水準まで戻ってきていない。
,,▲,パチンコ店（店員）,・春になって暖かくなるので、街に出てお金を使ってくれそうな気もするが、まだそういう段階でもないような気もして分からない。
,,▲,競輪場（職員）,・金利政策引下げによって、消費者の預貯金の見込み利益がなくなってきているので、ギャンブルまでの消費が見込めない。
,,▲,住宅販売会社（従業員）,・実際に家を契約するまでの価格交渉も状況的に厳しくなっているほか、他社との値引きの競争も激しくなっている。客が予算に関して非常に厳しい意識を持っていて、あまりお金を使わない状況である。
,,×,百貨店（売場主任）,・前月までは買上単価が低下していただけであったが、今月は来客数も減っており、客のデフレに対する警戒感が非常に強くなっている。
,,×,設計事務所（所長）,・設計の計画自体が進んでおらず、むしろ中止するという方向に動いており、大規模から小規模まで足踏み状態である。
"企業
動向
関連

(九州)",,◎,－,－
,,○,窯業・土石製品製造業（経営者）,・工事の発注が出そろい、非常に忙しい状態になっている。今年は発注が遅かったので６月くらいまでは工事のピークである。
,,○,通信業,パソコンならびに通信の分野で、新商品、新技術による売上増加が期待できる。
,,□,食料品製造業（経営者）,・予約状況から判断すると若干の来客数の増加が見込まれるが、これが３か月続くとは思えない。
,,□,建設業（営業担当）,・ＩＣ関連の引き合いは少なくなってきているが、医療福祉関係は固定した引き合いがあり、ある程度の発注が見込める。
,,□,輸送業（従業員）,・新規荷主の開拓により収益は見込めるが、既存の客の落ち込みが大きい。物量が増えても単価が低下しているために全体としては変わらない。
,,□,広告代理店（従業員）,・売上についてはほぼ変わらない状況できているが、折込チラシの取扱件数が思うように伸びてきていないので、何か月かはこのままの状態が続く。
,,▲,一般機械器具製造業（経営者）,・２、３か月先の仕事につながる見積の件数が、最近極端に減少している。
,,▲,輸送用機械器具製造業（営業担当）,・北米向けの輸出が特に減少している。
,,▲,輸送業（総務担当）,・１月の荷動きが悪い年でも年度末の３月には回復していたが、今年の１月～３月は悪い状態が続いており、しばらくは回復する見込みがない。
,,×,電気機械器具製造業（経営者）,・半導体関連の金型の動きが全国的に悪くなっており、部品加工も下降気味であり、液晶の搬送用ロボット関係も落ち込んでいるので、先行き非常に不透明な状態で心配している。
"雇用
関連

(九州)",,◎,－,－
,,○,人材派遣会社（社員）,・新年度に入って、いろいろな動きが出てきている。
,,□,求人情報誌製作会社,・採用したいという企業はあるが、求職者とのミスマッチがみられる。
,,□,職業安定所（職員）,"・最近、企業などから人員整理の相談を受けている。
・今月もかなりの人員整理が月末予定も含め実施されており、ここ数か月の間に景気が上向くとは考えにくく、良くて現状維持ではないかと推測される。"
,,□,民間職業紹介機関（職員）,・現在の求人件数については、ここ数か月間横ばいの状態できており、また好材料もなく大変不透明なことから、どちらとも言えない。
,,▲,＊,＊
,,×,＊,＊
,,,,
　１１．沖縄,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(沖縄)",,◎,観光型ホテル（スタッフ）,・新しい観光地等がオープンしたことが誘因となり、団体の動きが良くなってきている。
,,○,＊,＊
,,□,百貨店（総務担当）,・プラス要因が現時点では全く見当たらない。
,,□,コンビニ（エリア担当）,・天候的に恵まれればプラスになるだろうが、コンビニの新規出店も増え、1店舗当たりの収入は厳しくなる。
,,□,家電量販店（店員）,・家電リサイクル法施行前の駆け込み需要の反動で一時的な落ち込みが予想されるが、その後は現状維持のまま総じて足踏み状態が続く。
,,□,その他専門店［書籍］（店長）,・政治不安等がどう影響するかは分からないが、これ以上は悪くならない。
,,□,高級レストラン（副支配人）,・観光入域客数は増加が続くと思うが、大阪にできたユニバーサル・スタジオ・ジャパンの影響もあることが予想されるため、結果的に変わらない。
,,□,観光名所（職員）,・来客数に影響を与えるような特別なイベントが特にない。
,,▲,スーパー（企画担当）,・競合店、もしくは支店同士の価格競争がますます激しくなり、その状態がしばらく続く。
,,▲,住宅販売会社（従業員）,・テナントの空き予定が増えている。
,,×,商店街（代表者）,・大型店の出店の影響があり、今後、個人商店としては厳しい状況が続く。
,,×,衣料品専門店（店員）,・低価格志向が広がっている中で、やはり客の消費に対する見方が厳しくなっている。高級商材を扱っているため、厳しい状態である。
"企業
動向
関連

(沖縄)",,◎,－,－
,,○,通信業（従業員）,・これ以上単価を落とすと原価割れの状態であり、現状がほぼ底値である。今、本格的なリストラを含めて手を打つことで、将来の景気回復につながる。先が見えない状況であるが、今後は、生き残った企業により改善された市場になっていく。
,,□,建設業（経営者）,・今後３か月については、さほど変化がない。
,,□,輸送業（総務担当）,・４月から家電リサイクル法が施行されるが、３月は期待したほど良くなかったので、４月以降の回収に期待している。
,,▲,－,－
,,×,－,－
"雇用
関連

(沖縄)",,◎,－,－
,,○,－,－
,,□,職業安定所（職員）,・新年度の公共事業計画がどれくらい雇用面の下支えとなるか分からないが、いずれにしてもタイムラグがあり、３か月間では効果は出ない。
,,▲,学校［専門学校］（就職担当）,・現在、仕事があるという会社が以前に比べて少なく、受注予定がある企業も少ない。年度末に向けて、通常であれば求人広告がかなり増えるのだが、現時点でその状態がみられないため、現状よりも悪くなる。
,,×,－,－
