,,□,輸送業（エリア担当）,受注量や販売量の動き,・今月は上半期締めの月であるが、期末に向かっての荷動きが芳しくない。通常であれば駆け込み需要があるため出荷量が増えるが、今月は８月から変わらず、２～３か月前とも変わらない状況であった。
,,□,通信業（法人営業担当）,それ以外,・今夏は暑かったことと電気代節約のため、省エネや熱中症予防でエアコンの購入が増えている。一方、名目賃金と実質賃金は過去25年間ほぼ横ばいのなかで物価が上がっているため、なかなか庶民の生活は厳しい状態から変わらない。
,,□,金融業（企画担当）,受注価格や販売価格の動き,・中小企業においては、受注価格が下がっている。一方で原価率が上昇して採算が厳しい。さらに、人材確保には相応の給与引上げも必要で、人件費増加が業績に与える影響は大きくなっている。
,,□,広告代理店（制作担当）,取引先の様子,・異常気象や猛暑も続いたため、夏のイベント企画は人出が今一つで、売上も伸びなかった。
,,□,会計事務所（職員）,取引先の様子,・最近では売上単価の引上げも受け入れられているようで、一般消費者が取引相手ではない顧問先は利益を伸ばしているが、最低賃金の伸びが大きいことから各社の賃金総額は増加している。一方、一般消費者を取引相手とする小売店や飲食店は来客数の伸びが悪く、余り売上も伸びず苦戦している。
,,▲,食料品製造業（経営企画担当）,受注量や販売量の動き,・長引く残暑で秋冬商材の荷動きが極端に悪い。
,,▲,窯業・土石製品製造業（社員）,受注価格や販売価格の動き,・前年までは原料価格の大幅な上昇があったものの、製品価格への転嫁には比較的理解を示してもらえた。最近もじわじわと原料価格が上がっているにもかかわらず、価格転嫁に理解を得にくい状況になっており、利益が圧迫されている。
,,▲,一般機械器具製造業（営業担当）,受注量や販売量の動き,・北米の半導体向け設備投資で、ほぼ受注確実といわれていた案件が延期になったり、投資が中止になっている。
,,▲,電気機械器具製造業（営業担当）,受注量や販売量の動き,・人材不足などの影響が出てきている。
,,▲,輸送用機械器具製造業（管理担当）,それ以外,・賃金は結局上がっていないが物価の上昇は止まらず、結果として苦しい状況が続いている。
,,▲,建設業（役員）,受注量や販売量の動き,・住宅販売は、例年ならば夏休み明けで客の動きが活発化するが、来場者数が伸びず契約も低迷した。今年は連休も多く、客の意識がレジャーに向いていた影響と考える。
,,▲,通信業（総務担当）,それ以外,・米の価格高騰に象徴されるように、相変わらず食料品の物価高が続いている。鶏卵の価格高騰も予測されており、消費者は不安になっている。国民が食べることに心配になっている状況では、景気はやや悪くなっている。
,,▲,通信業（法人営業担当）,それ以外,・店頭から米がなくなり備蓄米も放出されないなど暮らしのなかで景気の悪化を感じる出来事がありすぎる。国民のなかでチャレンジ精神が育たないことや、くじかれてしまうことが問題である。
,,▲,金融業（従業員）,取引先の様子,・物価の上昇から、飲食店等は決して景気の良い状況ではないとみられる。
,,▲,新聞販売店［広告］（店主）,競争相手の様子,・物価高による価格転嫁が多くみられ、生活必需品を含む多くの物品が値上がりしている。一方で収入面での改善はなく、経費負担が増えている。ランニングコストを抑え、現状設備の維持でしのぐ動向が見て取れる。
,,▲,行政書士,受注量や販売量の動き,・印刷物、広告、新聞など紙を扱う物流業者では、紙の貨物量が減少している。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、発注量共に大幅に減少している。ふだんより10％以上落ちている。
,,×,金属製品製造業（経営者）,受注量や販売量の動き,・受注量が減少している。価格も下落傾向である。
"雇用
関連

(東海)",,◎,－,－,－
,,○,＊,＊,＊
,,□,人材派遣会社（営業担当）,求職者数の動き,・求人数は微増から横ばいの状況で推移しているが、求職者数は減少傾向にある。一部企業では、採用手段の多様化、人材母集団の拡大、求人条件の見直し、紹介会社や派遣会社の拡大など幅広く取り組んでいる。
,,□,人材派遣会社（営業担当）,それ以外,・消費、仕事、投資という様々な日常生活のなかで、景気の上向きを感じない。
,,□,人材派遣会社（営業担当）,周辺企業の様子,・当社に限らず同業他社でも求人数は高水準が続いている。
,,□,アウトソーシング企業（エリア担当）,周辺企業の様子,・国内自動車販売は前年比増加で推移しているが、中国や海外の消費マインドが弱く輸出生産が落ち込んでいるため、全体的な生産量は減っている。
,,□,新聞社［求人広告］（営業担当）,それ以外,・上向く材料が見当たらない。
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・県内の景気状況は横ばいである。大きな変化はないが業種によってはコスト増加が打撃となっている。
,,□,職業安定所（所長）,求職者数の動き,・企業からの求人数は増加傾向にある。前月から減少し始めた企業の退職者数及び求職者数については、引き続き減少している。
,,□,職業安定所（職員）,求人数の動き,・産業別の新規求人数について、医療福祉は大幅増加、卸売小売業は微増であるが、製造業を始め建設業、運輸業、宿泊・飲食サービス業など他の産業は軒並み減少となっている。結果として新規求人倍率は、0.95ポイントの上昇となった。
,,□,職業安定所（職員）,周辺企業の様子,・製造業事業者から、受注は堅調に推移しているものの、原材料費高騰と円安が業績へ影響を及ぼしているという声を聞いた。建設業においては、働き方改革で社員の勤務形態変更等に伴い人件費の増加や工期の遅れ等の影響が出ており、先行きも不透明との話があった。
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・採用に至る企業と苦戦する企業の２極化が継続している。景気動向等を見据えながら下期の採用計画に変化が出ている企業もある。
,,▲,人材派遣業（営業担当）,それ以外,・軒並み飲食店で値上げが実施されている。この半年以内でも値上げラッシュがあったにもかかわらず再度の値上げラッシュは、原材料等のコスト上昇が継続している証明である。この影響により小売店を始め各所で景気後退がみられる。
,,▲,人材派遣会社（社員）,求人数の動き,・夏季のイベントが終わり、やや悪くなっている。
,,▲,人材派遣会社（営業担当）,雇用形態の様子,・長期派遣就業者に対して派遣先への直接雇用化が進み、派遣ポジションを縮小する企業が増加した。
,,▲,職業安定所（職員）,求人数の動き,・有効求人数が前年比で３か月連続減少し、特にフルタイム求人数が４か月連続で減少している。
,,▲,職業安定所（職員）,周辺企業の様子,・中国、韓国などアジア圏の景気低迷の影響なのか、取引先からの受注が３割減少となったという電子デバイス製造業があるほか、複数の企業より取引先からの受注が減っているという情報を受けている。
,,×,人材派遣会社（社員）,求職者数の動き,・求職者の動きが非常に鈍い。積極的に活動をする求職者を求人企業が取り合っているような状況である。
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,－,－,－
,,○,スーパー（総務担当）,販売量の動き,・小売店が価格競争しているなか、客の買上点数は増えているようにみえる。
,,○,一般レストラン（統括）,お客様の様子,・北陸地域の観光客やインバウンドは夏前から一旦落ち着いているが、地元の人たちが活発に外出、外食している印象を受ける。９月に２回あった３連休も近隣へ出掛ける人が多く、来客数の増加に貢献している。
,,○,都市型ホテル（役員）,単価の動き,・台風により稼働率は伸び悩んだが、販売価格を上げたことによって、前年を上回る売上を確保することができている。
,,○,タクシー運転手,来客数の動き,・観光客が増加している。また、今月の大雨でタクシー利用が増え、忙しくなった。能登方面への電車が止まったことで、この方面へのタクシー利用が増加した。
,,○,通信会社（役員）,販売量の動き,・通信、放送サービス共に、契約者数が前年同月と同レベルまで戻ってきている。
,,○,住宅販売会社（従業員）,販売量の動き,・能登半島地震発生後、復興が後押しとなり、新築住宅や大規模リフォームの注文が増えていたが、今回の集中豪雨の影響で今後の受注を心配している。
,,□,商店街（代表者）,競争相手の様子,・朝晩は幾分過ごしやすくなってきたが、日中はまだ夏を感じさせる気温のためか、衣料店は秋物商戦が完全になくなっている。大手アパレルメーカーもネット直販では既に秋冬商材の割引セールを実施しており、売上の悪さを表している。比較的調子の良かった飲食店も、ここに来て売上の減少に悩んでいる。
,,□,商店街（代表者）,お客様の様子,・１度の来店で購入を決断せず、他店と比較して店に戻ってくる客が増えている。
,,□,商店街（代表者）,来客数の動き,・今月は２回の連休と季節の変わり目の相乗効果で、ある程度の人出と売上を期待していた。しかし、連休中の雨と酷暑の影響や物価高による買い控えの傾向が続いており、人出、売上共に伸びていない。
,,□,百貨店（売場主任）,来客数の動き,・９月21日の能登豪雨による災害発生で再び消費マインドが低下することを懸念したが、前月までの状況と特に大きな変化はない。婦人雑貨や化粧品、婦人服、海外の特選ブランドが好調に推移し、店全体は前年実績を超えている。地震発災の１月を除けば、11か月連続で前年実績を超えている。
,,□,百貨店（販売促進担当）,お客様の様子,・残暑やメーカーが秋物衣料の製造を縮小している影響で、アパレルの動きが依然として弱い。反面、話題性の高い食品催事は人気で、新商品などを中心に好調に推移した。また、今月は３連休が月内に２回あったことで、食品催事やレストランが好調に推移した。帰省する人や近場で楽しむ客が多い傾向がうかがえる。
,,□,百貨店（販売担当）,お客様の様子,・高気温の影響が大きいと考えるが、衣料品に関しては、セール商材を含めて動きがない。都心の情報では半袖が好調とあったが、地方では購買行動は非常に慎重である。また、秋の連休における旅行需要を期待したが、ほとんど動きがなかった。一方、食料品も衣料品以上に値上げをしているが、物産展や期間限定店など手に入りにくい商材は好調に推移している。購買行動が食に集中する動きが強くなっている。
,,□,スーパー（経営企画）,単価の動き,・物価上昇の影響により、状況は大きく変わっていない。
,,□,コンビニ（店舗管理）,単価の動き,・今春より客単価の落ち込みが激しく、前年比95％程度で推移している。
,,□,衣料品専門店（経営者）,お客様の様子,・９月後半になり暑さも和らいで、客も少しずつ秋物を見に来店している。
,,□,衣料品専門店（経営者）,お客様の様子,・天候不順の影響と客の節約志向のため、なかなか売上が上がらない。
,,□,家電量販店（店長）,販売量の動き,・残暑が続いているため、エアコンの販売が例年と比べて好調である。
,,□,家電量販店（本部）,単価の動き,・補助金が出る商品についてはプラスだが、前年と比べると売上は悪くなっている。
,,□,乗用車販売店（経営者）,販売量の動き,・県内での新車販売量が前年実績割れの状態が続いている。メーカーからの新車入荷も遅れがちで、販売量がなかなか増えない。
,,□,乗用車販売店（役員）,販売量の動き,・メーカーの生産計画による影響で受注ができない車種があるなど売上増加につながらない。
,,□,自動車備品販売店（役員）,お客様の様子,・自動車販売の低迷、特に新車販売は依然厳しい状況が続いており、付随するカー用品販売にも大きく影響している。冬季タイヤの販売については、例年よりスタートを遅らせたことで販売量が増加している。比較的高品質のタイヤを求める客が多いようだが、ホイールセットの購入者比率は例年と比べると低い状況である。
,,□,住関連専門店（役員）,来客数の動き,・来客数が回復する見込みもなく、苦しい状況が続いている。
,,□,その他専門店［酒］（経営者）,販売量の動き,・店頭販売は悪い状態だが業務用は調子が良いため、プラスマイナスゼロといった状況である。
,,□,その他小売［ショッピングセンター］（統括）,それ以外,・厳しい残暑が一段落し、秋物商材や料飲部門の動きが好調である。一方で、電気代の高騰による費用負担の比重が大きい。
,,□,観光型旅館（経営者）,販売量の動き,・９月の売上は前年比130％と増加し、北陸新幹線の延伸開業効果が続いている。
,,□,観光型旅館（経理）,それ以外,・能登半島地震により休業中でまだ再開のめどが立っていない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門はインバウンド需要が減少している。国内旅行者の利用も予約段階から伸びず、豪雨も重なり月末まで回復しなかった。暑さのためか物価高のためか、原因は分からない。また、レストラン部門では食材の値上がり分を転嫁できていない。消費に対する客の慎重さがある。
,,□,タクシー運転手,来客数の動き,・天候不順や自然災害のあおりを受けて観光客が減っている。訪れる観光客の大半は大型バスでの団体移動が多く、少人数でのタクシー移動を利用するケースがほとんどない。
,,□,通信会社（職員）,お客様の様子,・客からの問合せ内容に変化がない。
,,□,通信会社（役員）,販売量の動き,・新規獲得契約者数は減少傾向である。ただし、客が求めている通信料金の水準に関しては変化がみられないため、景気変動とは別要因であると考える。
,,□,テーマパーク（役員）,来客数の動き,・個人客の動きはやや鈍くなっているものの、団体客はやや増加しており、全体としては前年並みに推移している。
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・物価が軒並み上がっているなか、健康づくり、趣味や生きがいづくりにかける金の優先順位が下がってきているのは確かである。そのため、現役世代や高齢者の入会が減少している。辛うじて子供世代の入会は前年並みに推移しているのが救いである。
,,□,住宅販売会社（従業員）,販売量の動き,・土地に関する問合せがコンスタントにある。住宅の方も、新規分譲地の販売が進んだこともあるが、例年以上の販売件数である。また、長期滞留物件についても販売の動きがある。
,,□,住宅販売会社（営業）,来客数の動き,・若干の地域差はあるものの、展示場の来場者数に大きな変化はない。商談から契約までの成約率を維持することによって損益はプラスで推移しているが、景気が良いとみる要素は少ない。
,,▲,一般小売店［精肉］（店長）,販売量の動き,・物価高の影響か、豚肉の構成比が非常に高くなり、牛肉の構成比が低くなっている。売上は前年並みで動いているが、この点が懸念材料である。
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・来客数の減少がずっと続いており、今月は特に、客のいない閑散とした時間が多くみられる。
,,▲,スーパー（店長）,単価の動き,・安価な商材を中心とした購買に変わってきている。特にし好品の動きが悪い。
,,▲,スーパー（仕入担当）,来客数の動き,・競合店との競争や周辺人口の減少から来客数がやや減ってきている。また、１人当たりの来店回数も減少している。
,,▲,乗用車販売店（総務担当）,販売量の動き,・取扱車種のなかで、現在販売できない車種が複数あり、販売数量を増やすのが難しい状況である。
,,▲,旅行代理店（従業員）,それ以外,・台風や大雨など天候不良の影響で、予約キャンセルが発生している。
,,▲,競輪場（職員）,お客様の様子,・前年、前月と比べて、売上が伸び悩んでいる。月末に株価が急落した影響もあり、客が消費に対して慎重になっている雰囲気がある。
,,▲,美容室（経営者）,来客数の動き,・利用客の減少傾向に歯止めがかからない。客単価を上げることで売上は維持しているが、それにも限度があり、この先が心配である。
,,▲,住宅販売会社（従業員）,お客様の様子,・能登半島地震の影響か、展示会の来場者数が増えない。
,,×,衣料品専門店（経営者）,単価の動き,・気候変動に景気が大きく左右されている。異常気象により季節感が崩れ、消費動向が読めない。
,,×,スナック（経営者）,来客数の動き,・前月の後半から来客数が減り、常連客の来店も減少している状態で、前年比２割強の減収である。ただし、居酒屋などは若い客を中心に満席と聞いている。
"企業
動向
関連

(北陸)",,◎,－,－,－
,,○,食料品製造業（経営企画）,受注量や販売量の動き,・能登半島地震で被災した工場の生産機能はおおむね回復しているが、受注や販売の方は伸びが緩やかで回復に時間が掛かっている。
,,○,化学工業（総務担当）,受注量や販売量の動き,・販売量は増えてきている。
,,○,建設業（経営者）,受注量や販売量の動き,・公共事業の土木工事で、大型案件の受注があった。採算は余り良くない見通しだが、社員の手が空かずに済むので助かる。
,,○,輸送業（経理）,受注価格や販売価格の動き,・2024年問題の対応について主要荷主が理解を示し、販売価格の見直しに同意してくれたため、収益に改善傾向がみられる。
,,○,金融業（融資担当）,受注価格や販売価格の動き,・観光業については、北陸新幹線延伸によって関西からの乗換えが不便になり、旅行客が減少傾向とのことだが、インバウンドは堅調である。その他の業種も大雨の被害があった能登地区や一部の企業を除けば、回復基調が続くとみている。
,,○,税理士（所長）,取引先の様子,・少しずつではあるが価格転嫁を受け入れる傾向にあり、円高とあいまって、売上金額は増加傾向である。利益を確実に残せているかどうかは企業によるが、黒字企業が増えてきている。
,,□,繊維工業（総括）,受注量や販売量の動き,・生産高は既に能登半島地震発災前のレベルに回復しているが、本格復旧工事に係る費用負担が重くのし掛かっている。
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・現行生産品目の受注量が余り伸びず、受注金額自体が伸びていない。かつ、新規引き合い案件の量産受注の日程が６か月以上先なので、目先の販売増加が見込めない状況である。
,,□,精密機械器具製造業（財務担当）,受注量や販売量の動き,・大口の受注自体は堅調だが、大きく増加はしていない。
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・前年同期と比べて物量に大きな増減がない。
,,□,通信業（営業）,受注量や販売量の動き,・３か月前と受注量は変わっていない。特に増加もしていないため、当面は現状のまま推移するとみている。
,,□,司法書士,取引先の様子,・会社設立、役員追加、事業目的追加といった商業登記が多いが、事業承継者不在による会社解散登記も続いている。
,,▲,一般機械器具製造業（総務担当）,受注量や販売量の動き,・2022年のピーク以降、売上が緩やかに下がり続けている。
,,▲,不動産業（経営者）,受注量や販売量の動き,・同業者の情報では、販売量の動きが悪く、個人客からの問合せも少ないということである。
,,×,－,－,－
"雇用
関連

(北陸)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（役員）,周辺企業の様子,・派遣先企業の状況をみていると、派遣依頼が増えている企業と派遣契約解除や依頼数が減っている企業の数が同じくらいである。
,,□,職業安定所（職員）,求職者数の動き,・求職者数は若干減少しているが、ほぼ横ばいの状況である。
,,□,職業安定所（職員）,求人数の動き,・求職者数、求人倍率などに大きな変化はみられないが、有効求人数は令和６年３月から５か月連続して徐々に減少し、令和６年８月末現在で前年同月比３％程度減少している。北陸新幹線の延伸効果が薄れ、原材料費、燃料費、光熱費などの高騰が影響していると考える。
,,□,民間職業紹介機関（経営者）,求人数の動き,・人手不足や不人気の業界は常に募集をしているものの、人が集まらずマッチングしない状況である。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・求人広告数が減少している。
,,×,－,－,－
,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(近畿)",,◎,百貨店（サービス担当）,お客様の様子,・今月は人気の催事やファミリーイベントが好調で、来客数は前年比で約５％増となった。特に食料品の総菜や菓子などに加え、防災備蓄商品が人気を集めたほか、婦人服のＴシャツや冷感素材の衣料品を中心に売上が伸びている。
,,○,百貨店（管理担当）,お客様の様子,・売上は前年を上回る状況が続いているが、円高傾向も影響し、けん引役のインバウンド需要には一時の勢いがなくなっている。
,,○,スーパー（店長）,お客様の様子,・地震や台風などの自然災害の脅威による特需が、売上に大きく影響している。
,,○,スーパー（企画）,来客数の動き,・来客数は増加しており、売上も伸び続けている。
,,○,コンビニ（経営者）,来客数の動き,・来客数を増やすため、酒やたばこが買えて、現金の取扱もできるセルフレジを導入した。支払をスピードアップさせ、客の待ち時間を減らすことで、来客数の増加を狙う。
,,○,乗用車販売店（支店長）,販売量の動き,・やや良くなっているものの、先行きは不透明である。
,,○,その他専門店［ドラッグストア］（店員）,単価の動き,・来客数が少ない割に、１人当たりの単価が依然として高い。物価の上昇や、災害に備えたまとめ買いの影響であり、売上も前年比で増加している。
,,○,都市型ホテル（客室担当）,単価の動き,・インバウンド需要の回復に伴い、販売価格が高水準で推移している。
,,○,都市型ホテル（販売促進担当）,来客数の動き,・宿泊部門の稼働率は85％と、予想をやや上回った。相変わらずインバウンドの宿泊は多いほか、国内のビジネス客も春からの流れで多くなっている。レストランも好調であり、平日のランチでは利用客が40人を超える日も多く、にぎわいをみせている。単価の高い料理の注文も少しずつ増えている。
,,○,都市型ホテル（客室担当）,販売量の動き,・欧米からのインバウンドの需要が高まっている。
,,○,遊園地（経営者）,来客数の動き,・来客数に加えて、客単価も上向いている。展開しているコンテンツの人気もあるが、支出に対する意識が第１四半期よりも改善している。
,,○,その他住宅［情報誌］（編集者）,お客様の様子,・物価の上昇には悪い要素が含まれるが、経済環境としては、物価の上昇を前向きに評価する経営者が増えている。
,,□,一般小売店［時計］（経営者）,来客数の動き,・９月に入っても猛暑日が続き、店の前を歩いている人が少ないため、来客数も少なくなっている。月末になり、時計のバンドを交換する客の来店が続いたが、夏は皮製のバンドが傷みやすいからであり、今年もバンド交換の動きが目立っている。
,,□,一般小売店［衣服］（経営者）,来客数の動き,・９月に入っても猛暑日が続き、当店は高齢客が多いため、例年と比べて来客数が少ない。
,,□,一般小売店［化粧品］（経営者）,単価の動き,・９月は前半に大きく売上が伸び、中旬に少し失速したが、月末に大量購入がみられたため、売上は前年を５％ほど上回る結果となった。特にラグジュアリー系の化粧品ブランドが若年層から幅広い年齢層の支持を集め、売上のけん引役となっている。商材別ではフレグランス関連が好調に推移した一方、ボディケアやヘアケア商材はやや伸び悩んだ。ギフト需要が下降気味となるなかで、フレグランスギフトがその代わりに伸びている。
,,□,一般小売店［野菜］（店長）,単価の動き,・物価が上昇しているなか、悪天候の影響で葉物野菜の価格も上がっている。乾物類や魚介類も値上がりしているため、客の買い控えが増えている。
,,□,一般小売店［呉服］（店員）,販売量の動き,・高額の着物を扱っているが、先行きへの不安から、客の財布のひもが緩まない。
,,□,一般小売店［菓子］（営業担当）,販売量の動き,・ようやく暑さが落ち着いてきたが、販売量も落ち着いている。
,,□,百貨店（企画担当）,お客様の様子,・前年は９月１日から地域の消費振興策が始まったため、売上は月初から好調に推移した。今年は同様の振興策がないため、売上は前年比で落ち込んでいるが、２～３か月の平均でみると回復している。
,,□,百貨店（外商担当）,お客様の様子,・猛暑が例年以上に長引くなか、秋冬衣料の商戦は厳しい状況であるが、海外特選ブランドには堅調な動きがみられる。ただし、悪影響を受けるブランドと、動きの順調なブランドの差がより一層顕著となっている。
,,□,百貨店（商品担当）,販売量の動き,・インバウンドの動きが落ち着いてきたほか、国内消費もラグジュアリーブランドの値上げに客が付いていけない。
,,□,百貨店（マネージャー）,お客様の様子,・国内の中間層は、暑さの影響もあってファッション関係では苦戦しているが、食品関係は総菜や菓子を中心に堅調に推移し、全体では微増となっている。富裕層にも同様の動きがみられる。その一方、インバウンドは客単価が低下しているものの、来客数は増えており、売上は２けた増を維持している。
,,□,百貨店（販促担当）,来客数の動き,・大きな変化は見受けられず、物価の上昇によるデパ地下の苦戦や、厳しい気候による季節商材の苦戦が続いている。来客数は堅調であり、前年並みを維持しているほか、インバウンドの動きも悪くはないが、エリア全体での大きな動きにはつながっていない。
,,□,百貨店（販売推進担当）,お客様の様子,・残暑の影響もあるが、衣料品の売上は厳しいままで推移している。一方、調理食品や生鮮３品は前年の売上を何とか維持している。
,,□,百貨店（特選品担当）,来客数の動き,・インバウンドの来店は少し戻っているが、明らかに低価格品を狙ったバイヤーが中心である。
,,□,スーパー（経営者）,販売量の動き,・原料価格や資材価格の高騰を受け、やむを得ずに値上げした商品もあるが、販売量は減少気味である。
,,□,スーパー（店長）,お客様の様子,・食品を中心に値上げ傾向が続いているため、客の買物の動きは慎重である。
,,□,スーパー（企画担当）,来客数の動き,・来客数が一定の推移であるため、売上も横ばいとなっている。
,,□,スーパー（経理担当）,販売量の動き,・地震や台風への備えとして、米やパックご飯の販売量の急増や品切れにつながり、一時的に売上が増えたが、足元は新米も出回り始めたことで、販売量は少し落ち込んでいる。今のところは、新米価格の高騰もあり、改めて物価の上昇意識が高まっている。
,,□,コンビニ（経営者）,来客数の動き,・周辺のホテル稼働率も上限に近く、この数か月は来客数がほぼ横ばいである。値上げラッシュも一旦落ち着き、客単価にも変化はない。
,,□,コンビニ（店長）,単価の動き,・客の様子はほとんど変わらないが、安心価格ということで、比較的単価の低い商品を購入する客が増えている。それに伴い、いつもと同じような売れ方でも、なかなか売上が伸びなくなっている。
,,□,コンビニ（店員）,お客様の様子,・来客数、販売量共に大きな変化はなく、順調に推移している。
,,□,コンビニ（店員）,お客様の様子,・常連客がほとんどであり、夏休み前の販売状況に戻っている。
,,□,コンビニ（店員）,お客様の様子,・朝晩が涼しくなってきたため、冷たい商品の売行きは少し落ちている。
,,□,コンビニ（店員）,来客数の動き,・売上に大きな変動はないが、来客数が伸び悩んでいる。
,,□,衣料品専門店（経営者）,来客数の動き,・客は店のショーウィンドウをよく見ており、新しい洋服に興味はあるものの、物価の上昇で購入にブレーキが掛かっている。ただし、気に入った商品は即決で購入する動きがみられる。
,,□,衣料品専門店（店長）,来客数の動き,・９月は単価が横ばいとなった一方、来客数は微減となった。様々な要素が考えられるなか、特に今月は残暑が厳しかった。また、客との会話では、政府や日本銀行の政策に市民が余り満足しておらず、物価の上昇率に収入の増加が追い付いていない状況が続いている。
,,□,家電量販店（経営者）,販売量の動き,・省エネ補助金の効果が年内は続くと予想される。
,,□,乗用車販売店（役員）,お客様の様子,・今月の販売台数は目標を上回りそうである。新車価格の上昇もあり、売上も今月の目標、前年の水準共に上回る見込みである。ただし、人気車種に売上が偏っているほか、輸入車はブランドによる優劣の差が出てきている。客は、価値のある車は納車待ちでも金額に関係なく購入するが、条件を満たさない車は簡単には購入しない傾向にある。
,,□,乗用車販売店（営業担当）,販売量の動き,・中古車の相場が少しずつ悪くなっており、問合せ件数も減っている。
,,□,住関連専門店（店長）,お客様の様子,・客の財布のひもが固く、受注を逃すケースが増えている一方、高額の注文も増えており、格差社会の実態を肌で感じる。
,,□,その他専門店［宝石］（経営者）,お客様の様子,・物価がどんどん上がっている。円安傾向は改善しているが、物価の上昇が消費者の生活を圧迫している。
,,□,その他専門店［ガソリンスタンド］（経理担当）,来客数の動き,・ガソリンの販売量は前年比で微増であるが、景気の影響というよりも、暑さの影響で増加している。
,,□,その他専門店［宝飾品］（販売担当）,来客数の動き,・夏の休暇シーズンの後も、インバウンドが減ることはないが、来客数全体は低迷したままである。
,,□,その他専門店［医薬品］（管理担当）,販売量の動き,・９月に入ってからも暑い日が続き、特にスキンケアを中心とした化粧品や化粧雑貨は順調に動いた。一方、食品や日用品などの生活必需品は横ばいであり、健康食品や衛生用品は減少が続いている。３か月前と比べて大きな変化はなく、客単価は上昇しているが、買上点数は若干減少している。
,,□,その他小売［インターネット通販］（オペレーター）,販売量の動き,・新カタログの発刊前であり、受注数は例年どおりとなっている。
,,□,その他小売［ショッピングセンター］（総括）,販売量の動き,・残暑が厳しいため、季節感がずれており、秋物商材の売行きが悪い。また、今年は地元球団の優勝セール等のイベントがないため、売上は前年比でマイナスとなっている。
,,□,高級レストラン（スタッフ）,来客数の動き,・夏の間も、新型コロナウイルス感染症や天候不順の影響で、予約が直前に埋まる傾向にあり、動向が読めない。
,,□,一般レストラン（経営者）,お客様の様子,・インバウンドには一定の来店がみられるが、特定の店舗でしっかりと食事をするというよりも、複数の店舗を回って様々な食文化を体験しており、費用対効果が特に良いわけではない。また、物価の上昇などで節約志向が強まるなか、平日の夜は個人客の利用が中心で、宴会需要は減少傾向にある。
,,□,一般レストラン（経営者）,来客数の動き,・飲食店の業況は天候に左右されやすく、猛暑が和らいだことで、ランチ営業の来客数が増えている。
,,□,一般レストラン（企画）,販売量の動き,・売上の前年比は上半期の水準を下回ったままであるが、７月を底として改善の動きがみられる。ただし、来客数はまだ前年の水準に届いていない。
,,□,観光型ホテル（経営者）,販売量の動き,・９月は２度の連休があり、個人客の動きは好調であったが、団体客のキャンセルなどがあり、販売は思ったほど伸びなかった。団体客の利用が想定以下であったため、飲料関連や売店の売上なども悪い。
,,□,観光型旅館（経営者）,来客数の動き,・８月の地震に加え、進行の遅い台風により、太平洋側の観光地はキャンセルなどが相次いだ。その分の影響が、９月から10月の予約にまで少しずれ込んでいる。
,,□,観光型旅館（経営者）,来客数の動き,・消費マインドは相変わらず下がっているが、これという物は購入する印象があり、価値を打ち出せているホテルは集客ができている。
,,□,都市型ホテル（客室担当）,来客数の動き,・客室部門は、引き続きインバウンドが単価を押し上げており、収入を確保できている。一方、レストラン部門は物価の上昇により、地元客の客足が遠のいている。
,,□,都市型ホテル（総務担当）,来客数の動き,・宿泊の利用が堅調に推移するなか、飲食を伴う宴会はかつての水準にあと一歩であり、レストランの利用は７割程度と伸び悩んでいる。
,,□,都市型ホテル（管理担当）,販売量の動き,・地震や台風による外出減少の影響が続き、９月は集客が悪化したが、受注件数には回復傾向がみられるため、販売量の変化は少ない。
,,□,旅行代理店（店長）,販売量の動き,・来客数、販売量共に大幅に増える動きはなく、横ばいが続いている。また、台風に伴う交通機関の長時間の乱れにより、キャンセルが相次いで減収となっただけでなく、その直後は新規申込みも減少している。
,,□,旅行代理店（役員）,販売量の動き,・９月は夏休みの旅行需要も落ち着く時期であるが、酷暑による外出の減少などもあり、受注件数の減少が続いている。
,,□,タクシー運転手,お客様の様子,・今までは、暑さで仕方なく乗る客が多かったが、最近は目的地に行くために利用する客が見受けられる。
,,□,通信会社（経営者）,お客様の様子,・原材料価格が高騰する一方、価格転嫁は困難となっている。
,,□,通信会社（社員）,販売量の動き,・販売実績は前年の水準を上回っているが、ここ２～３か月は横ばいとなっている。
