,,□,人材派遣会社（営業担当）,求人数の動き,・年度末の時期的な影響で、求人数は３か月前と比べれば増加しているが、前年同月比でみた伸び率が低い。,
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・過去最高の株価やインバウンド復活などの要素があるが、地元の経済には、特に上向く雰囲気はない。,
,,□,職業安定所（職員）,求人数の動き,・３か月前と比べ、全体的な求人数は微増であった。金融保険業、医療福祉、サービス業では若干増加がみられたが、その他の業種では減少がみられた。なかでも建設業、情報通信業、卸売・小売業では10％以上の減少となっている。,
,,□,職業安定所（職員）,求人数の動き,・前年同月比での求人数の減少傾向と求職者数の増加傾向は変わらない。株価上昇が雇用に与える好影響はみられない。,
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・例年のトレンドと変わらず、年度末に向けた採用充足で企業側、求職者側共に意欲が高まっている。一方で、４月以降の組織体制に鑑みて部署異動による充足や配置転換等を検討する企業も増えている。,
,,▲,人材派遣業（営業担当）,それ以外,・政治資金の問題など課題山積の政治に対する不安が、周辺企業だけでなく個人レベルにまで影響しており、誰もが不安を抱える社会になっている。,
,,▲,人材派遣会社（社員）,求人数の動き,・年末が良かった分、やや悪くなった。,
,,▲,アウトソーシング企業（エリア担当）,それ以外,・この地域においては、昨年起きた大手自動車メーカーの不正問題はさほど大きな影響がなかったが、新たな大手自動車メーカーの不正問題の影響は大きく、出荷停止が出始めた。,
,,▲,職業安定所（所長）,求人数の動き,・産業全般において求人数が減少傾向にある。また、求職者の約２割が65歳以上の高齢者となっており、物価高などが高齢者世帯の生活に大きな影響を及ぼしている。,
,,▲,職業安定所（職員）,周辺企業の様子,・製造業では、原材料やエネルギー価格の高騰が収益を圧迫し、求人募集を控えている。また、在庫調整による受注減少や海外情勢の先行き不透明感により、求人数が減少している。飲食業、小売業では、人手確保に積極的な反面、燃料価格の高騰によるコスト増加分を価格に転嫁できず、雇用拡大に慎重となっている。,
,,▲,職業安定所（職員）,求人数の動き,・主要産業分野での新規求人数は、前年同月比でほぼ減少傾向にある。,
,,×,－,－,－,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(北陸)",,◎,一般レストラン（統括）,来客数の動き,・元日の能登半島地震の影響により、北陸は一時的に来客数、売上が大きく減少したが、２月からは支援活動の活発化で復興ムードが高まっている。被災しなかった人による地元応援意識が強まり、２月は客の消費行動が活発である。また、例年より暖かく、雪がないことも活動の活発化に寄与しているとみている。,
,,◎,都市型ホテル（役員）,来客数の動き,・能登半島地震による災害支援関係者の宿泊により高稼働となっている。,
,,◎,タクシー運転手,販売量の動き,・１月に起きた能登半島地震でタクシー事情が変化している。保険会社が家屋被害調査にタクシーを利用しており、１日に30～40台のタクシーが能登方面に向かっている。そのため夜の街が手薄になり、夜は全体としてタクシー台数が少なく売上が上がらない。,
,,○,商店街（代表者）,来客数の動き,・イベントの人出が回復している。当商店街での能登半島地震の影響は薄れてきている。,
,,○,商店街（代表者）,販売量の動き,・美術館の一部が開館し、少しずつ客足が戻りつつあるが、能登半島地震の影響もあり、全体でみると相変わらず静かな雰囲気が漂っている。元々観光のオフシーズンということもあり、売上自体は前年並みを達成できたことは喜ばしいことである。,
,,○,一般小売店［事務用品］（店長）,来客数の動き,・需要期になってきたため、土日の来店が多くなっている。,
,,○,百貨店（販売促進担当）,来客数の動き,・バレンタインの催事や物産展といった企画の来客数が増え、ふだん買えないスイーツや期間限定の弁当などが売れている。外食の代わりや自分への御褒美といった声が多く、プチぜいたく気分で買物をする客が多く見受けられる。,
,,○,コンビニ（店舗管理）,来客数の動き,・能登半島地震の影響で、前月の来客数は大苦戦したが、今月は右肩上がりに回復基調となっている。北陸新幹線の延伸を目前にした気運の高まりも感じている。,
,,○,衣料品専門店（経営者）,お客様の様子,・元日に能登半島地震が発生し自粛ムードがあったが、活力をつける意味から消費に前向きさも出てきている。,
,,○,家電量販店（店長）,販売量の動き,・給湯省エネ2024事業の対象期間内であるため、先行して省エネ型給湯器の買換えが増えている。,
,,○,スナック（経営者）,来客数の動き,・今年に入り来客数が減ってきているが、高級ボトルをキープする客がいたため売上は少々増えている。一方で、仕入価格などの経費が上昇している。中小企業の関係者からは、人手不足や給料アップにより経営面の厳しい話題が多くなっている。,
,,○,都市型ホテル（スタッフ）,販売量の動き,・能登半島地震直後は宿泊、宴会、レストランの全部門でキャンセルが相次いだ。現在は宴会部門以外は徐々に予約が戻ってきているが、新型コロナウイルス感染症発生前から比べると２割減少している。,
,,○,住宅販売会社（従業員）,販売量の動き,・能登半島地震による家屋の修繕工事が一段落し、新築や中古住宅を購入してリフォームするなど工事量が増えていることに加え、分譲住宅を購入する人も出てきている。小さな仕事から徐々に大きな仕事が増えてくるとみている。,
,,○,住宅販売会社（営業）,来客数の動き,・住宅展示場への新規の来場者数が３か月前と比べ、20～30％程度増えている。能登半島地震による現状の建物に対する不安が来場を後押ししている印象を受ける。,
,,□,一般小売店［書籍］（従業員）,販売量の動き,・前年同月と比べて売上は悪く、来客数も全く伸びておらず厳しい状況が続いている。,
,,□,百貨店（売場主任）,来客数の動き,・能登半島地震発災以後、１月は観光客が激減し街中は閑散とした状態が続いていた。しかし、２月に入って日を追うごとに通常に戻りつつあり、２月の店全体の売上は前年を超えている。特に春物衣料品の動きが好調で、被災地から市内のホテルに２次避難している被災者が衣料品を購入している。,
,,□,百貨店（販売担当）,お客様の様子,・能登半島地震の影響や気温変化の激しさにより、セール商材を含めて高単価の冬物商材が苦戦する一方、気温が高いと春物商材に動きが出ており、不安定な売上が続いている。就職や入学、卒業などの祝い事関連や旅行商材などは好調に推移している。２月は天候不順で遠出が少ないためか、週末の百貨店に客足が向いているようである。特に、食催事では来客数が増加している。しかし、目的とする商材以外の購入は少なく、全体としてはやや低調傾向が続いている。,
,,□,スーパー（店長）,単価の動き,・買上点数は横ばいである。食品などの値上げも一時に比べて落ち着いてきている。前年より１品単価が上がった分で客単価は上昇しているが、客の購買数量は落ちていない。,
,,□,コンビニ（店長）,販売量の動き,・売上が悪い状態は変わらない。食料品の販売量が例年より減少し、デザートやイベント商材などの利益率の比較的高い商材も値段が高騰しているからか、売れ残りが目立っている。廃棄や値下げで対応しているため余分な経費が掛かり、売上減少以上に利益が圧迫されている。,
,,□,乗用車販売店（経営者）,販売量の動き,・例年この時期になると販売量が多くなるが、今年は思うようには増えない状況が続いている。新車価格が高くなっているからか、購入に対して慎重な様子がうかがえる。,
,,□,乗用車販売店（役員）,販売量の動き,・受注停止の車種が複数あり、例年であれば最需要期となる２～３月であるが、新車の販売面では来客数も含め、余り活気がみられない状況となっている。,
,,□,自動車備品販売店（役員）,販売量の動き,・今月は天候が比較的穏やかで、冬季用品の販売量は平年と比較して大幅に減少しており、車販売についても厳しい状況となっている。しかし、買取り査定依頼は増えており、免許返納等の理由もあるが、車両を維持する負担低減のための売却もみられる。,
,,□,住関連専門店（役員）,販売量の動き,・来客数に大きな変動はないが、相変わらず客単価や販売点数は伸び悩んでいる。,
,,□,その他専門店［酒］（経営者）,販売量の動き,・テレビでは株価が最高値を記録したなど景気の良い話をしているが、実際の暮らし向きは停滞している状態である。,
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・天候が安定していることから来客数は堅調に推移しているものの、買上状況については業種により好不調が分かれている。,
,,□,旅行代理店（従業員）,お客様の様子,・旅行のオフシーズンに入ってから横ばいである。,
,,□,通信会社（職員）,お客様の様子,・問合せの内容に変化がない。,
,,□,通信会社（役員）,販売量の動き,・放送、通信サービス共に契約者数が前年同期から若干下回っている。,
,,□,通信会社（役員）,販売量の動き,・契約件数や解約件数に大きな変化はみられない。,
,,□,住宅販売会社（従業員）,お客様の様子,・会社の業績の良しあしが浮き彫りになっている。多くの客にとってローン金利、物価、住宅価格それぞれの上昇が続き、身の回りの景気が良くなった感覚はない。新築住宅の受注については同業他社との競合が激しくなっている。,
,,▲,商店街（代表者）,来客数の動き,・暖かい日もあれば、一転して平年並みの寒い日もあり、寒い日は極端に人出が減っている。寒い日が続けば寒さに慣れてしまうが、今年は天候不順に泣かされている。,
,,▲,スーパー（総務担当）,お客様の様子,・商品の値上げだけでなく、能登半島地震の発生により景気が後退している。,
,,▲,スーパー（仕入担当）,来客数の動き,・能登半島地震による避難や断水の影響があり、明らかに来客数が減少している。また、財布のひもも固く、安価なスーパーマーケットやドラッグストアへ客が流出している様子がみて取れる。,
,,▲,スーパー（店舗管理）,お客様の様子,・都市部と異なり、地方では賃上げ等の実情が厳しい状況である。物価上昇は浸透しているとはいえ、買上点数の減少が顕著である。商品カテゴリーごとに他の小売業態店舗への客の買い回りが更に加速するとみている。,
,,▲,衣料品専門店（経営者）,来客数の動き,・能登半島地震の影響は少しずつ収まってきているが、来客数はまだ戻っていない。,
,,▲,衣料品専門店（経営者）,お客様の様子,・能登半島地震の影響がまだ続いており、購買意欲を押し下げている。,
,,▲,家電量販店（本部）,販売量の動き,・省エネ家電購入のための補助金による反動が大きい。,
,,▲,観光型旅館（経営者）,販売量の動き,・能登半島地震の影響や北陸応援割が３月から開始されるということで、２月に予約が入っていた客のキャンセルや外出控えが発生し、新型コロナウイルス感染症発生前の６割程度の売上になっている。,
,,▲,タクシー運転手,来客数の動き,・北陸を襲った能登半島地震の影響で観光客が激減し、交通事業の柱になる部分の収益が減っている。しかし、物流は動いているため、これから良くなっていくと考える。,
,,▲,その他レジャー施設［スポーツクラブ］（総支配人）,競争相手の様子,・市内の大手競合店舗が能登半島地震被害の影響で２月末で閉店し、撤退することが急きょ決まった。同事業所の別の建物で子供水泳教室は継続するということだが、大人の利用場所がなくなる。また、当社でも３年前に開業した特化型ジムを２月末で閉店するため、フィットネスクラブ全体としてのイメージダウンを避けたい。,
,,▲,美容室（経営者）,来客数の動き,・ここ半年間ほど連続して来客数が前年を割り込んでいる。物価高から客の来店サイクルが長くなっていることが要因の１つと考えている。,
,,▲,住宅販売会社（従業員）,お客様の様子,・能登半島地震の影響で、景気がやや後退していると考える。,
,,×,一般レストラン（店長）,来客数の動き,・能登半島地震以来、観光客の動きは悪い。北陸応援割が始まるまで、旅行を控えている。,
,,×,観光型旅館（経理）,それ以外,・能登地区は能登半島地震により多大な被害を受けている。,
,,×,テーマパーク（役員）,来客数の動き,・能登半島地震の影響によるキャンセルや風評被害の拡大により、来客数が大幅に減少している。,
"企業
動向
関連

(北陸)",,◎,－,－,－,
,,○,化学工業（総務担当）,受注量や販売量の動き,・販売量が少し増えている。,
,,○,建設業（経営者）,それ以外,・市内の飲食店街に人出が戻ってきている。,
,,○,通信業（営業）,受注量や販売量の動き,・景気の好調に後押しされ、受注量は増加している。金額の大小関係なく、設備投資も積極的である。,
,,□,電気機械器具製造業（営業担当）,受注価格や販売価格の動き,・受注動向に変化がなく、相変わらず悪い状況である。新製品の引き合いに関しては、若干増加傾向にはあるが、新規注文にいまだつながらない状況である。,
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・企業間の物量が前年比でマイナスが続いている。,
,,□,司法書士,取引先の様子,・駅周辺では相変わらず各種工事が進んでいるが、取引先の話では受注原価や人手不足など、経営状態について厳しいという話をよく聞いている。,
,,▲,繊維工業（総括）,受注量や販売量の動き,・能登半島地震により半数を超える繊維事業者が被害を受け、一時稼働停止を余儀なくされた事業者も多い。,
,,▲,金融業（融資担当）,受注量や販売量の動き,・小売業等で能登半島地震の影響による一時休業や修繕対応のため業績の下振れがみられる。,
,,▲,税理士（所長）,取引先の様子,・能登半島地震から２か月がたち、一時的に落ち込んでいた飲食業、小売業はほぼ回復しているが、全体的にまだ静かな様子である。,
,,×,食料品製造業（経営企画）,それ以外,・能登半島地震で被災した工場の製品については製造も販売もストップしたままで、復旧を急いでいる状況である。,
,,×,金融業（融資担当）,それ以外,・能登半島地震の影響により、製造業や飲食業、観光業が低迷している。,
,,×,不動産業（経営者）,受注量や販売量の動き,・同業者や個人客から活発な話を聞かない。,
"雇用
関連

(北陸)",,◎,－,－,－,
,,○,新聞社［求人広告］（担当者）,求人数の動き,・2025年卒の学生を対象とした企業説明会などを実施しているが、参加企業からは人材不足のため良い学生がいれば積極的に採用したいという声が多かった。インターンシップへの参加など就職活動の早期化が進み、既に内々定が出ている学生も多いようで、中小企業を中心に採用活動が最も活発化する時期となっている。,
,,□,人材派遣会社（役員）,求人数の動き,・派遣先企業からの依頼数は増えも減りもしていない状況である。求職者数も同様に減りも増えもしていない。,
,,□,民間職業紹介機関（経営者）,採用者数の動き,・職業安定所に求人を出している企業から、なかなか紹介がないため民間紹介会社にも求人を出すという事案があったことからも、人手不足がずっと続いている様子である。,
,,▲,職業安定所（職員）,求人数の動き,・北陸新幹線の敦賀開業に向けての求人は見受けられるが、全体的に求人数の微減が続いている。,
,,▲,職業安定所（職員）,それ以外,・能登半島地震により、避難者や休業者の問合せや雇用保険の手続が多くなっている。,
,,×,－,－,－,
,,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(近畿)",,◎,一般小売店［野菜］（店長）,お客様の様子,・飲食関連、ゴルフ場共に、客の入りは良くなっている。,
,,◎,百貨店（服飾品担当）,来客数の動き,・２月に入り、春節に伴うインバウンドの来店が多くみられ、全ての店舗で売上が大きく伸びている。特に、都心店舗でのインバウンド効果は大きく、ラグジュアリー商材はこの１年で最も好調となった。バッグや宝飾品は前年比で150％から160％の伸びとなったほか、化粧品関連も130％と大きく伸びている。うるう年による営業日数の増加もプラスとなり、国内消費も２けたの伸びとなっている。,
,,◎,百貨店（外商担当）,お客様の様子,・これまでの価格改定にもかかわらず、特に輸入高級ブランドは絶えず入店待ちの列ができている。服飾品を中心に、かつての水準を上回る商談が活発に行われている。,
,,◎,観光型ホテル（経営者）,販売量の動き,・２月は春節があったほか、３連休もあったため、計画よりも販売量が伸びた。インバウンドだけでなく、国内客の動きもかなり活発となっている。,
,,◎,旅行代理店（役員）,来客数の動き,・全国旅行支援による反動を心配していたが、全く落ち込みが感じられないほど需要が戻っている。企業の団体旅行も活発になりつつある。,
,,◎,競輪場（職員）,単価の動き,・今月の客単価は9615円と、３か月前の8314円よりも上がっている。,
,,○,一般小売店［呉服］（店員）,お客様の様子,・客の購買意欲が少し高まっている。,
,,○,百貨店（売場主任）,販売量の動き,・来客数は前年並みであるが、店頭売上は販売量の増加で前年比1.6％増となっている。特にイベント時には大きく販売量が伸び、節分当日の売上は15.4％増となるなど、非常に好調となっている。,
,,○,百貨店（マネージャー）,単価の動き,・外出機会の増加に伴い、化粧品や衣料品の売上が好調となっている。一方、宴会や外食の増加で総菜関連の売上は減っているが、単価の高い食品以外が好調なことで、売上全体は伸びている。,
,,○,百貨店（サービス担当）,お客様の様子,・バレンタイン商戦は好調であったほか、リニューアルオープンしたレストランを中心に、好調に推移している。また、インバウンドも春節に伴う観光客の増加で好調となり、来客数の増加と売上の拡大につながっている。,
,,○,百貨店（管理担当）,来客数の動き,・インバウンド需要が堅調に推移している。,
,,○,百貨店（売場マネージャー）,来客数の動き,・能登半島地震による消費意欲への影響が徐々に改善傾向にあるほか、春節による訪日外国人の増加が顕著となっている。バレンタイン商戦でのモチベーション需要も好調に推移しており、国内景気が上向く一助になっている。,
,,○,スーパー（販売促進担当）,来客数の動き,・客単価が少し上がったほか、来客数が前年比で約105％に増えたため、売上の増加につながっている。,
,,○,コンビニ（経営者）,販売量の動き,・例年２月は販売量が少ないが、今年はやや良くなっている。この調子で春に向かってほしい。,
,,○,家電量販店（企画担当）,来客数の動き,・円安による海外からの旅行客の増加で、インバウンド関連商品が大きく動いている。調理家電や理美容家電などのほか、温水洗浄便座などがよく売れている。,
,,○,乗用車販売店（支店長）,お客様の様子,・株価が過去最高値を超え、富裕層の含み益が増えている。今後は徐々に購買意欲が高まり、景気が上向くと予想される。,
,,○,一般レストラン（経営者）,来客数の動き,・能登半島地震から１か月が過ぎ、客が外出を控える動きも収まったため、昼の売上は１月よりも伸びている。,
,,○,都市型ホテル（フロント）,単価の動き,・客室単価や稼働率が上昇しており、今後も僅かながら上昇する見込みである。,
,,○,都市型ホテル（総務担当）,来客数の動き,・宴会の利用は回復に向かっているものの、インフルエンザや新型コロナウイルスの感染が収まらないこともあり、レストランはディナー帯の集客に苦戦する状況が続いている。,
,,○,都市型ホテル（客室担当）,単価の動き,・春節に伴う予約は予想を下回る状況で、かつてのような早期受注はみられなかったが、個人旅行のＷｅｂ経由の受注は順調に推移した。ターミナル駅の近隣ホテルは稼働率を重視するか、単価を重視するかではっきりと２極化しており、当館は単価を重視したことで目標以上の売上となっている。,
,,○,遊園地（経営者）,来客数の動き,・来客数の増加がみられるなど、レジャー消費の底堅さが感じられる。,
,,○,その他レジャー施設［飲食・物販系滞在型施設］（企画担当）,来客数の動き,・中国からの団体客は来ていないが、台湾や韓国を中心とした団体客や、東南アジアからの個人客などのインバウンドが、引き続き好調に推移している。,
,,○,その他レジャー［スポーツ施設］（業務担当）,来客数の動き,・公共の体育施設の指定管理業務を行っている。健康志向の高まりや、各種スポーツ大会の報道の影響で、利用者が増えている。,
,,○,美容室（店員）,来客数の動き,・行事が増えることで、予約の動きも増えている。,
,,○,住宅販売会社（経営者）,お客様の様子,・地価が高止まりするなか、購買意欲は上昇している。,
,,□,商店街（代表者）,販売量の動き,・売上は前年並みであるが、2019年と比べると90％程度で推移している。,
,,□,一般小売店［鮮魚］（営業担当）,それ以外,・売上のベースは３か月前とほぼ変わらない。,
,,□,一般小売店［衣服］（経営者）,来客数の動き,・バーゲンセールが終わって、客足が鈍っている。一方で、春物衣料の動きはまだみられない。,
,,□,一般小売店［菓子］（営業担当）,販売量の動き,・今月も前月と同様、販売量の動きが芳しくない。,
,,□,百貨店（売場主任）,お客様の様子,・今月は売上目標が達成できそうである。ただし、好調な商品はラグジュアリーブランドなどの高額商品が中心であり、ボリューム商品は依然として厳しい状況にある。一部の富裕層やインバウンド需要が好調で、売上をけん引している一方、大半の客は積極的な購入を控えており、全体的に良い状況とはいえない。,
,,□,百貨店（企画担当）,販売量の動き,・インバウンドの動きは、春節前に少し落ち込んだものの、春節休暇の３日目辺りから売上が大きく拡大し、２月後半も好調が続いている。また、外商を除く国内売上も比較的堅調な動きとなっている。その一方、外商売上は店頭の売上が少し厳しい状態となっている。,
,,□,百貨店（販売推進担当）,お客様の様子,・コロナ禍の収束以降、堅調に回復していたインバウンドが前年割れとなり、苦戦している。前年にラグジュアリーブランドの値上げが重なり、駆け込み需要が増えたことが要因である。国内客は暖冬の影響で防寒用品は苦戦したものの、富裕客向けのイベントなど、なじみ客対応を強化したことが奏功し、前年の実績を上回っている。,
,,□,百貨店（商品担当）,販売量の動き,・１月の傾向や雰囲気からは、良い方向に進んでいると感じたが、２月に入ってからは販売量の動きが鈍い。,
,,□,百貨店（販促担当）,来客数の動き,・ここ数か月は、客の動きに大きな変化はなく、新型コロナウイルス感染症やインフルエンザによる消費への影響もみられない。インバウンドの動きによる大きな影響はないが、前年を上回る推移であり、化粧品や高級ブランド品に動きがみられる。一方、福袋やクリアランスセールの盛り上がりは低調であり、食料品の福袋は人気であるが、ブランド品の福袋に従来の勢いはみられない。,
,,□,百貨店（マネージャー）,お客様の様子,・国内の中間層を中心とした消費動向は、ふだんは節約消費が続いているが、単価上昇の影響もあり、節分やバレンタイン関連などのイベント消費は好調である。また、インバウンドは中国の春節に伴う消費が増え、富裕層の消費も宝飾品や時計が好調を維持している。,
,,□,百貨店（営業推進担当）,来客数の動き,・来客数は年末年始から増加を維持しているほか、インバウンドも過去最高の売上となるなど、好調が続いている。,
,,□,百貨店（外商担当）,販売量の動き,・インバウンド売上が引き続き前年を上回っており、店全体で大きな比重を占めるに至っている。ただし、国内客の売上は、海外ブランド品の高額品は好調ではあるものの、中間層による婦人服、紳士服の売上は低調であり、本格的な回復とはいえない状況である。,
,,□,百貨店（宣伝担当）,来客数の動き,・インバウンドの動きは引き続き好調であるが、値上げの影響で国内客の売上の伸びが弱い。３か月前から状況は変わっていない。,
,,□,百貨店（マネージャー）,販売量の動き,・能登半島地震による消費マインドの委縮は少し回復したが、暖冬の影響で、高額の冬物商材はセールが始まっても動きは鈍い。また、不安定な天候の影響で、春物商材の動きも良いとは言い難い。インバウンドは春節の到来で中国人観光客が一時は増えたが、買物の動向は、自分のために必要な商品だけを購入する形に変化している。いわゆる爆買いは完全になくなるなど、中国経済の軟調さが実感される。,
,,□,百貨店（売場マネージャー）,販売量の動き,・来客数は１月が前年比で108.8％、２月が107.1％と微増の傾向であるが、店頭の客単価は下がっている。婦人服や紳士用品の売上はやや増加傾向にある一方、婦人用品などの身の回り品が、値上げなどの影響で苦戦している。,
,,□,スーパー（店長）,お客様の様子,・同じ商品でも、少しでも安価な見切り品や特売商品が売れる傾向にある。物価の上昇に収入が追い付いておらず、１人当たりの購入単価が戻らない。,
,,□,スーパー（店長）,来客数の動き,・大型ショッピングモール内で営業しており、天候の影響を受けにくいため、来客数は前年並みを維持しているが、食品や衣料品、生活雑貨では売上が伸びていない。,
,,□,スーパー（店員）,販売量の動き,・天候の影響で月前半は暖かい日が続き、野菜の値段が下がっている。また、春野菜も早い時期から並び、よく売れている。月後半に寒さが戻り始めてからは、鍋物野菜が売れたものの、値段が上がったことで厳しくなっている。,
,,□,スーパー（企画担当）,来客数の動き,・来客数は安定しており、大きな増減はない。,
,,□,スーパー（経理担当）,販売量の動き,・気温の乱高下や、雨の多さなど、天候に左右されている部分は大きいが、全体的に売上は堅調に推移している。,
,,□,スーパー（企画）,お客様の様子,・インフレ傾向の継続で、価格に更に敏感になっている。目玉品のチラシが出た日に売上が偏っており、価格に左右される傾向が高まっている。,
,,□,コンビニ（経営者）,来客数の動き,・コロナ禍の収束以降、来客数は増加が続いてきたが、企業や学校、ホテルの動きが正常に戻り、かつての購買動向に近づいてきたため、増加傾向は落ち着いている。,
,,□,コンビニ（経営者）,単価の動き,・行動範囲が広がるなど、消費者の動きは活発になっているが、全てにおいて景気が良いとはいえない。,
,,□,コンビニ（店長）,販売量の動き,・販売量、客の様子共に、過去数か月は大きな変化がみられない。値上げで価格が高くなったという声はあるが、買い控えの動きは今のところ余りみられない。,
,,□,コンビニ（店員）,来客数の動き,・売上や来客数に大きな変動はないため、景気に変化はない。,
,,□,コンビニ（店員）,来客数の動き,・例年２月は来客数が最も少なくなるが、今年は旅行客が多く、３か月前と同じ水準となっている。,
,,□,コンビニ（店員）,来客数の動き,・余り変化はみられず、来客数も安定している。,
,,□,衣料品専門店（店長）,来客数の動き,・１月よりも来客数は増えているが、３か月前と比べると停滞感がある。客単価も横ばいのため、売上も良くない状況である。,
,,□,衣料品専門店（店員）,来客数の動き,・３か月前は繁忙期であったが、現在は閑散期であり、売上目標を達成できない日もある。また、来客数は日によるばらつきが大きい。,
,,□,衣料品専門店（営業・販売担当）,お客様の様子,・明確な理由は見当たらないが、客の購買意欲が下がっている。,
,,□,家電量販店（人事担当）,販売量の動き,・冷蔵庫や洗濯機、テレビなどの耐久消費財の買換えが進まない。物価の上昇や外出関連の消費など、客の意識が商品の購入に向いていないと感じる。,
,,□,乗用車販売店（販売担当）,販売量の動き,・コロナ禍の収束以降、購買が減少している。モノを購入するよりも、旅行や体験にお金を使う傾向に変化している。,
,,□,乗用車販売店（営業担当）,販売量の動き,・来客数や販売数は横ばいであり、インターネット販売も問合せが減少している。,
,,□,住関連専門店（店長）,お客様の様子,・富裕客の増加傾向に変化はないが、商談に要する時間が延びているなど、キャッシュフローの改善につながっているわけではない。,
,,□,その他専門店［食品］（経営者）,販売量の動き,・インフレの影響が続いており、値上げを行っているため、購入量が減っている。,
,,□,その他専門店［宝石］（経営者）,お客様の様子,・株価は上がっているが、客の様子からは、景気が良くなっている印象は受けない。,
,,□,その他専門店［ドラッグストア］（店員）,販売量の動き,・客単価は高めで推移しているが、雨の多い月となったため、売上は厳しい。テナントの改装準備により、客足が遠のく様子もみられる。全体的に、客はなるべくクーポンを使った、割安な買物を求めている。,
,,□,その他専門店［ガソリンスタンド］（経理担当）,販売量の動き,・ガソリンの販売量は全国的に微減で推移している。コロナ禍の影響もなくなり、アフターコロナの行動パターンが定着したと感じる。,
,,□,その他専門店［宝飾品］（販売担当）,お客様の様子,・株価が上がっても円安は高止まりの状態が続いており、購買意欲の高まるきっかけは見当たらない。,
,,□,その他専門店［医薬品］（管理担当）,販売量の動き,・感冒薬などの医薬品やカウンセリング化粧品は順調に動いているが、食品や日配品といった生活必需品は横ばいが続いているほか、日用雑貨や健康食品は減少となっている。３か月前と比較して、買上点数は減少しているものの、客単価や商品単価は上昇している。,
,,□,その他小売［インターネット通販］（オペレーター）,販売量の動き,・受電数は増えているが、ほとんどが問合せの電話で、受注自体は減少している。,
,,□,その他小売［ショッピングセンター］（総括）,販売量の動き,・販売額は前年比で微増となっているものの、客単価は下がっている。来店の動きはみられても、消費は抑えめという印象を受ける。,
,,□,高級レストラン（スタッフ）,来客数の動き,・景気は回復傾向にあるものの、今月は天候不順の日が多く、客足の安定しない日が多い。,
,,□,一般レストラン（経営者）,来客数の動き,・同業者も同じであるが、飲食業界では相変わらずの人手不足と不安定な売上が続き、当店も例外ではない。春節などの休暇でインバウンドが動いているが、多少の恩恵はあるものの、利用者の比率は国内客が圧倒的に多い。国内客は、前年との比較では宴会需要が少し増えたものの、来客数や売上は横ばいである。,
,,□,その他飲食［自動販売機（飲料）］（管理担当）,販売量の動き,・インフルエンザが流行しているが、新型コロナウイルスの感染も広がっている。ただし、世の中は通常の動きに戻っている。,
,,□,観光型旅館（経営者）,お客様の様子,・能登半島地震以来、富裕層による宿泊の動きが極端に鈍っており、現在も続いている。,
,,□,都市型ホテル（客室担当）,来客数の動き,・閑散期ではあるが、インバウンドや受験関連の需要は安定しており、レストランも週末を中心に集客できている。,
,,□,都市型ホテル（管理担当）,単価の動き,・来客数は上向いているが、単価は低下傾向にある。,
,,□,旅行代理店（店長）,来客数の動き,・特に平日は、１日中落ち着いている日が多い。北陸応援割への問合せは多いが、Ｇｏ Ｔｏ Ｔｒａｖｅｌキャンペーン以降、旅行は割引ありきという客が一定数みられる。インバウンドも今年に入って低迷が続いており、回復には至っていない。,
,,□,旅行代理店（支店長）,お客様の様子,・株価の上昇などで、資産を持っている人は財布のひもが緩みそうであるが、中間層以下は賃金も上がらず、厳しい環境が続いている。また、その実感があるため、なかなか旅行にお金を使う気にはならない。,
,,□,通信会社（社員）,販売量の動き,・３か月前から、総販売数に大きな変動はない。,
,,□,通信会社（役員）,それ以外,・景気に大きな変化はない。キャリアの代理店手数料に変化はなく、客の来店状況も例年並みである。,
,,□,テーマパーク（職員）,お客様の様子,・景気の見通しが暗いため、何となく客の買い控えが増えている。,
,,□,その他レジャー施設［イベントホール］（職員）,販売量の動き,・イベント等の開催は順調で、前年並みの動きとなっているほか、外国人観光客も増加している。,
,,□,その他レジャー施設［複合商業施設］（職員）,お客様の様子,・インバウンドは好調な一方、食品は値上げによる買い控えが続くなど、プラスとマイナスがきっ抗している。,
,,□,美容室（店長）,来客数の動き,・今月はまずまずの動きとなっており、特に良くも悪くもない。,
,,□,美容室（店員）,単価の動き,・単価は高水準の動きが続いている。,
,,□,その他住宅投資の動向を把握できる者［不動産仲介］（経営者）,それ以外,・世間的には景気が良いといわれているが、物価の上昇に対して賃金の増加が追い付いていない。,
,,□,その他住宅［展示場］（従業員）,単価の動き,・建築単価の上昇等により、消費者の購入マインドが低下する傾向が続いている。,
