,,▲,衣料品専門店（売場担当）,販売量の動き,・販売量、来客数共にかなり減っている。スーツを着る必然性が少なくなり、カジュアルウェアや簡素なスーツを求める客が増えてきている。夏になって上着がいらなくなり、半袖のノーアイロンシャツはよく売れているが、買上客も売上も少ない。
,,▲,家電量販店（店員）,販売量の動き,・来客数が落ちてきた。
,,▲,乗用車販売店（従業員）,お客様の様子,・客との会話のなかでは、とにかく生活に係る費用が上がりすぎているとか、適正価格が幾らなのか分からなくなったと嘆く声をよく耳にする。若干給料が上がったかもしれないが、これで生活が楽になった、景気が良くなるという声はほとんど聞かれない。
,,▲,その他飲食［仕出し］（経営者）,お客様の様子,・円安の影響や物価高に給料水準が対応できていないため、将来への不安から財布のひもが固くなっている。
,,▲,その他飲食［ワイン輸入］（経営企画担当）,販売量の動き,・円安により仕入価格が上昇しているため販売価格に転嫁したが、販売量が減り利益も減っている。仕入価格の上昇分を十分に転嫁できているとはいえず、更なる値上げと販売量減少を見込んでいる。
,,▲,観光型ホテル（経営者）,来客数の動き,・３か月前と比べて来客数が減少傾向にある。
,,▲,通信会社（企画担当）,販売量の動き,・解約件数は減ってはいるが新規契約も減ってきており、客が動いていない。
,,▲,理美容室（経営者）,来客数の動き,・気温が上がり例年であれば客が増える時期だが、余り来客がない。
,,▲,設計事務所（職員）,お客様の様子,・客からは景気が良くなるような話を聞かない。
,,▲,住宅販売会社（従業員）,それ以外,・コロナ禍でも休みが取れないくらい忙しかった下請業者が休めるようになるほど、仕事量が減っている。
,,▲,その他住宅［住宅管理］（経営者）,競争相手の様子,・公共事業の入札案件では、利益の出ない仕事は押し付け合いでどこの事業者も請けない。どの事業者も建材費や人件費が上がって苦しい状態で、この先の着地点がみえてこない。
,,×,コンビニ（店長）,来客数の動き,・天候はそれほど悪くなかったが、特に週末は人の動きが少なかった。以前はスポーツやイベントによる好影響があったが、晴天の週末でもさほど忙しくはならなかった。
,,×,コンビニ（店長）,販売量の動き,・今月はアルコール類の売上が大幅に落ち込んだ。競合のディスカウントストアやドラッグストアの影響が大きい。
,,×,住宅販売会社（経営者）,競争相手の様子,・建築資材の価格が上がっているため利益が出ない。業界他社も心配である。
,,×,その他住宅［展示場］（従業員）,お客様の様子,・物価上昇に賃金上昇が全く追い付いていない。
"企業
動向
関連

(東海)",,◎,－,－,－
,,○,化学工業（営業担当）,受注量や販売量の動き,・半導体向けの電子材料薬液は、需要が回復傾向にある。
,,○,電気機械器具製造業（企画担当）,それ以外,・エンジニアなど人手不足で採用が難しくなっている。賃金を上げても物価上昇に追い付かないため、人材の引き止めが以前より難しくなっている。
,,○,公認会計士,取引先の様子,・売上や顧客数に着目すると、輸出産業については売上が緩やかではあるが上昇している。観光業もインバウンドの需要で成長している。少し落ち着いていたデジタル産業関連の顧客も増加しており、企業の投資が少しずつ回復傾向にある。
,,○,会計事務所（職員）,それ以外,・劇場ではグッズショップが混み合っていて、商品の値段もそこそこ高いのによく売れている。趣味の消費だからかもしれないが、財布のひもが少しずつ緩んできている。
,,□,化学工業（総務秘書）,取引先の様子,・内装工事や電気工事などを依頼しても、人手不足や部材入手のリードタイムが長く、なかなか調整が付かない。長期的に仕事の予定が入っていて忙しく活気付いた雰囲気である。賃上げで処遇も良くなっており、働く人の表情にも明るさがある。
,,□,窯業・土石製品製造業（社員）,受注量や販売量の動き,・四半期の売上状況は前年比数％の伸びで計画以上に推移している。目立って活況の取引先はないが、全体的に堅調に推移している。
,,□,金属製品製造業（従業員）,取引先の様子,・周囲では物件の動きが余り良くないという声をよく聞く。地域や客先が偏っていないお陰で当社は多少忙しい状態が続いているが、業界の状況は余り良くないのではないか。
,,□,一般機械器具製造業（営業担当）,受注量や販売量の動き,・空前の円安で価格競争力はあり、北米の電子部品市場も拡大しているが、電子部品用設備の受注がなかなか決まらない状況が続いている。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・客先での投資がお盆前にかなりある。７月から８月にかけての受注がある。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・前年暮れに約３割落ち込んでから、受注量、生産量は横ばいが続いている。
,,□,輸送用機械器具製造業（品質管理担当）,受注価格や販売価格の動き,・受注量はある程度確保しているが、金属等原材料費の上昇が著しく利益が少ない。
,,□,建設業（役員）,受注量や販売量の動き,・分譲住宅の販売では、住宅展示場への来場者数が減って契約数が伸びなかった。販売価格の上昇もあり、新規販売マンションも売行きが鈍い。
,,□,建設業（営業担当）,取引先の様子,・最近になって、取引先から仕事がないという話をよく聞く。限られた予算内での現場作業が求められている。
,,□,輸送業（経営者）,受注量や販売量の動き,・建材、工作機械や化学関連及び日用雑貨を中心とする物量の減少が続いている。製品や商品の単価が上昇しておりメーカーや流通業の業績がどうかは分からないが、荷量としては減少している。
,,□,輸送業（従業員）,受注量や販売量の動き,・国内物量は前年並みで、物流コストは増加傾向にある。
,,□,輸送業（従業員）,受注量や販売量の動き,・そこそこの仕事量はあるが、期待していたほどではない。同業他社もそれほど忙しくはなさそうで、荷量は以前より若干減っている印象を受ける。車両、人員共に不足しているため、むしろちょうど良い状況になっている。
,,□,輸送業（エリア担当）,それ以外,・自社では様々な輸送品があり生産材料から中間工程の品物、消費財まで扱っているが、原材料となる素材商品の動きが活発化していない印象を受ける。経済活動の最も上流にある物が動いていないことは、景気が動いていない証拠である。
,,□,通信業（法人営業担当）,それ以外,・通信インフラを提供する企業として、通信料収入の屋台骨となる設備投資に対して積極的になれない状況である。部品価格高騰による設備投資額の増大をサービス利用料に転嫁できないため過疎地域や保守困難地域への投資控えが進み、結果としてますます都市部に人口・企業は集中して地域経済は衰退していく。地域に活気が戻らず一極集中の状況では、経済回復にも限界がある。
,,□,通信業（法人営業担当）,競争相手の様子,・物価の上昇による実質賃金の減少が続いている。インバウンドの増加は好材料だが、物価の上昇が家計に響いている。円安の影響がじわじわとボディーブローのように効いている。
,,□,金融業（従業員）,取引先の様子,・物価高や円安というマイナスの材料が多い割に、レジャーや旅行を楽しんでいる様子は変わらないので、景気に変化はみられない。
,,□,金融業（企画担当）,取引先の様子,・大手企業では賃上げが浸透しているが、中小企業ではなかなか賃上げまでに至らず、上げたとしても大手ほどの金額ではない。
,,□,不動産業（経営者）,それ以外,・例年より雨の日が多く外出や遠出をする人がやや減少している。食費以外は節約する傾向からか、今月の売上は前年を下回っている。
,,□,広告代理店（制作担当）,取引先の様子,・取引先からの引き合いは多少あるものの、値引き要請等もあるため、余り利益にはつながっていない。
,,□,行政書士,それ以外,・貨物の流れをラインに乗せて荷主側が行うことで時間短縮でき、ドライバーが喜んでいるとテレビで放送されていたが、このような対応ができるのは大手企業のみである。周囲の中小物流業者は、今までと変わらず大変な様子である。
,,□,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・全体としては良い会社と悪い会社がまだら模様に交じっている。先行きが不透明で見通せないため投資についても慎重で、新製品が市場に出てこない。当社はまずまずである。
,,▲,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・天候が不安定で飲料や農産物の受注量、販売量が減少している。自動車関連の需要も相変わらず低調なため、景気はやや悪くなっている。
,,▲,電気機械器具製造業（営業担当）,受注量や販売量の動き,・新製品の開発に時間が掛かるため、しばらく既存機種に頼ることになる。
,,▲,輸送用機械器具製造業（管理担当）,それ以外,・ガソリン代高騰や円安の進行、電気・ガス代の補助金の一時終了など、何をどうすれば景気が良くなるのか分からない。
,,▲,通信業（総務担当）,それ以外,・食料品を中心に物価高騰が収まらず、どんどん生活者を苦しめている。買物に行っても最低限の物しか買わなくなり、買物に遊び心がなくなっている。
,,▲,金融業（従業員）,取引先の様子,・定額減税の効果は一時的で、需要としては高まっていない。物価の上昇は収まっておらず、苦しい状況が続いている。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、販売量共に通常時の10％から20％減少している。
,,×,金属製品製造業（経営者）,受注量や販売量の動き,・受注量の減少が大きくなっており、販売価格は低下している。引き合いも減少しており、更に悪くなっている。
,,×,一般機械器具製造業（経営者）,受注量や販売量の動き,・売上が前年比20％減少した。
"雇用
関連

(東海)",,◎,－,－,－
,,○,＊,＊,＊
,,□,人材派遣会社（社員）,求人数の動き,・法人関係の研修会での利用が多かった。
,,□,人材派遣会社（営業担当）,それ以外,・物価上昇に賃金上昇が追い付いているようにはみえない。
,,□,人材派遣会社（営業担当）,求人数の動き,・今年度新卒エンジニアの配属先が過去最速で全員決定するなど、引き続き周辺企業の景況感は良い。
,,□,人材派遣会社（営業担当）,求職者数の動き,・特に目立った動きはないが、４月の派遣料金値上げを受けて企業側も追加採用は慎重になっている様子である。派遣スタッフの活用ではなく自社採用か代替を検討している様子である。
,,□,新聞社［求人広告］（営業担当）,それ以外,・上向く材料は見当たらない。低いレベルで安定している。
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・インバウンド関連は好調だが、それ以外は人手不足と製造コスト高に苦しんでおり、現状維持の状況が続いている。
,,□,職業安定所（職員）,求人数の動き,・人手不足分野である建設業、運輸業における新規求人数は増加し、福祉・介護・保育等については微増で、製造業は大きな増減はなかった。金融・保険業、サービス業等での減少が大きく、全体の新規求人数は減少となった。
,,□,職業安定所（職員）,求人数の動き,・飲食サービス業では出店拡大の情報が多数ある一方、製造業においては、原材料価格の上昇や人件費の高騰を価格に転嫁しにくいため利益を減らして対応しているが、限界に近いという声も聞いている。
,,□,職業安定所（職員）,周辺企業の様子,・企業からは人材不足や雇用拡大の声を聞くが、一方で人件費や運送等経費の増加が経営を圧迫しているとの話もある。
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・例年の動きと同様で、大手企業のキャリア採用が活性化している。大手企業への応募偏重の動きが強まるなかで、中小企業は採用可能性のある人材確保に苦戦を強いられている。
,,▲,人材派遣業（営業担当）,周辺企業の様子,・物価高に歯止めがなく、じりじりと中小企業の収益悪化がみられる。定額減税が実施されて初めての給与支給日を迎えたが、減税の実感は乏しい。
,,▲,人材派遣会社（営業担当）,求人数の動き,・求人数、求職数共に減少傾向にあり、求人と求職のマッチングが難しくなっている。
,,▲,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車製造ラインが不定期に停止して製造が安定しない。部品製造各社の受注も不安定になるため、労働者供給面でも影響が大きい。
,,▲,職業安定所（職員）,求職者数の動き,・有効求職者数が前年同月比で10か月連続増加するなど、人手不足といわれるなかでも求職活動が長期化している。
,,▲,職業安定所（雇用開発担当）,求職者数の動き,・４月以降は製造業を中心に事業主都合での離職者が増加傾向にある。
,,×,人材派遣会社（社員）,求職者数の動き,・求職者のエントリー数が極端に減少しており、前年の半分程度である。希望給与水準が上昇するなかで当社の主要取引先である中小企業は対応できず、集客に苦慮している。
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,商店街（代表者）,来客数の動き,・観光のオフシーズンに入り心配していたが、天候にも恵まれ、売上は前年比では２けた増加と好調に推移している。相変わらずインバウンドが好調で、日本人観光客は少ない印象を受ける。株主総会シーズンなので様々な業種の人と話をしていると、どうやら外国人にとって興味がない食品関連は厳しい商況とのことである。
,,○,衣料品専門店（経営者）,来客数の動き,・北陸新幹線の敦賀開業から約３か月、人流が安定している感じがあり、消費は上向き傾向である。
,,○,家電量販店（店長）,販売量の動き,・気温が高くなり、エアコンの販売量が増えている。
,,○,家電量販店（本部）,単価の動き,・比較的暑い日も多く、エアコンを中心に好調だが、来客数の減少が続いている。
,,○,住関連専門店（役員）,販売量の動き,・少し渋っていた消費マインドも落ち着いてきたせいか、数量、単価共に僅かではあるが持ち直している。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・６月の曜日周りが良かったことを差し引いても、来客数が増加している。
,,○,タクシー運転手,来客数の動き,・３か月前は震災特需で忙しかったが、今は震災特需も終わった。一方で、３か月前は震災の影響で観光客は少なかったが、今は観光客が増えている。
,,○,競輪場（職員）,販売量の動き,・売行きが伸びている。
,,○,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・最近、企業からの引き合いが出てくるようになってきたが、まだまだ大手から準大手クラスの企業が多く、中小企業からの反応はほとんどない。
,,○,住宅販売会社（従業員）,販売量の動き,・能登半島地震絡みの問合せやリフォームが増えている。
,,□,商店街（代表者）,来客数の動き,・今月初めの祭りに伴う人出はかなり多かったが、商店街の売上にはほとんど貢献していない。中旬から下旬には大きなイベントもなく、百貨店も含め人通りは少なく、週末の駐車場も空きが目立っている。
,,□,一般小売店［精肉］（店長）,来客数の動き,・６月はギフトの月で、牛肉については復興支援ということもあって、能登牛はそこそこ動いているが、ハムの売行きが良くない。物価高で高額商材が動かないが、単価が上がっているため、それなりに売上はある状態である。
,,□,百貨店（売場主任）,来客数の動き,・前年と比べて土日がそれぞれ１日増加する曜日周りのため、店全体の売上は前年比12％増加の見込みである。28日からスタートしたクリアランスセールは好調に推移しているが、お中元の受注は、依頼主及び届け先共に能登半島地震で家屋が損壊した影響も多くみられ、件数が減少していて厳しい状況である。
,,□,スーパー（店長）,販売量の動き,・客は無駄な物を買わなくなってきている。特に果物等のし好品の動きが悪い。
,,□,スーパー（総務担当）,競争相手の様子,・震災と物価高の影響があるため、賃上げや減税政策を行っても対応できない。
,,□,スーパー（経営企画）,競争相手の様子,・物価高騰等による先行き不透明な社会環境のなかで、競合店の進出の影響も出ている。
,,□,コンビニ（店長）,単価の動き,・販売単価が上昇しているが、店舗の総売上額は変わっていない。１日当たりの来客数や来店頻度が減少していると考える。そのため景気は変わらず、横ばいであるとみている。
,,□,衣料品専門店（経営者）,お客様の様子,・定額減税などいろいろな施策があるものの、消費者からの積極的な消費意欲は一向にみられない。
,,□,乗用車販売店（経営者）,販売量の動き,・新車の販売量がなかなか増えない。新車購入に対して客の慎重な様子がうかがえる。
,,□,乗用車販売店（役員）,販売量の動き,・新車においては受注の受付枠が限定されており、客の希望全てには対応できていない。受注及び売上は来年以降となるため、売上の増加といった実感はない。ただし、整備部門については順調に売上が伸びており上向きである。
,,□,乗用車販売店（総務担当）,販売量の動き,・数字が落ち込みそうだと感じるときもあるが、月ごとでは最後に持ち直そうとする動きが見られる。
,,□,その他専門店［酒］（経営者）,販売量の動き,・とにかく良くない。為替は円高に戻るかと考えていたが円安から全く戻らない状態である。物価は上がり、景気が良くなる見込みは全くない状態である。
,,□,一般レストラン（店長）,来客数の動き,・観光客は余り多くないが、昼食の利用はそれなりにある。
,,□,観光型旅館（経理）,それ以外,・能登半島地震の影響で現在休業中である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・５月まであった回復の勢いが弱くなっている。宿泊部門ではインバウンドが減少し、レストラン部門では宿泊の伸びの鈍化で来客数が伸びない。
,,□,通信会社（職員）,お客様の様子,・客からの問合せ内容に変化がない。
,,□,通信会社（営業担当）,販売量の動き,・特に目立った新商品もなく特別なスマートフォン需要がある時期でもないため、購入は落ち着いている。
,,□,通信会社（役員）,販売量の動き,・新規契約獲得数及び契約解約数に大きな変化はない。
,,□,テーマパーク（役員）,来客数の動き,・国内の団体客や個人旅行、インバウンドも含めて来客数は前年並みに推移しており、横ばいの状態が続いている。
,,□,美容室（経営者）,来客数の動き,・最近の物価高で客の来店サイクルが長くなっている。
,,□,住宅販売会社（従業員）,販売量の動き,・６月は例年需要がある程度ある月であり、今年も例年どおりの契約高である。ただし、他のメーカーでは客は減っているという話が多く、客の動きが見えにくくなっている。
,,□,住宅販売会社（従業員）,お客様の様子,・展示場への予約来場はあるものの景気回復には至っていない。
,,□,住宅販売会社（営業）,来客数の動き,・低調な客足や客の言動に変化がない。改善の兆しもないし、悪化の兆候もない。
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・来客数の落ち込みが今月は特にひどい。
,,▲,百貨店（販売促進担当）,来客数の動き,・上旬にお中元ギフトセンターを開設した。依頼主の高齢化や送付件数の減少などの要因で、ギフトの売上は前年から10％のマイナスになるとみている。新型コロナウイルスの感染拡大の頃は、会えない子息へのギフトの送付などで若干上向いたが、コロナ禍の終息後は減少傾向に歯止めがかからない。
,,▲,百貨店（販売担当）,お客様の様子,・北陸新幹線の敦賀開業による影響がまだあり、来客数は前年をやや超えながらも、購入率は低下している。客の購買行動が変化しており、特に商品値上げの影響で価格を気にする客が増加している。ギフトなども１品減らすことで、以前の金額での購入が目立つ。購入までも慎重で時間が掛かるが、帰ってからも気に入らないという理由での返品がやや増加している。客の購入がより慎重になっている。
,,▲,スーパー（仕入担当）,単価の動き,・物価高のあおりや為替による輸入商材の値上げが国内の相場に影響し、相場で変動する商品が大きく値上がりしている。販売量や来客数にも影響が出ている。
,,▲,衣料品専門店（経営者）,お客様の様子,・円安の影響が大きく、商材の価格が上がっており、客の買上点数が減っている。
,,▲,自動車備品販売店（役員）,販売量の動き,・カーディーラー、保険会社の相次ぐ不正問題によって、自動車業界全体で厳しい状況が続き、自動車や車用品、ガソリン販売の低迷につながっている。また、値上げの影響から買い控えや、購入しても低価格商材で抑える客も多い。
,,▲,一般レストラン（統括）,来客数の動き,・３月から５月の３か月間は好調であったが、６月に入り北陸への観光需要がほとんどなくなり、その分、来客数が減少している。地元客は引き続き好調を維持しているが、観光需要の減少が響いている。
,,▲,スナック（経営者）,来客数の動き,・例年６月は安定した売上が期待できる月だが、常連客の来店も売上も２割減少している。タクシー運転手からも、当店周辺は人通りがないという話を聞いている。
,,▲,都市型ホテル（役員）,来客数の動き,・北陸新幹線の延伸効果もあり福井地区の稼働率は好調を維持しているが、石川や富山への波及効果は余りみられず、ゴールデンウィーク明け以降は国内個人客の稼働率が下降傾向にある。
,,▲,タクシー運転手,来客数の動き,・従業員数が増えてきたのに総売上金額が上がらない。入電数も減ったままである。観光客の来県も少ない。
,,▲,通信会社（役員）,販売量の動き,・通信、放送サービス共に前年同期と比べて契約者数が減っている。
,,×,商店街（代表者）,来客数の動き,・土日にイベントがあるときは人出が多く、平日は閑散とした状況が続いている。また、イベント客イコール買物客ではなく、人出が多い割に売上は少ない。平日の人出を増やす商店街としての機能が失われつつある。
,,×,コンビニ（店舗管理）,単価の動き,・来客数の落ち込みもあるが、それ以上に客単価が前年に比べて30円から50円下がっている。思い当たる要因がない。
"企業
動向
関連

(北陸)",,◎,税理士（所長）,取引先の様子,・特に飲食業の調子が良い。ただし、人手不足のなかでアルバイトを確保するため、高い時給を提示しないと確保できない環境にある。材料価格の高騰と人件費率の上昇に耐えうる店しか生き残れない状況である。
,,○,食料品製造業（経営企画）,受注量や販売量の動き,・能登半島地震で被災した工場の復旧が進むにつれて業績は回復しているが、それでも前年比７～８割程度といった状況である。
,,○,建設業（経営者）,受注量や販売量の動き,・１月１日に発生した能登半島地震に関連し、河川の護岸工事、歩道の舗装用ブロック復旧工事、被災地での復旧支援などといった案件が、従来の客からの仕事に加わっている。
,,○,輸送業（管理会計担当）,受注量や販売量の動き,・企業間物流の物量は前年と比べて若干の増加となっている。倉庫関係は好調である。
,,○,金融業（融資担当）,受注価格や販売価格の動き,・インバウンドを含めた観光客の増加で、飲食業、宿泊業は堅調である。老舗料亭は外国人の富裕層対策として、地元客と外国人客の２種類のコースを検討中である。
,,□,繊維工業（総括）,受注量や販売量の動き,・能登半島地震の被害により稼働を再開できていなかった工場も再開し、生産高は既に震災前程度に回復しているが、本格復旧工事に係る費用負担が重くのし掛かっている。
,,□,化学工業（総務担当）,受注量や販売量の動き,・売上が変わらずに推移している。
,,□,電気機械器具製造業（営業担当）,受注価格や販売価格の動き,・製品販売動向に関して、民生品関係も産業機械関係もほぼ動きがなく、低調のまま先行きが読めない状況になっている。一方で、自動車関連は比較的堅調で大きな落ち込みもなくほぼ同様の受注で、アイテムによっては、来月くらいから受注増加が見込まれる製品もある状況である。
,,□,精密機械器具製造業（財務担当）,受注量や販売量の動き,・販売量自体は大きく変わらないものの、高価格帯商材はやや落ちている。
,,□,司法書士,取引先の様子,・３月決算の会社の内容は良いようだが、事業報告では資材高騰、人材不足など今後の不安要素を見掛ける。
,,▲,－,－,－
,,×,不動産業（経営者）,受注量や販売量の動き,・現在は活発な話が全く聞けない。同業者の話では、動きが止まっているということである。
"雇用
関連

(北陸)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（役員）,求職者数の動き,・年明け頃から求人数が減り始めていたが、その影響か新規の派遣登録者数が増え始めている。派遣契約を中途解除されたことなどで、仕事を探し始めている人が増えているようにみえる。
,,□,人材派遣会社（社員）,求人数の動き,・求人数について変動はなく、派遣先からも積極的な要件の依頼がない。
,,□,職業安定所（職員）,求職者数の動き,・高齢の新規求職者数が増加しており、仕事が見つからないという声も多く聞くが、その反面、若年者には余裕がみられることから、全体としては変わらない。
,,□,職業安定所（職員）,求人数の動き,・求人数、求職者数、有効求人倍率、就職者数等に大きな変動がみられない。
,,□,民間職業紹介機関（経営者）,求人数の動き,・人手不足の業界は常に募集しているが、人が集まらずマッチングしていない状況である。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・出稿意欲のある製造業関連の求人広告が減少している。
,,×,－,－,－
,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(近畿)",,◎,百貨店（サービス担当）,お客様の様子,・今月も大きな傾向に変化はなく、インバウンドや外商売上は好調が続いている。特に海外ブランドや化粧品が好調で、前年の実績を大幅に上回っている。
,,◎,百貨店（売場統括）,お客様の様子,・インバウンド売上が前年比で約５倍となっている。ラグジュアリーブランドの購入が70％増えたほか、高級時計の購入も30％増え、売上全体の底上げにつながっている。
,,◎,家電量販店（人事担当）,販売量の動き,・６月に入って気温が急上昇したことで、エアコンやサーキュレーターなどの季節商材の販売が伸びている。さらに、エネルギー価格の高騰に伴い、省エネ性能の高い製品が人気となり、単価の高い商品の販売が伸びている。
,,◎,競輪場（職員）,単価の動き,・今月の客単価は9550円で、３か月前の8171円よりも上昇した。ただし、今月の客単価が上昇したのは、大きなレースの開催による一時的な上昇である。
,,○,百貨店（管理担当）,来客数の動き,・インバウンド需要が好調で、前年比で倍増となっている。
,,○,百貨店（外商担当）,販売量の動き,・インバウンド売上が過去最高を記録している。幾つかの海外高級ブランドの店には、連日インバウンドが入場待ちの行列をつくっている。国内客の売上も、外商客の高額品需要は非常に旺盛である。
,,○,百貨店（売場マネージャー）,来客数の動き,・インバウンド売上は好調が続いているほか、国内客の消費も３か月前と比べてやや上向いている。一方、お中元のギフト商戦は悪化傾向にあり、来客数だけでなく、客単価も低下傾向となっている。
,,○,百貨店（マネージャー）,来客数の動き,・コロナ禍で閉鎖となったレストラン区画に、新規オープンした店舗が好調であり、来客数が増えている。レストランフロア全体も好調となっており、それに伴って食品関連の売上も伸びている。
,,○,コンビニ（経営者）,販売量の動き,・気温が上がり、ビールやアルコール類、飲料の販売量が増えている。
,,○,コンビニ（店員）,来客数の動き,・暑くなり、冷たい商品の売上が伸びている。
,,○,コンビニ（店員）,来客数の動き,・最近は特に、インバウンドの個人客に加えて、家族連れの来客がかなり増えており、朝から夜まで多くの客が来店している。
,,○,家電量販店（経営者）,お客様の様子,・補助金の活用による給湯器の交換や、水回りのリフォーム案件が増えている。
,,○,家電量販店（営業担当）,お客様の様子,・ＢｔｏＣは厳しいが、ＢｔｏＢの分野では問合せが増えている。
,,○,その他専門店［ドラッグストア］（店員）,販売量の動き,・近隣の店舗の充実により、売上が前年比で30％増え、粗利益も28％の増加となっている。来客数が少し伸び悩むなか、１人当たりの客単価が上がっているほか、購入量も増えるなど、購入意欲が高まっている。
,,○,一般レストラン（経営者）,競争相手の様子,・飲食店の経営者に話を聞くと、一見客やインバウンドが増えているほか、グループでの宴会利用や客単価も改善している。前年比だけでなく、新型コロナウイルス感染症発生前と比べても増加傾向にある。一方、原材料費や光熱費の上昇に加え、解消されない人手不足に伴う広告や設備投資の増加で費用も増えているため、利益は増えにくい。
,,○,都市型ホテル（総務担当）,来客数の動き,・宿泊部門は好調が続き、宴会部門も順調に回復しているものの、レストラン部門は特にディナー帯の集客が伸びない。
,,○,都市型ホテル（客室担当）,単価の動き,・旅行需要が回復しており、ターミナル駅の周辺施設も含め、高単価での販売が続いている。
,,○,タクシー運転手,お客様の様子,・多少は企業関係の動きが活発になっている。また、インバウンド効果のほか、大阪・関西万博に向けた慌ただしい動きが、タクシーの需要を押し上げている。
,,□,商店街（代表者）,販売量の動き,・人出は増えているが、売上は業種による格差が広がっている。買い回り品は2019年の動きには及ばない状態が続いている。
,,□,一般小売店［化粧品］（経営者）,来客数の動き,・新型コロナウイルスの５類感染症への移行から１年が経過し、都心店舗ではインバウンドの増加による影響で、化粧品の販売は前年比130％で推移した。国内客も前年はまだ全ての人がマスクを外せない状況であったため、今年は売上が５％から６％増加している。ただし、郊外店舗ではインバウンドの恩恵が少なく、特に観光資源に乏しい街の店舗では、僅かな伸びしかみられない。
,,□,一般小売店［野菜］（店長）,単価の動き,・予想したほどは景気が良くなっておらず、価格の高い商品は売れにくくなっている。客は安い商品には飛びつくが、少しでも高いと感じる物は売行きが良くない。
,,□,一般小売店［呉服］（店員）,販売量の動き,・呉服を販売しているが、浴衣が少し売れる時期であるにもかかわらず、まだ動いていない。現状は良くないものの、これから動きが出てくると期待している。
,,□,一般小売店［菓子］（営業担当）,販売量の動き,・前年と比べてまだ販売数量が伸び悩んでいるが、今月後半から徐々に動き始めたため、先行きに期待している。
,,□,百貨店（売場主任）,お客様の様子,・今月27日までの来客数は、前年比で2.7％減とやや減少となった一方、全店の売上は0.7％増と少し増えている。食料品売場の売上は2.0％増とまずまずであり、特に催事での菓子関連が好調で、売上を押し上げた。その反面、生鮮品は0.7％減とやや苦戦しており、特に高単価の牛肉の苦戦が続くなど、客の節約志向が続いている。
,,□,百貨店（企画担当）,お客様の様子,・催事の時期のずれなどで、５月に落ち込んだ売上が戻っており、６月は好調となったが、トータルでみると決して上向きとは判断できない。
,,□,百貨店（企画担当）,販売量の動き,・インバウンド需要が好調な一方、外商売上はやや厳しいという構図は、ここしばらく変わっていない。インバウンド売上も、一般品が消耗品を大きく上回る状況に変化はない。
,,□,百貨店（企画担当）,販売量の動き,・国内客の売上は堅調であるが、上昇トレンドというわけでもなく、緩やかな推移となっている。一方、インバウンド売上は好調であるが、やや一服感がある。
,,□,百貨店（宣伝担当）,来客数の動き,・訪日外国人を中心に、来客数が前年比で高水準の推移となっている。円安の影響もあり、百貨店での買物が旅行プランの１つに定着している。
,,□,百貨店（販売推進担当）,お客様の様子,・精肉価格などの高騰や、スーパーの出店攻勢によって生鮮３品の動きが悪く、食品フロアのにぎわいがなくなっている。一方、衣料品は夏物のバーゲンセールを前倒ししたため、好調な推移となり、店全体としてほぼ前年並みの売上となっている。
,,□,百貨店（マネージャー）,お客様の様子,・全体的な傾向は変わらず、円安の影響もあり、インバウンド消費が特選ブランドを中心に前年比で178％と大きく伸びている。国内客も、富裕層は若年層から高齢者層まで堅調であり、消費は約10％増えている。一方、小型店を含む中間層の動きは、暑さの影響か夏物衣料の売行きは堅調であるが、日常の食品の買物には慎重な動きが目立つ。全体的には前年比で1.3％増と微増となっている。
,,□,百貨店（マネージャー）,来客数の動き,・来客数は前年比で30％の増加となっているが、売上の増加は特選部門がけん引し、インバウンドを除く国内売上の伸び率は、１けた以下という低水準にある。
,,□,百貨店（販促担当）,販売量の動き,・物価上昇の継続による影響は、食品よりも衣料品で目立っている。値上げに対する消費の調整は、生活必需品以外で行うという意識がある。ただし、食品でも値上げ分以上に消費が調整されており、来客数の伸びよりも食品の売上の伸びが低くなっている。
,,□,百貨店（外商担当）,お客様の様子,・富裕客の購買は安定的で、相次ぐ価格改定にもかかわらず、購買意欲の低下はみられない。
