,,□,通信会社（経営者）,お客様の様子,・新規加入は増加しつつあるものの、休止や解約の増加傾向も続いている。
,,□,設計事務所（経営者）,来客数の動き,・新規依頼数は減少していて、計画の進まない物件も出ている。
,,▲,商店街（代表者）,来客数の動き,・新型コロナウイルスの影響で、学校のクラブ活動がほとんど動いていない。当店のような専門店はクラブ活動がないと、どうしても店頭販売がなくなってしまう。
,,▲,コンビニ（経営者）,販売量の動き,・前月は、たばこの値上げで特需があった。天候も涼しくなってきたので夏場よりは商材の日持ちが良いものの、客単価が低下しているので、やや厳しい。
,,▲,コンビニ（店長）,販売量の動き,・本来、昼にピークが来るはずだが、今月は午前中からずっと山がない。どういう理由かは今一つ分からないが、売上全体のピークがなくなったので、大分落ち込んでおり、やや厳しい。
,,▲,タクシー運転手,販売量の動き,・５～７月は徐々に上向いていたが、８～10月前半までは少し落ち気味である。
,,▲,通信会社（社員）,販売量の動き,・以前に比べ反響が薄くなってきている。各社からスマートフォンの格安料金プランが出てきて、インターネット回線の乗換え自体が少なくなっているように感じる。
,,▲,その他サービス［クリーニング］（経営者）,単価の動き,・少しずつ人は動き出したが、クリーニング業は、原油価格の高騰でかなり苦しくなっている。高騰が続くと大変困る。
,,×,スナック（経営者）,お客様の様子,・客の様子、来客の動きなどもあるが、景気は良くない。
,,×,その他レジャー施設［ボウリング場］（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数の減少に伴って客足が戻ってくるかと期待していたが、ステイホームの生活習慣が身に付いてしまっているのか、今のところその気配は全く感じられない。
"企業
動向
関連

(甲信越)",,◎,＊,＊,＊
,,○,食料品製造業（営業統括）,受注量や販売量の動き,・緊急事態宣言の解除により、業務関係や一般酒販店への荷動きが徐々に回復しつつある。また、人流も僅かながら増加している。
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量はやや増えてきているが、部品の入荷状況が悪く、止まる可能性もあり、安心できない。
,,○,建設業（経営者）,受注量や販売量の動き,・受注は増加傾向にあるものの、資材価格の上昇や納期がはっきりしないことが、悩みの種でもある。
,,○,金融業（経営企画担当）,取引先の様子,・新型コロナウイルスの感染状況が終息に向かっており、経済活動が徐々に回復している兆しが感じられる。
,,○,新聞販売店［広告］（総務担当）,受注量や販売量の動き,・緊急事態宣言が徐々に解除され、経済活動や旅行部門では少しずつ人も動き始めていると感じている。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・売上は前年同月比101％を達成したが、本調子ではない。
,,□,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・例年の季節商材受注はあるものの、受注数は減少している。ワークショップの予約状況も、依然として低迷している。
,,□,その他製造業［宝石・貴金属］（経営者）,受注量や販売量の動き,・卸売の動きが全くない。仕入意欲はなく、辛うじて委託販売で商材を回している状態である。緊急事態宣言解除で、催事の集客もしやすくなったとはいえ、まだ客数は戻っていない。ただし、来月以降への期待感は高まっている。
,,▲,金融業（調査担当）,取引先の様子,・製造業の受注水準は高いものの、半導体不足の影響やサプライチェーンの問題、原材料価格の高騰等が、景況感を下押ししている。非製造業は全国の緊急事態宣言解除に伴って景況感は改善し始めているが、引き続き水準感は低い。
,,×,食料品製造業（製造担当）,それ以外,・原材料価格が過去40年で最も高く、11月から更に値上がりするとのことなので、利益の出る状況ではない。
"雇用
関連

(甲信越)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・明らかに、飲食業や宿泊業からの求人が増加している。全体的に活気が出てきたように感じる。
,,○,職業安定所（職員）,求人数の動き,・求人数が増加傾向である。
,,□,人材派遣会社（営業担当）,採用者数の動き,・相変わらず、採用条件等は厳しく、回答までに時間が掛かってしまい、収入がなくなる方からの相談も増える一方である。
,,□,求人情報誌製作会社（経営者）,求人数の動き,・現在は新型コロナウイルスの感染状況が落ち着いているため、求人広告への掲載企業数は多少増えている。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　６．東海（地域別調査機関：三菱ＵＦＪリサーチ＆コンサルティング株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東海)",,◎,商店街（代表者）,お客様の様子,・新型コロナウイルスの感染が収まってきて、皆幸せそうな顔をしている。
,,◎,一般小売店［土産］（経営者）,販売量の動き,・緊急事態宣言の解除により、観光客の流入に比例し、販売数が増加した。
,,◎,百貨店（経理担当）,お客様の様子,・緊急事態宣言の解除以降、レジャー・外食に関わる個人消費が急速に膨らんでいるほか、出勤・出張など企業活動も活発化している。
,,◎,コンビニ（エリア担当）,来客数の動き,・緊急事態宣言が明け、新型コロナウイルスの感染状況も落ち着くなかで人の動きが活発化し、来客数が伸長している。平日の伸びだけでなく、週末の行楽需要も伸びており、菓子や飲料などの商品群の動きが上昇している。
,,◎,コンビニ（商品企画担当）,来客数の動き,・10月に入り、緊急事態宣言の解除や新規感染者数の減少により、来客数が増えている。平日は前年並みの水準まで、週末は前年以上の水準まで回復した。
,,◎,乗用車販売店（従業員）,販売量の動き,・全体的な動きは良くなっている。
,,◎,その他専門店［雑貨］（店長）,販売量の動き,・緊急事態宣言解除後の来客数が前年比で大幅に伸長している。
,,○,一般小売店［高級精肉］（常勤監査役）,販売量の動き,・新型コロナウイルスの影響が段々と薄れてきている。それにより景気が回復することを祈る。
,,○,一般小売店［土産］（経営者）,来客数の動き,・８月下旬から９月末まで、神宮周辺の公共駐車場は全てシャットダウンしてマイカー・観光バス利用客を全て排除し、観光都市の生命を断ち切った。その結果、９月は前年比で僅か５％の観光客となり、休業する店舗が９割であった。緊急事態宣言は10月に解除されたものの、いまだにマイカー利用客は前年比50％、前々年比30％程度の戻りである。観光バスは、行き先を失った県内の修学旅行が若干あるが、一般団体は皆無である。来るな来るなと言った悪影響がまだ続いている。
,,○,一般小売店［書店］（営業担当）,販売量の動き,・年度予算の消化が始まり、販売量が増えた。
,,○,一般小売店［生活用品］（販売担当）,販売量の動き,・緊急事態宣言が明け、最悪の時期は脱したように思える。
,,○,百貨店（総務担当）,お客様の様子,・緊急事態宣言やまん延防止等重点措置が解除され、日を追うごとに売上は右肩上がりの状況である。中でもおせちの売上の伸びは顕著で、家で過ごす客や一点豪華的な消費が見受けられる。
,,○,百貨店（営業担当）,来客数の動き,・緊急事態宣言が解除されて、週末を中心に来客数が前年を上回る日も出始めた。
,,○,百貨店（販売担当）,お客様の様子,・緊急事態宣言が解除され、10月前半は客足が緩やかに増加した。後半になると新規感染者数の減少が続いたため、人出が戻ってきた。長居する客はいないが、一時期はなかった回遊客が増加傾向にある。自粛の反動で高額品の動きもあるが、中低単価品の稼働が目立ち、購買意欲の高まりを感じている。
,,○,百貨店（業績管理担当）,販売量の動き,・10月に緊急事態宣言が明けたことで、来客数や売上が明らかに好転している。
,,○,百貨店（計画担当）,お客様の様子,・コロナ禍は収束してきているなかで、少しずつ来客数が増えつつあるが、まだ思ったほどの回復がみられない。消費者の行動様式自体が変わっており、すぐに急激な変化は起きにくいと思われる。
,,○,スーパー（経営者）,来客数の動き,・来客数は増加しているが、飲食店は全て客席を減らして営業しているので、満席であっても売上増加には限りがある。路上販売店は、来客数と比例して順調に回復しているように見受けられる。
,,○,スーパー（販売担当）,来客数の動き,・緊急事態宣言が解除されて来客数が増えた。
,,○,コンビニ（エリア担当）,お客様の様子,・週末を中心に人の流れが増えているのが実感できる。週末の商品の販売率も上がっている。
,,○,コンビニ（店長）,来客数の動き,・周辺の飲食店等も来客数が増えている。特に飲食店は夜遅くまで営業を再開している。
,,○,コンビニ（本部管理担当）,来客数の動き,・新型コロナウイルスの感染状況が落ち着き、今月の売上前年比は99.2％である。世間では、新型コロナウイルスの再流行を見据え、11月末までに忘年会や旅行を楽しむ雰囲気である。連動して10月は世間の動きが活発で、小売業の売上は安定している。明らかに３か月前の重苦しい雰囲気はない。
,,○,衣料品専門店（店長）,来客数の動き,・職人の客では仕事が増えてきている兆しを感じる。ただし、慎重な購買行動は続いている。一般客の財布のひもは固い。
,,○,衣料品専門店（売場担当）,お客様の様子,・宝石等の高額商品に加え、これまで買い控えが続いていたスーツなど紳士服を購入する客が増えてきている。
,,○,衣料品専門店（売場担当）,販売量の動き,・急に寒くなってきたためスーツの需要が高まった。これまではクールビズでパンツだけ、若しくはシャツだけを購入する客が多かったが、今はスーツが主になってきている。
,,○,乗用車販売店（営業担当）,お客様の様子,・緊急事態宣言が解除されて、飲食店などは来客数が明らかに増えていると思う。客との会話のなかでも、外食をしたとかどこかに出掛けたという話をよく聞くようになった。
,,○,乗用車販売店（経営者）,お客様の様子,・外出する人が多くなってきて　いろいろと動きが良くなってきたように感じられる。
,,○,乗用車販売店（従業員）,お客様の様子,・緊急事態宣言が解除され、皆半信半疑ながら良い方向に向かっている。
,,○,住関連専門店（営業担当）,単価の動き,・緊急事態宣言解除とともに、商業施設を中心に今まで保留になっていた現場でリフォームや小規模改修を含めて小さい案件から動き始めている。先々の現場についても、動く見込みが強くなってきている。
,,○,その他専門店［貴金属］（経営者）,来客数の動き,・緊急事態宣言が解除されて、少しずつであるが、客の動きが出てきた。
,,○,バー（経営者）,お客様の様子,・完全に規制がなくなって出歩けるようになっている。まだまだ自粛する会社もあるが、大手を振っている人もいる。
,,○,その他飲食［仕出し］（経営者）,来客数の動き,・緊急事態宣言解除と新規感染者数の減少で、流れは良くなりつつある。
,,○,観光型ホテル（経営者）,来客数の動き,・まだ知らない人も多いが10月18日より県の観光需要喚起策がスタートした。大分外出する傾向も出てきてやや良くなっており、来客数の動きは増加傾向にある。
,,○,都市型ホテル（経営者）,来客数の動き,・新型コロナウイルス感染対策の規制が緩和され、やや良くなりつつある。
,,○,都市型ホテル（営業担当）,来客数の動き,・緊急事態宣言解除を受けて飲食施設、宿泊には客足が戻ってきて、コロナ禍前の80％程度まで回復した。法人宴会は変わらず、自粛が続いている。
,,○,都市型ホテル（総支配人）,来客数の動き,・緊急事態宣言が解けて、出張と週末需要の宿泊が少し増えた。ランチも増えてきたがディナーは増えない。宴会は、11月の問合せはあるものの少人数である。忘年会・新年会はない。
,,○,旅行代理店（経営者）,販売量の動き,・10月から県の観光消費喚起事業費補助金の交付が決定したため、少し動くようになってきた。
,,○,旅行代理店（営業担当）,販売量の動き,・観光業は、新型コロナウイルス新規感染者数に尽きる。新規感染者数が減少すると個人旅行の申込みは増える。また、自治体の宿泊割引等が出て、それを利用した宿泊が増えている。しかし、リバウンドが起きるとその予約は取消しとなる。今月は旅行申込みが劇的に増加しているが、後は新規感染者数次第である。
,,○,タクシー運転手,お客様の様子,・緊急事態宣言が９月末で解除され、ちょうどタイミング良く10月１日は金曜日だったため、久しぶりに夕方から出掛ける客でかなりタクシーも動いた。また、結婚式場などでも少しずつ客が増えていたり、出張で新幹線を利用する客も徐々に増えている。
,,○,通信会社（サービス担当）,販売量の動き,・在宅勤務や家庭で過ごす時間が増えたため、ネット環境を検討する人が増えた。
,,○,通信会社（営業担当）,販売量の動き,・新規サービス契約による工事増加により、販売量が増えている。
,,○,レジャーランド（職員）,来客数の動き,・緊急事態宣言が解除され、平日は学校団体客を中心に回復傾向にある。土日の個人客は前年と比べると少ない。Ｇｏ　Ｔｏキャンペーンのあった前年と比べ、客単価は下がっている。
,,○,テーマパーク職員（総務担当）,来客数の動き,・緊急事態宣言が解除され、期待できる。
,,○,ゴルフ場（支配人）,来客数の動き,・今月はほぼ天候にも恵まれ、入場者数は好調である。３か月前と比べ、予算及び前年比において上回っている。しかし、新型コロナウイルスの緊急事態宣言が解かれた今も、レストラン部門の売上は伸び悩んでいる。
,,○,その他レジャー施設［鉄道会社］（職員）,来客数の動き,・観光列車への予約状況が好調である。通勤通学や休日旅客も回復に向かっている。
,,○,その他レジャー［スポーツレジャー紙］（広告担当）,それ以外,・新型コロナウイルス新規感染者数が減少し、毎日の報道でも新規感染者数がクローズアップされなくなってきているので、世の中の雰囲気が明るくなってきている。
,,○,美容室（経営者）,お客様の様子,・売上は今までと変わらずそれほど良いわけではないが、客の話にイベント、旅行や外食などの明るい話題が増えてきた。
,,○,設計事務所（経営者）,来客数の動き,・案件数が微増している。やや良くなっていると評価してよいほどかは分からない。
,,□,商店街（代表者）,販売量の動き,・来客数にさほど変化はないが、このところ電話注文の需要が減少して配達がほとんどゼロに近い状態になったため、販売量につながらなかった。
,,□,商店街（代表者）,お客様の様子,・取引先の状況を聞くと、緊急事態宣言が解除されても全く上向いていないとのことである。客も消費をしないことに慣れてしまっており、なかなか動きが鈍いようである。
,,□,商店街（代表者）,来客数の動き,・週末の人出はかなり増えた。しかし、消費につながらない。
,,□,一般小売店［生花］（経営者）,来客数の動き,・緊急事態宣言が解除になっても、来客数はなかなか回復してくれない。必要なときだけしか出掛けない習慣になってしまうのが怖い。
,,□,一般小売店［酒類］（経営者）,来客数の動き,・10月17日で県の厳重警戒措置が解除され、夜の飲料中心の店もリスタートしたが、客の戻りは限定的で、新型コロナウイルス発生前には程遠いのが現状である。
,,□,百貨店（売場主任）,お客様の様子,・平日の来客数はそれ程ない。夕方にはサラリーマンの来店もあると見込んでいたが、やはり新型コロナウイルスの影響か、まだ平日の来客数は少ない。土日になると家族連れや友人同士での来店で来客数が増え、売上が少し伸びている。
,,□,百貨店（営業担当）,単価の動き,・来客数はあるものの、購入率が低い。
,,□,スーパー（営業企画）,お客様の様子,・緊急事態宣言解除後、来客数、買上点数が減少している。ただし、外食に対してのリベンジ需要による一時的な内食需要の低下と思われるので、実質的な景気状況は変わっていないと考える。
,,□,コンビニ（企画担当）,販売量の動き,・緊急事態宣言が解除されたが、人の流れはまだ回復していない。前年割れをしている店舗が多く、前月と比べ余り変わっていない。
,,□,コンビニ（店長）,来客数の動き,・緊急事態宣言が解除され近隣の飲食店等では客が多少増えている様子であるが、当店では余り動きは変わらず、夜の来客数もほとんど増えていない。
,,□,コンビニ（店長）,来客数の動き,・夜７時を過ぎると来客数が減る。第６波に備え慎重な人が少なからずいるようである。
,,□,衣料品専門店（経営者）,お客様の様子,・会話不足の客が気分転換に買物に出てくる。コロナ禍の外出控えで来客数は減っていたが、何度もアプローチをして来店してもらうと、日々の自分の体調が大事で、今更景気に左右される様子はなく、これからの季節用の高額なカシミヤのセーターやコートなどを購入してもらった。
,,□,衣料品専門店（販売企画担当）,お客様の様子,・客と話をしても、ファッションを楽しもうとか防寒着を新調しようとは思えない、先が分からないという声を聞く。
,,□,家電量販店（店員）,単価の動き,・売上の伸び率が落ちてきた。勢いがなくなっている。
,,□,乗用車販売店（経営者）,販売量の動き,・受注は好調であるが、半導体及び一部の部品不足により、納車に問題がある。
,,□,乗用車販売店（従業員）,販売量の動き,・緊急事態宣言が解除されたにもかかわらず、客の動きは余り活発にはなっていない。部品不足による減産の報道も関係しているように感じる。新車購入を考えるとき、客は自分が好きな車を手に入れることを望むので、やはり納期が決まらないと購買意欲が強く持てないと言われる。
,,□,乗用車販売店（営業担当）,販売量の動き,・緊急事態宣言が解除され、ほんの少しだが空気が変わった感はあるが、販売量は上向いてこない。そもそも商品がなかなか入ってこない状態が続いているため、納期が掛かり、来店があっても販売に結び付きにくい。
,,□,その他専門店［書籍］（店員）,来客数の動き,・新型コロナウイルスも落ち着いてきたため、金が旅行や外食などに流れているように思われる。コロナ禍での巣籠り需要も減ってきているため、売上は落ち着いている。
,,□,一般レストラン（経営者）,お客様の様子,・飲食業だけでなくいろいろな職種の客の話を聞くと、全体的に上向いているとのことである。
,,□,一般レストラン（経営者）,来客数の動き,・10月になり緊急事態宣言が明け、少しずつ客が増えてきたように感じる。
,,□,一般レストラン（経営者）,来客数の動き,・コロナ禍で客の外食の機会が減り、客は外食などにまだ抵抗があるようである。
,,□,一般レストラン（従業員）,来客数の動き,・緊急事態宣言解除後、家族での食事や法要などが徐々に戻ってきている。
,,□,その他飲食［ワイン輸入］（経営企画担当）,お客様の様子,・全国で緊急事態宣言が解除され、客の様子がどのように変わるか注視していたが、すぐには変わらない。しかし、質の高い物を求める客は確実にいる。
,,□,観光型ホテル（支配人）,来客数の動き,・３か月前の宿泊客数は前年比100％近くあったが、今月は60％台にとどまっている。一般宴会は、前年比では50％あったとしても、前々年比では10％程度にすぎない。食堂は、緊急事態宣言の解除があり前年の90％を超える利用状況になっている。全社的にはまだまだ悪い。
,,□,旅行代理店（経営者）,お客様の様子,・緊急事態宣言も終わり人通りが増え、ターミナル駅前では一部のレストランや店には客が増えたようだが、店長の話では以前のようには戻っていない。旅行代理店でも、来店客はまばらで今後デジタルトランスフォーメーションが進み、ますます店舗はいらなくなる。駅前のメガバンクのＡＴＭも、10月から半減している。
,,□,旅行代理店（経営者）,販売量の動き,・10月15日～11月30日の期間限定で県の観光振興策が実施されていて、個人の旅行需要は増加している。ただし、期間限定なので、期間終了と同時に以前の悪い状態に戻ると思う。
,,□,旅行代理店（経営者）,お客様の様子,・緊急事態宣言の解除と新規感染者数の減少で、前月までより新規問合せがあった。県の観光支援策も始まったが、電子マネーを使った仕組みが複雑で還元率も余り魅力的ではなく、Ｇｏ　Ｔｏキャンペーンの代替とはならない。県内旅行で宿泊するよりも、身近にぜいたくできるＧｏ　Ｔｏ　Ｅａｔキャンペーンやプレミアム付商品券の方が効果がありそうな様子である。全国的なＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンがあった時期のような仕事量には戻っていない。医療従事者、保育や教育関係の仕事の人は、まだまだ旅行は厳しい様子である。旅行会社には飲食店のようにすぐには支援の効果が反映されないので、11月以降も支援策を考えてほしい。
,,□,旅行代理店（営業担当）,販売量の動き,・新型コロナウイルスの新規感染者数は激減しているが、個人旅行は、徐々に問合せが増え始めているといった状況で、数字に表れるほど回復しているという状況ではない。団体旅行は、依然中止傾向である。
,,□,タクシー運転手,来客数の動き,・最低が続いており、上がる要素がない。
,,□,通信会社（企画担当）,販売量の動き,・新規契約件数は計画の７割ほどで、解約件数も引っ越しを除くと例年より低いレベルとなっており、市場が停滞しているように感じる。
,,□,通信会社（営業担当）,お客様の様子,・インターネット系サービスの廃止の注文ばかりで、新規契約が減ってきている。他社乗換えではなく、利用しないことによる廃止が目立つ。
,,□,美顔美容室（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数が減少したためか、これまで出控えていた客が戻り始めた。
,,□,住宅販売会社（経営者）,競争相手の様子,・土地の売物件が少なく、高価で取引されている。
,,□,住宅販売会社（従業員）,お客様の様子,・来年３月までの売上物件は９月で終わり、10月は少し余剰分があった様子である。停滞感も感じた月であった。
,,□,住宅販売会社（従業員）,販売量の動き,・新型コロナウイルスの新規感染者数は減少してきているが、まだ販売量に変化は見受けられない。
,,▲,商店街（代表者）,それ以外,・商店街や郊外店も含めて広範囲で飲食店を主として小売店舗の閉店、廃業が相次いでいる。空き店舗が目立ち、後釜の出店も余りみられない。
,,▲,一般小売店［贈答品］（経営者）,お客様の様子,・３か月前と比べてイベントの開催が少し多くなってきたので、景気は上向きにある。法人客は持ち直しており、個人客はまだ少し厳しい状況が続いている。全体を押し並べると若干良い方向にあるが、新型コロナウイルスの感染対策、ワクチン接種が進み、少し世の中が明るくなってきたということであろう。若干だが気持ち的にも良くなってきており、それが売上にも表れている。
,,▲,スーパー（店員）,お客様の様子,・日中の温度が30度から20度に下がり、白菜や練り物などの鍋関連商品が売れ始めた。ただ天候が良すぎて野菜が安価なので、売上が今一つ伸びなかった。
,,▲,スーパー（ブロック長）,お客様の様子,・新型コロナウイルス新規感染者数の減少とともに客は外食に目が向き始め、総菜の売上減少となった。また、新規の大型商業施設の開店により来客数が減少した。
,,▲,スーパー（販売担当）,競争相手の様子,・近くに競合店がオープンした。対抗策を打つが影響はある。
,,▲,スーパー（商品開発担当）,販売量の動き,・売上は３か月前と比較してやや下がっている。緊急事態宣言が解除され、内食、中食から外食へややシフトした影響があると考える。
,,▲,コンビニ（店員）,来客数の動き,・工事関係者の来客数が少なくなったように思う。
,,▲,家電量販店（フランチャイズ経営者）,単価の動き,・来客数、販売量共に前年割れであった。新型コロナウイルスも落ち着き来客数は少しずつ戻ってきているが、高齢層の来店は少ない。若い世代の来店は増えているが、大物商材を買っていた高齢層の客が減ったままで、販売単価、販売量共に下がっている。
,,▲,乗用車販売店（従業員）,来客数の動き,・新規客の来店が半減しており、新規客からの受注が５％以下である。何とか自社客の買換えで販売台数を確保している。
,,▲,乗用車販売店（従業員）,販売量の動き,・半導体や部品供給の遅れで、新車を契約しても車がいつ入るか分からない。そのような状況が更にひどくなっていて、納期が頻繁に変動し客と約束ができないほどひどい。収束する見込みも立たず、不安しかない。中古車市場も高値が続き、下取車も新車の納期遅れでなかなか入らず、自社在庫も減ってきており、非常に厳しい状況である。
,,▲,テーマパーク（職員）,お客様の様子,・現在は新型コロナウイルスの感染状況が落ち着いているため集客は多いが、いつ第６波が来るか分からないので、今後の様子が分からない。
,,▲,観光名所（案内係）,お客様の様子,・県の厳重警戒措置が解除され、今月後半は人出が多くなってきたが、街中の店への影響は全くない。
,,▲,理美容室（経営者）,来客数の動き,・客が余り来てくれない。
,,▲,設計事務所（職員）,お客様の様子,・客からは景気の良い話は全く聞こえてこない。衆議院選挙ということもあって、全く動きがないと感じている。
,,▲,その他住宅［住宅管理］（経営者）,お客様の様子,・医療関係の仕事が増え他社で人手不足による人員の確保ができなかったため、当社に仕事が舞い込んできた。どこも人手不足は大きな問題点である。少しでも早く経済が回復すればよい。
,,▲,その他住宅［不動産賃貸及び売買］（営業）,販売量の動き,・10月に入り緊急事態宣言も明け、期待をしたが例年の客足の約半分という結果になってしまった。 
,,×,スーパー（店長）,来客数の動き,・緊急事態宣言が解除され、新規感染者数が激減し飲食業が通常に戻りつつあることで、土日の昼間や平日の夜間等の来客数が減少し、売上に前月のような勢いがなくなった。
,,×,乗用車販売店（経営者）,販売量の動き,・世界的な半導体不足で生産ができない状態である。生産のめどもはっきりしないので、現時点で売る車がない。厳しい状況が続いている。
,,×,パチンコ店（経営者）,販売量の動き,・来客数の動きから景気は悪くなっていると判断する。
,,×,理容室（経営者）,お客様の様子,・新型コロナウイルスの感染は、大分落ち着いてきた。
,,×,住宅販売会社（従業員）,競争相手の様子,・リフォームを主に仕事をしている大工は忙しく、新築を主としている大工は暇らしい。
"企業
動向
関連

(東海)
",,◎,＊,＊,＊
,,○,化学工業（総務秘書）,それ以外,・緊急事態宣言が解除され目に見えて人が動くことは、景気の高揚を感じずにはいられない。飲食店は予約をしなければ入れない、あるいは予約もできないという新型コロナウイルス発生前の状況に戻った。長らく休店していた飲食店も再開し、新規感染者数が若干増えることがあっても、断続的な緊急事態宣言は出ないと見込む経営者の判断も感じられる。
,,○,輸送用機械器具製造業（管理担当）,それ以外,・緊急事態宣言が解除され人流も増え、外食や旅行へ出掛けようと思う人が増えている。
,,○,輸送業（従業員）,受注量や販売量の動き,・前々年までとはいわないが、物量が回復基調にある。
,,○,通信業（総務担当）,それ以外,・新型コロナウイルス新規感染者数が急減したことで、飲食店の規制も解除され、Ｇｏ　Ｔｏキャンペーンも再開されると予想できることで、消費マインドの上昇を期待している。気分が明るくなっている。
,,○,金融業（従業員）,取引先の様子,・新型コロナウイルスの感染状況がひとまず落ち着き、人出が戻ってきた様子である。日常の経済活動も活気を取り戻している。
,,○,金融業（従業員）,取引先の様子,・飲食を外でという風潮が戻ってきていることが、一番の原因である。
,,○,不動産業（経営者）,それ以外,・例年同様に晴れの日が多いことと緊急事態宣言解除の良い影響もあり、外出や遠出をする人が徐々に増加傾向にある。売上は前年を上回る状況になってきている。
,,○,不動産業（経営者）,受注量や販売量の動き,・コロナ禍の終息感からか、問合せの数が多くなってきており、価格も上昇気味である。
,,○,会計事務所（職員）,それ以外,・ショッピングモールや映画館が以前より混んでいる。飲食店も、ランチタイムには待っている人もいるくらいである。
,,□,窯業・土石製品製造業（社員）,受注量や販売量の動き,・中国からの原材料供給不安という情報が伝わり、在庫確保のための先行注文が増えている。２～３か月は受注量の多い状況が続きそうである。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・販売量が低調な状況である。
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・受注自体は好調だが、部品供給などの問題があり、実績がどうなるか不透明な状況である。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・客先業界においては緊急事態宣言が解除されても設備投資はなかなか始まらないため、現在も景気の悪い状態が続いている。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・業種によってばらつきがあり、良いところとしては、特に工作機械関係が若干動いているが、自動車関係は落ち込んでいる。全体として見た場合には、決して景気が良い状態には思えない。
,,□,電気機械器具製造業（総務担当）,取引先の様子,・高速通信機器の受注は継続して好調であるが、半導体部品の供給不足が懸念材料である。ケーブルテレビのネットワークを高速化するための、エリア全体を光化する工事は一段落している。
,,□,建設業（営業担当）,取引先の様子,・新型コロナウイルスの影響で遅れていた仕事が実行できるようになってきたと聞くが、材料がない状況で、仕入れ面ではまだ新型コロナウイルスの影響を受けて遅れている。年内は、たまっていた仕事をこなしていくだけの状況である。
,,□,輸送業（経営者）,受注量や販売量の動き,・自動車関連など部品不足で減産している業種はあるものの、他の業種は前年より増産となっている。一方、流通系は今春以降は前年の特需がなくなり、前年比で10％ほど物量が減少している。
,,□,輸送業（従業員）,受注量や販売量の動き,・受注量は少しずつ回復してきていて、新型コロナウイルス発生前の水準に近づきつつある。ただし、荷主の業種によっては相変わらず低調なところもあり、業種によって明暗が分かれている。緊急事態宣言解除の効果がこれから出るかどうか不明である。
,,□,輸送業（エリア担当）,受注量や販売量の動き,・年末に向けて、国際貨物の動きは堅調である。
,,□,金融業（企画担当）,取引先の様子,・新型コロナウイルスの感染が落ち着いてきて人々の動きに活気が戻ってきているとはいえ、まだまだ飲食や観光関連の企業は厳しい。新型コロナウイルス発生前の水準には戻らないという企業が多く、戻らない前提で対策を考えている企業が多い。
,,□,不動産業（開発担当）,受注価格や販売価格の動き,・不動産価格は高止まりしており、ここ数か月での値上がりは見受けられない。
,,□,広告代理店（制作担当）,取引先の様子,・緊急事態宣言の解除から、消極的ではあるが少しずつイベント等の広告受注が増えてきている。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシの受注をみていても、さほど前月と変わらない。
,,□,行政書士,受注量や販売量の動き,・宅配便の下請業者は、ある宅配便会社の荷物は減っているが別の会社の荷物は減っていないという。
,,□,その他サービス業［ソフト開発］（社員）,受注量や販売量の動き,・ＷｅｂサイトやＦａｘで一定の受注はあるが、来客数は限られている。
,,□,その他非製造業［ソフト開発］（経営者）,取引先の様子,・全体的に動きが停滞している。新しい提案が全くない。大手の動きが止まっているのだろう。しかし、新型コロナウイルスの感染が今のように低位の状態にある場合には、あるときに一気に動き出していろいろな部品が入荷しづらくなるため、欠品が出るおそれがある。
,,▲,食料品製造業（営業担当）,受注量や販売量の動き,・閉店等の取引先も多く、全体的な受注量からみると減少し続けている。
,,▲,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・新型コロナウイルス感染症の影響、半導体不足、原材料不足等もあいまって、全般的に消費は冷え込み状態が続いている。景気はやや悪い。
,,▲,鉄鋼業（経営者）,受注量や販売量の動き,・夏場に比べて加工量が少しずつ減少している。８月と比べて２～３％ほどだが、秋からは受注が増えていく季節要因を考えると、この時期の減少は痛い。
,,▲,金属製品製造業（従業員）,取引先の様子,・原材料の価格高騰がとにかく止まらないので、コスト高が収益を圧迫しており、せっかく仕事が出てきても利益につながりにくい。
,,▲,一般機械器具製造業（営業担当）,それ以外,・電子部品が調達できず、製品の製作、出荷ができない状況となっている。納期が長期化するため、客の生産計画に間に合わず、引き合い自体が消滅するケースも出てきた。
,,▲,輸送用機械器具製造業（品質管理担当）,受注量や販売量の動き,・生産量が前月比３分の１くらいである。
,,▲,輸送用機械器具製造業（総務経理担当）,受注量や販売量の動き,・半導体不足や東南アジアからの部品供給が滞っているため、完成車メーカーが減産しており、その影響を受けている。
