,,□,都市型ホテル（総支配人）,来客数の動き,・宿泊は、観光需要の客の動きが比較的良かった。
,,□,旅行代理店（経営者）,お客様の様子,・季節柄３月は卒業や新生活準備で忙しくなる時期で、それが落ち着くと春の行楽シーズンがスタートする。気候も良くなり旅行需要が高まってくると予想する。ただし、値段は右肩上がりで、物価上昇の影響でホテル代、食事代共に高くなっている。海外旅行についてはインバウンドの影響がある路線は航空券代が上がってくるため、早めの予約を促したい。
,,□,旅行代理店（経営者）,販売量の動き,・今月は祝日や３連休があったが、ちょうどそのタイミングで大雪に当たり旅行業界としては打撃であった。
,,□,旅行代理店（経営者）,それ以外,・駅前はインバウンドが増えているが、マスコミでいわれる富裕層ばかりではなく一般層の外国人も多くみられる。昼食時のコンビニの行列には、カップラーメンなどを購入してお湯を入れる人が増えている。食料品の値上がりも響いて駅前ビルの一等地にある和食店が開業９年目にして閉店するほか、オフィス中心街の地下鉄改札口近くにできた地下商店街にも空き店舗が目立っている。
,,□,テーマパーク（職員）,お客様の様子,・春節が落ち着き、大雪などで交通が乱れて週末の来客数が減った。
,,□,テーマパーク職員（総務担当）,来客数の動き,・今月は寒波の影響はあったものの全体的に天候が良かった。また、下旬に試行したイベントの効果もあり、月次の目標値をやや超えることができた。
,,□,ゴルフ場（経営者）,単価の動き,・原価は上昇するが、価格転嫁が難しい。
,,□,美顔美容室（経営者）,販売量の動き,・１月から開始した美容商品のキャンペーンが好評で、順調に販売できている。
,,□,住宅販売会社（従業員）,販売量の動き,・販売量は横ばいが続いている。
,,□,その他住宅［不動産賃貸及び売買］（営業）,販売量の動き,・繁忙期のため賃貸住宅は当然動きが多いが、例年よりも大幅アップが求められる状況である。
,,▲,一般小売店［高級精肉］（常勤監査役）,販売量の動き,・米国の関税政策が悪影響を及ぼす気配がある。
,,▲,百貨店（経理担当）,来客数の動き,・客単価は変わらないが、連日の気温の冷え込みが客の外出控えを招いて来客数が減少し、結果として売上が伸び悩んでいる。
,,▲,百貨店（営業担当）,お客様の様子,・予想以上の寒さの影響か、来客数が減少するなど買上が増える要素が少ない。インバウンド需要も、春節の時期のずれもあり少し低迷している。
,,▲,百貨店（販売促進担当）,来客数の動き,・インバウンドは好調だが、国内消費者の動きが低調である。
,,▲,スーパー（店長）,販売量の動き,・水道光熱費の高騰や商品の値上げ等により買い控えが止まらず、１人当たりの買上点数が減少しており売上は厳しい状況である。
,,▲,スーパー（店長）,来客数の動き,・来客数が継続的に前年を下回る状況である。
,,▲,スーパー（店長）,来客数の動き,・競合店も含めて来客数が減ってきている。
,,▲,スーパー（販売担当）,販売量の動き,・米の価格を筆頭に野菜等の高騰が続いているため、食料品の販売量が厳しい状態である。寒さのため、衣料品や身の回りの品は動いているが、燃料代の高騰などもあり悪化している。
,,▲,スーパー（総務）,来客数の動き,・気温が低かった影響か来客数が伸びず、特に午前中の動きが鈍い。売上を取り戻すのは厳しい。
,,▲,コンビニ（エリア担当）,来客数の動き,・前年の能登半島地震の特需による反動もあり、来客数が振るわなかった。
,,▲,衣料品専門店（店長）,来客数の動き,・売上は前年割れしている。地域の中小企業の人手不足は相変わらずで、仕事はあるが受けられない状況となっている。燃料コストも増えており、来客数が減少し購買力も高くない。値上げによる単価上昇があっても前年並みには届かない。
,,▲,その他専門店［貴金属］（経営者）,来客数の動き,・例年２月は厳しい傾向にあるが、今年は来客数が非常に少なく、物価高の影響もあり消費者の購買意欲が極端に低迷している印象を受ける。
,,▲,一般レストラン（経営者）,お客様の様子,・自店の客には年金生活の年配者が多いため、物価高で足が遠のいている。
,,▲,その他飲食［仕出し］（経営者）,お客様の様子,・米国の経済政策への不安感、国内政権への不安感など複数の不安要素が絡み、税の圧迫感もクローズアップされるなかで物価も上がり、消費者が節約モードになっている。
,,▲,タクシー運転手,お客様の様子,・最近は客の動きが全く良くない。昼間は病院の予約等で多少の動きがあるが、寒波の影響が大きく作用して足が止まっている印象を受ける。これに伴って夜の客足も低迷している。
,,▲,観光名所（案内係）,お客様の様子,・人出がほとんどない。
,,▲,パチンコ店（経営者）,販売量の動き,・２月は日数も少ないため、どうしても売上が少なくなる。
,,▲,理美容室（経営者）,来客数の動き,・例年２月は暇な時期だが、それにしても来客数が少ない。
,,▲,美容室（経営者）,お客様の様子,・どの客からも物価が高いという話が出る。
,,▲,美容室（経営者）,お客様の様子,・物価高騰の影響で米や食料品など生活必需品を優先するため、美容費は後回しになる。
,,▲,設計事務所（経営者）,来客数の動き,・小規模案件も少なくなっている。
,,▲,設計事務所（職員）,お客様の様子,・周囲から景気の良くなるような話は聞かれない。
,,▲,その他住宅［住宅管理］（経営者）,単価の動き,・人手が足りないなかで各地の震災復興へ職人は向かい、一段と手当や人件費が上がり、ますます仕事が取りづらくなった。この先が心配である。
,,▲,その他住宅［展示場］（従業員）,お客様の様子,・拠点縮小など事業整理をする企業が増えてきている印象を受ける。
,,×,商店街（代表者）,お客様の様子,・米やガソリン価格が高騰し、生活必需品の消費額が増えているため、ぜいたく品の売行きが悪くなっている。
,,×,商店街（代表者）,お客様の様子,・余りにいろいろな物が値上がりしていて驚きを隠せない。米の価格は倍、それ以外の物も軒並み1.2倍程度になっている。最近訪れた飲食店では、これまで飲み放題が2000円だったが2500円に値上がりして内容も悪くなっていた。至る所で値上げだらけである。
,,×,コンビニ（店長）,来客数の動き,・２月は２回ほど積雪があり、例年より寒い日が多かったせいか来客数が１割ほど減少した。
,,×,衣料品専門店（経営者）,来客数の動き,・商品の半額広告を掲示したが、諸物価の上昇の影響により一見客の来店が全くない状況で、購入意欲がみられない。
,,×,乗用車販売店（従業員）,お客様の様子,・大手自動車メーカーや大手マスコミの問題に加え、ガソリン代を筆頭とする物価高などにより、世の中を見ても国民に不安を与える要素しかない。
,,×,乗用車販売店（従業員）,競争相手の様子,・競合店も含め、自動車販売の動きが全体的に良くない。車の価格はそれなりに高い状態で安定しているが、利益が出ない。例年２月の動きとしては想定内と思うが、オファーも少なく景気は悪い。
,,×,美容室（経営者）,お客様の様子,・年末にパーマやカラーを施術した客の再訪が２月末～３月頃になるため、例年１月から２月はどうしても暇になる。それに加えて今年は寒波の影響で年配の客がなかなか外出できないため売上が厳しい。
,,×,住宅販売会社（従業員）,それ以外,・部材の単価は下がらず、職人の手間賃も上がり、客に不利な状況が変わらない。
"企業
動向
関連

(東海)",,◎,－,－,－
,,○,食料品製造業（経営企画担当）,受注価格や販売価格の動き,・店頭価格は見込みどおり改定され、販売数量も目立った落ち込みがない。価格に対する相対価値を認められ、売上は順調に推移している。
,,○,窯業・土石製品製造業（社員）,受注量や販売量の動き,・３月の年度末までの納品を希望する注文が、例年になく多く入っている。焼成炉のメンテナンスを予定していたが、消化しきれなくなってしまうため先延ばしにして対応している。
,,○,一般機械器具製造業（営業担当）,受注量や販売量の動き,・米国の関税がどうなるのか様子見であるが、中国、国内の半導体向け投資が回復してきた。
,,○,輸送用機械器具製造業（品質管理担当）,それ以外,・中途採用や派遣社員等を募集しても余り採用できず、採用してもすぐに辞めてしまう状況が続いている。
,,□,化学工業（総務秘書）,それ以外,・初任給30万円の導入、ベースアップなどにより賃金は上昇し、短時間労働者の所得税非課税枠を拡大する方向にある。これからの景気に良い影響をあたえる事柄で、好況感を維持するようなニュースが多い。
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・仕事量に対する期待感は相変わらずで、活発な動きがない状況に変化はない。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・米国の対中関税の懸念により、前倒し生産が行われているが大きな影響はない。当面は準備をしながら様子見の状態が続く。
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・現状変化は余りない。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注量、生産量が全くの横ばいである。
,,□,建設業（役員）,受注量や販売量の動き,・年末年始は来場者数、契約数共に伸びず厳しかったが、２月に入り客の動きが戻ってきた。契約数や来場者数も例年並みになっている。
,,□,輸送業（経営者）,それ以外,・受注は盛り上がらないまま横ばいで推移しているが、運転手不足と燃油価格の高騰が深刻である。
,,□,輸送業（従業員）,受注量や販売量の動き,・ここ数か月、瞬間的に荷量が多くなることはあるものの、１か月を終えてみると大体例年どおりの出荷量だったというパターンが続き、割と暇なこともある。売上がそのような状態にもかかわらず、経費は増大している。人材不足も響いて、この先どうなるか不透明である。
,,□,輸送業（従業員）,受注量や販売量の動き,・国内輸送量は前年同月並みである。中小企業などの国内出荷量はほぼ横ばいでいる。
,,□,輸送業（エリア担当）,受注量や販売量の動き,・２月は業界にとって閑散期であり、この時期をどう乗り切るかが年間を通じて大きなポイントになるが、今月は例年に輪を掛けて荷量が少なく、資材や建材等の動きが悪かった。建設費の高騰により、進んでいた建築現場にも見直しが発生している様子である。
,,□,金融業（従業員）,取引先の様子,・日常生活に関係のある企業では景気が変わらない状態が続いているが、消費者側では値上げによる影響を大きく受けている。
,,□,金融業（企画担当）,受注価格や販売価格の動き,・受注価格や販売価格に資材高騰や賃上げを転嫁できていないため、経営にとっては厳しい状況である。実感として景気は良くなっていない。
,,□,不動産業（経営者）,それ以外,・例年よりも寒い日が多いこともあり、徒歩や自転車での外出は減少傾向にあるが、車での外出は増加している。今月の売上は前年を少し上回る状況となっている。
,,□,広告代理店（制作担当）,取引先の様子,・価格高騰にもかかわらず、紙媒体等を主として特に週末にかけて飲食店やスーパー等の広告物が微増している。
,,□,行政書士,それ以外,・相変わらず物流業者からはドライバー不足と後継者問題を嘆く声を聞く。
,,□,会計事務所（職員）,取引先の様子,・小売業、飲食業には来客数が余り戻っていないが、少し個性的なアパートを経営している企業では新規入居者が増えている。従前のままの営業を続けているところは苦しいが、業態の変更や新しい取組をしているところは好調である。この傾向は今始まったわけではなく、以前から変わらない。
,,□,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・景気は余り良くない。新しい仕事の要求が低下している。打破するには新規客と新商品が必要である。最近開発した新商品がヒットすることを期待する。
,,▲,食料品製造業（社員）,受注量や販売量の動き,・国内販売には大きな変化はないが、海外への輸出の受注が減少している。
,,▲,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・受注量、販売量がやや減少傾向である。自動車関連は同程度を維持しているが、ここに来て青果物関連が大幅に減少している。景気はやや悪くなっている。
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・受注量、販売量共に減少している。
,,▲,輸送用機械器具製造業（管理担当）,それ以外,・高いガソリン代、高い米、高い野菜、今後電気代まで値上がりして、この先生活していく自信がない。
,,▲,通信業（総務担当）,それ以外,・賃上げは一部の大企業に限定されていて、その他企業の給与は横ばいのなか、とにかく食料品の値上げで生活に余裕がない。特に米は他の食品以上に欠かせない品目のため、価格の２倍近い上昇は、生活資金を圧迫し続けている。遊び心が芽生えるような生活の安定と余裕が欲しい。
,,▲,通信業（法人営業担当）,競争相手の様子,・公共事業において入札参加資格を持たない企業を入札説明会で見掛けるようになった。水道事業においてテレメータ装置で収集した水量データは、帯域確保された回線で集約されるのがこれまでの常識であったが、モバイル等ベストエフォートを許容する動きがある。
,,▲,金融業（従業員）,取引先の様子,・円安及び米やガソリン等に代表される物価高騰により、生活レベルが下がっている印象を受ける。
,,▲,新聞販売店［広告］（店主）,取引先の様子,・食料品、し好品への購買意欲が価格の高騰で減退し、買い控えが起こっている。取引先が個人客の場合は定期購入している商品の解約などが法人に比べ顕著である。
,,▲,公認会計士,取引先の様子,・物価高の影響で、個人消費の落ち込みにより売上の減少及び利益率の悪化につながっている。特に米や石油の価格上昇が激しく、経費の増加分に売上の増加が比例していない状況である。政府の予算案の動向を消費者が強く意識しており、消費停滞の要因ではないかという声を耳にしている。サービス業は特に景気が悪化している。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、販売量共にこの10年で最低なくらい悪い。
"雇用
関連

(東海)",,◎,＊,＊,＊
,,○,人材派遣会社（営業担当）,求人数の動き,・４月の転職需要により派遣求人数は回復している。
,,○,民間職業紹介機関（営業担当）,採用者数の動き,・活動意欲の高い転職希望者が４月入社に向けて動いている状況である。面接選考時期の早期化や面接内での動機付けなど工夫を凝らした採用競争力を高める動きを各社実施している。
,,□,人材派遣会社（営業担当）,周辺企業の様子,・引き続きメーカーからの引き合いが多く、営業が追い付かない。しばらく収まることはない見込みである。
,,□,人材派遣会社（営業担当）,それ以外,・物価の上昇に賃上げが追い付いていない。
,,□,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車販売は大手自動車メーカーでも順調な企業や販売不振で低調な企業に分かれている。
,,□,職業安定所（所長）,求人数の動き,・新規求人数は前月大幅に増加したものの、就職者も多く、落ち着きを取り戻しつつある。
,,□,職業安定所（職員）,求人数の動き,・産業別の新規求人数について、建設業だけは微増となったが、製造業、運輸業、卸売・小売業、宿泊・飲食サービス業、医療業等は軒並み減少した。
,,□,職業安定所（職員）,周辺企業の様子,・コロナ禍からは回復の基調にあるが、原材料価格の高騰により利益の確保が難しい。また、人件費の上昇も経営に影響を及ぼしているという話も聞かれ、必ずしも良くなっていると判断できない状況である。
,,□,職業安定所（職員）,周辺企業の様子,・求人数に大きな変化はなく、一部の分野では人手不足が続いている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数、有効求人倍率の動きから判断した。
,,▲,人材派遣業（営業担当）,周辺企業の様子,・今後の国政への不安が物価上昇の不安を更にあおる状況となり、中小企業にしわ寄せが影響していることから、景気動向は下降している。
,,▲,人材派遣会社（社員）,求人数の動き,・閑散期なのか法人、個人とも利用が少なく、特に法人利用が少なかった。
,,▲,人材派遣会社（社員）,求職者数の動き,・新規登録者数が前年同月比マイナス50％と大幅に減少している。求人企業、特に中小企業では人材確保への強い意識はあるものの求職者の希望する賃金水準まで上昇させることができず大苦戦している。その反面、特化したスキルに乏しい求職者数は採用されづらく、遅れをとっている。
,,▲,人材派遣会社（営業担当）,採用者数の動き,・求人数は減少しているが、それ以上に求職者数が減少しているため、採用者数も減少している。
,,▲,職業安定所（職員）,求職者数の動き,・有効求職者を前年同月比でみると、総数が18か月連続、フルタイムが22か月連続、パートタイムが17か月連続でそれぞれ増加している。
,,×,－,－,－
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・今月前半は、春節で多くの中華系の客が来店した。後半は大雪の影響が心配されたが、大学生を中心とした若い世代の来店が多かった。高額品が売れているというよりも、来客数が増えて売上が伸びている。
,,○,乗用車販売店（経営者）,販売量の動き,・新車、中古車の販売量は３か月前と比べて増加している。ただし、客の購入に対する慎重な様子は変わっていない。
,,○,乗用車販売店（総務担当）,販売量の動き,・３か月前は売上が前年を下回っていたが、直近では上回っている。
,,○,一般レストラン（統括）,お客様の様子,・２月は寒波が２度あったことにより地元客の外出が減り、また、県外からの観光客や出張者のキャンセル等も増えたため、来客数が減っている。この後は３月の卒業シーズンに向けて、外食機会も増えるとみている。
,,○,都市型ホテル（役員）,来客数の動き,・能登半島地震の震災復興需要の減少で、稼働率は前年より低下しているが、インバウンド需要により前々年との比較では稼働率、客室単価共に上昇している。
,,○,タクシー運転手,来客数の動き,・２月は雪の日が多く積雪もあり、自家用車の使用を避けてタクシー利用をする人が多く、忙しい。
,,○,競輪場（職員）,販売量の動き,・前月に引き続き、売上が増加している。
,,○,住宅販売会社（営業）,来客数の動き,・積雪が多く、客足への悪影響を心配したが、思いの外、客の動きが活発である。足元の悪さによるマインドの低下よりもインフレに対する懸念が上回った印象を受ける。
,,□,商店街（代表者）,来客数の動き,・今月は２度の寒波と、それに伴い公共交通機関の運休もあったため、全体的には例年の同時期以上に商店街へ出掛ける人が少なく、平日は閑散としている。週末や百貨店のイベント時においても駐車場の空きがみられ、各店舗の売上は伸びていない。ただし、そのなかでも米国有力紙による当市の紹介記事のお陰で、観光客からの問合せが多くなっている。
,,□,一般小売店［書籍］（従業員）,お客様の様子,・買い控えをしている客が見受けられ、全体的に変化はない。
,,□,百貨店（販売担当）,お客様の様子,・２月は雪の影響で売上が減少しており、行政の景気対策事業があるものの、低迷している。物価高騰で商品単価が上がっているため、客単価もやや伸長しているが、購買率が継続して低下している。１月はやや改善した衣料品も、低気温が続いているにもかかわらず、冬物、春物共に需要が増えず苦戦している。人気のチョコレートは雪の影響を受けながらも善戦したが、日常食料品が低迷している。雪の影響以外でも低調が続いている。
,,□,スーパー（店長）,お客様の様子,・物価高騰の影響で商品単価が上がっている。高単価な商材の動きは回復しておらず、客の節約傾向がみられる。
,,□,スーパー（仕入担当）,販売量の動き,・生鮮食品、加工食品、米などの値上げが続くなかで販売量が顕著に落ちているが、客の来店頻度などは落ち着きを見せつつある。必要な物を必要な分しか購入しないといった傾向がみえる。
,,□,衣料品専門店（経営者）,お客様の様子,・春物の売行きが伸びることを期待していたが、２度の寒波で客足が遠のき、大きく売上を落としている。
,,□,家電量販店（本部）,来客数の動き,・通常は降雪が落ち着くと来客数が増加するが、今年は雪が長引いたため、累計では厳しい状況である。
,,□,乗用車販売店（役員）,販売量の動き,・２月の２度にわたる積雪により来客数は例年と比べて少ないようだが、売上は前年をやや上回る状況で推移している。
,,□,一般レストラン（店長）,来客数の動き,・大雪の影響で客足が遠のいている。
,,□,観光型旅館（経営者）,来客数の動き,・週末の予約は良いが、平日の集客が弱い。特にグループ客、団体客が新型コロナウイルス感染症発生前と比べてほぼ半減している。
,,□,観光型旅館（経理）,それ以外,・１年前の能登半島地震による損害のため、休業状態が継続している。再開までにかなりの期間を要する見込みである。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は国内、インバウンド共に弱い。宴会部門は売上、件数共に回復しているが、食堂部門は寒波で来客数が減少し、全体として景気は変わらない。
,,□,通信会社（職員）,お客様の様子,・客からの問合せ内容に変化がない。
,,□,通信会社（役員）,販売量の動き,・通信、放送サービス共に契約数が前年同期を下回っている。解約数も前年同期と比べて多くなっている。
,,□,通信会社（役員）,販売量の動き,・新規契約数等に大きな変動はみられない。
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・大雪の影響が来客数に出ている。利用体験人数、入会人数共に一向に増えない。
,,□,住宅販売会社（従業員）,単価の動き,・建築資材の高騰や職人不足が続いており、景気の先行きに変化がみられない。
,,▲,商店街（代表者）,来客数の動き,・寒波の影響といってしまえばそれまでだが、街中も郊外も、とにかく売場に客の姿がない。特に衣料関連は閑散としている。天候のせいばかりではなさそうである。
,,▲,一般小売店［精肉］（店長）,販売量の動き,・値上げ等の動きが活発になっているため、豚肉の動きは良いが牛肉の動きが少し鈍い。牛肉の方が単価が高いため、客単価が下落している。
,,▲,一般小売店［事務用品］（店長）,それ以外,・天候が悪く、来客数が少ない。
,,▲,百貨店（売場主任）,来客数の動き,・２月は最強最長寒波の影響で、月のうち15日間は来客数が大幅に減り、売上が低迷している。バレンタインデー催事は過去最高売上を更新するなど好調な面もあったが、衣料品は春物中心の展開であったため、実需対応ができず苦戦している。
,,▲,百貨店（販売促進担当）,それ以外,・２月中旬と下旬の大雪が、ホール開催のバレンタインデー催事や物産展の来客数に大きく影響した。しかし、自分への御褒美需要やインバウンドによる購入などのプラス要素もあり、企画自体は前年並みの売上となり、比較的ダメージは少なかった。雪と寒さの影響により春物の衣料品は苦戦し、全体では前年割れである。
,,▲,スーパー（総務担当）,お客様の様子,・米の価格高騰などの物価高により、買上点数が減少している。
,,▲,衣料品専門店（経営者）,お客様の様子,・インフレによる物価高やエネルギーの価格上昇は止まらず、更に金利も上昇し、消費が抑えられている。
,,▲,衣料品専門店（経営者）,お客様の様子,・商品を手に取って広げたり、試着したりするが、検討で終わる客が増えている。衣料に金を回す余裕がないのではないか。
,,▲,家電量販店（店長）,販売量の動き,・物価高が止まらないため、景気はやや悪くなっている。
,,▲,住関連専門店（役員）,来客数の動き,・今月は特に天候の影響が大きかった。週末に２度の大雪があり、来客数に響いた。買上点数も減少傾向で、天候だけでなく、最近の市況にも要因があると考える。
,,▲,その他小売［ショッピングセンター］（統括）,それ以外,・記録的な寒波により降雪が続き、営業そのものに影響が出ている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・２月前半は気象庁により10年に１度の大雪との発表があり、予約のキャンセルが相次いだが、平野部はそれほど雪の影響がなく、大きなダメージを受けた。
,,▲,タクシー運転手,来客数の動き,・豪雪の影響で公共交通が麻ひし、どこにも動けない状態のため、キャンセルが相次いでいる。
,,▲,美容室（経営者）,来客数の動き,・北陸地方は２度にわたり強烈な寒波に見舞われ、客足が遠のいた。来客数が10％近く落ち込み、それに伴い売上も大きく減少している。
,,▲,住宅販売会社（従業員）,単価の動き,・施工単価及び資材価格の高騰により建物単価が上がっており、顧客層が狭くなっている。
,,×,コンビニ（店舗管理）,来客数の動き,・２度の大雪の影響で来客数が激減している。
,,×,衣料品専門店（経営者）,お客様の様子,・大雪の影響で客足が遠のいている。
,,×,その他専門店［酒］（経営者）,販売量の動き,・とにかく商材が動かない。いろいろな物が値上げされていることなどが影響していると考える。
,,×,スナック（経営者）,来客数の動き,・前年同月比で７割の売上となっている。天候に左右されやすく、足元の悪さや寒さのため客は外出を控えている。また、物価高によりサラリーマンの足が遠のいている。しかし、居酒屋などは大変忙しいと聞く。
,,×,テーマパーク（役員）,来客数の動き,・２月は２度の寒波の影響で予定の見直しやキャンセルの影響が大きく、３か月前と比較して景気は悪くなっている。
"企業
動向
関連

(北陸)",,◎,－,－,－
,,○,化学工業（総務担当）,受注量や販売量の動き,・販売量が増えてきている。
,,○,建設業（経営者）,受注量や販売量の動き,・公共土木工事を主とする建設会社である当社では、２月は除雪作業による売上とその利益、及び大手舗装会社からの下請受注工事の完成による売上を、月次決算に反映することができている。その結果６月末決算予想も上振れする見通しである。
,,○,金融業（融資担当）,受注価格や販売価格の動き,・幅広い業種において、売上の増加、利益率の改善がみられる。また、能登半島地震復興に係る業者の資金需要が増加している。
,,○,税理士（所長）,取引先の様子,・小規模事業であるほど、人手不足は深刻である。また、確定申告で個人事業主の１年間の決算をみているが、ほとんどの顧問先で利益を確保できている。
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・能登半島地震で被災してから１年余りが経過しているが、一旦失われた受注量は戻らず、いまだ震災前のレベルには程遠い状況である。
,,□,繊維工業（総括）,受注量や販売量の動き,・生産高は能登半島地震発災前のレベルに回復しているものの、全体としては、依然として盛り上がりに欠ける展開が続いている。
,,□,一般機械器具製造業（総務担当）,受注量や販売量の動き,・人材の採用単価の上昇やベースアップなどの対応により、人件費が増加しているものの、なかなか簡単には価格に転嫁できていない。
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・目先の受注動向は一部を除き増加傾向がみられず、顧客からの今後の発注予定情報にも目立った増加傾向はみられない。また、先々の動向について聞き込みを行っても、芳しい情報はなく、しばらくは現状維持が続くと考える。
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・企業間物流の物量に大きな変化がない。
,,□,不動産業（経営者）,受注量や販売量の動き,・客からの問合せが少ない。特に個人客の活発な話がない。
,,□,司法書士,取引先の様子,・令和６年11月、12月決算の決算書をみると、売上は前年度を上回るが、経費の増加で利益は減少している企業が多い。
,,▲,＊,＊,＊
,,×,－,－,－
"雇用
関連

(北陸)",,◎,－,－,－
,,○,＊,＊,＊
,,□,人材派遣会社（役員）,採用者数の動き,・派遣依頼数は高い水準を維持しているものの、派遣登録者の確保が難しい、という状況に変化はない。
,,□,職業安定所（職員）,周辺企業の様子,・物価上昇や人手不足のため、賃金を引き上げる企業が出ているが、多くはない。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は約２倍で高止まりとなっているが、原材料費、光熱費、燃料費の高騰や最低賃金の引上げ等、中小企業を中心に企業環境が厳しくなっており、事業主都合で退職した求職者が増加している。
,,□,民間職業紹介機関（経営者）,求人数の動き,・人手不足、不人気の業界は常に募集しているものの、人が集まらずマッチングしていない状況である。また、高齢者の求人が増えているが、これにも人が集まっていない。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(近畿)",,◎,百貨店（サービス担当）,お客様の様子,・今月は、バレンタインデーのフェアや春節などによるインバウンド効果で来客数が増加し、前年を上回る好調となっている。また、最大級の寒波の到来で防寒商材の動きも好調で、婦人用品の売上が前年を大幅に上回ったほか、引き続きダウンやニット商材の需要も旺盛で、売上をけん引している。
,,◎,競輪場（職員）,単価の動き,・今月の客単価は9446円となり、３か月前の7458円よりも上昇している。
,,○,一般小売店［時計］（経営者）,来客数の動き,・２月は営業日数が少ない上に、祝日が重なり、稼働できる日が少ない。中旬までは予想以上の安定感があったが、下旬に向けて寒波の襲来があり、徐々に来客数が減少した。終わってみると上旬の来客数の好調で、１か月の売上が維持できた部分がある。住宅地の路面店として、天候や気候に左右されることを改めて実感している。
,,○,百貨店（売場マネージャー）,来客数の動き,・来客数の動きは、前年の12月と比較して少し良くなっており、12月比では７％増、１月比では８％増となっている。商品別には、バレンタインデー商戦などで食料品が好調に推移している一方、婦人服、紳士服などのファッション関連は相変わらず厳しい。一方、２月の外商売上は30％増、インバウンド売上も17％増と好調に推移している。
,,○,百貨店（外商担当）,販売量の動き,・インバウンド売上は好調が続いているほか、気温の低い日が続き、冬物商材が依然としてよく売れている。腕時計や海外ブランド品についても、高額商品が売れている。
,,○,コンビニ（経営者）,単価の動き,・来客数の高止まり状態が続くなか、商品の値上げが増えている影響で、客単価が上昇傾向にある。
,,○,コンビニ（店員）,来客数の動き,・元々海外からの客は多いが、大阪・関西万博の開催に向けて、更に増える傾向にある。
,,○,家電量販店（営業担当）,競争相手の様子,・競合相手の販売形態の変化により、問合せ件数が増えている。
,,○,家電量販店（人事担当）,販売量の動き,・大雪や気温の低い時期が続いたことで、暖房器具やエアコンの販売が伸びている。また、大学の推薦入試の時期が早まっていることで、新生活関連の需要も高まっている。
,,○,乗用車販売店（販売担当）,販売量の動き,・販売量は徐々に増えているが、まだ景気が良くなっているとはいえない。
,,○,その他専門店［宝石］（経営者）,お客様の様子,・生鮮食料品の価格がようやく安定してきたが、米の価格がまだ高いため、状況が良くなるのはまだこれからである。
,,○,観光型旅館（経営者）,来客数の動き,・関西ではインバウンドが増えているなか、当店ではまだ少ないものの、売上全体の底上げにはつながっている。また、日本人の宿泊者も増えている。
,,○,都市型ホテル（総務担当）,来客数の動き,・宿泊部門では、大阪・関西万博の影響で、４月の予約状況が好調である。ただし、料飲部門では集客が伸び悩んでいる。
,,○,都市型ホテル（客室担当）,単価の動き,・客室単価が上昇しているほか、稼働率もそれほど高くないが、前年を大きく上回っている。
,,○,その他レジャー施設［飲食・物販系滞在型施設］（企画担当）,来客数の動き,・春節期間中はインバウンドが増えたが、春節の終了後は国内客の利用が目立っている。今年は久しぶりに寒い冬となり、ウィンタースポーツへの関心が高まったことが、国内客の利用につながっている。
,,○,その他住宅［展示場］（従業員）,販売量の動き,・建築資材価格や人件費の高騰により、住宅価格は相変わらず高止まりの状況であるが、住宅展示場全体の成約数は増加傾向にある。
,,□,商店街（代表者）,販売量の動き,・業種の違いによる、売上の前年比でのばらつきが目立つ。各業種におけるインバウンド効果も差が大きい。
