,,○,その他住宅［室内装飾業］（従業員）,販売量の動き,・年度末になって店舗の改装や工場の設備投資の工事を受注した。,
,,○,その他住宅［展示場］（従業員）,来客数の動き,・天候が良くなり来客数の動きが増えている。,
,,□,商店街（代表者）,単価の動き,・来客数は依然として多いが、値上げした割に客単価は相変わらず低く好調とは言い難い。,
,,□,一般小売店［結納品］（経営者）,単価の動き,・今月は天候不順の影響もあり来客数が少ない。,
,,□,一般小売店［高級精肉］（常勤監査役）,販売量の動き,・米国の関税政策が安定するまではなかなか見通しが立たない。,
,,□,一般小売店［生花］（経営者）,販売量の動き,・お彼岸の売上は前年比では20％減少した。年々若い人の墓参離れが進んでいる。卒業や異動、退職等の花束は逆に増えている。,
,,□,一般小売店［贈答品］（経営者）,お客様の様子,・決算月ということで動きに期待したが、かなりの値上げがあった影響で財布のひもが固くなっている。大企業を中心として所得の多い人はそれなりに消費を伸ばしており順調な様子だが、中小企業までは賃上げの波がまだ来ていない。大企業は良いが大半の中小企業は伸びていないため、結果的に景気は変わらない。,
,,□,一般小売店［生活用品］（販売担当）,お客様の様子,・例年ギフト需要の多い時期だが、１品単価が下がってきている。,
,,□,百貨店（経理担当）,販売量の動き,・しばらくの間、景気は上向きで推移してきたが、ここに来て足踏み感がある。,
,,□,百貨店（営業企画担当）,単価の動き,・高額品に値上げがあったが前年比では若干プラスで推移している。,
,,□,百貨店（販売担当）,単価の動き,・購入意欲は高く維持され、月後半のイベントでは高額品の自家需要が多くみられた。インバウンドの来客数は微減ながらも、単価が高く売上としては好調である。,
,,□,百貨店（販売担当）,お客様の様子,・20代以下をターゲットにした化粧品は好調が続いており、若者の購買意欲は高い様子である。,
,,□,スーパー（経営者）,販売量の動き,・来客数は増加しているが、売上増加にはつながっていない。,
,,□,スーパー（店長）,販売量の動き,・商品の値上げが相次いだことにより、買上点数が鈍っている。,
,,□,スーパー（店長）,お客様の様子,・ダイレクトメールを出せば反応がある。,
,,□,スーパー（店員）,単価の動き,・天候に恵まれ、年始の頃は高騰していたキャベツや白菜が手頃に買える値段にまでなり、売上に良い影響を与えた。,
,,□,スーパー（販売担当）,来客数の動き,・土日の来客数は増えているが、平日が少なくなっている。,
,,□,コンビニ（企画担当）,販売量の動き,・来客数が前年割れの店舗が見受けられるが、客単価の上昇により売上は前年を上回っている。この傾向は以前からみられ、しばらく続くとみられる。,
,,□,コンビニ（エリア担当）,販売量の動き,・春休みに入る中旬から下旬のタイミングで気温が高くなったこともあり、飲料やアイスなどの動きが良くなった。外出の機会も増え、おにぎり、サンドイッチや菓子パンなどの主要商品は客層を問わず販売数が多い状態を維持している。,
,,□,コンビニ（店長）,来客数の動き,・インバウンドの来客数が顕著に増えており、特に夜間と土日の利用が多い。日本人客の利用傾向は変わっていない。,
,,□,コンビニ（店長）,販売量の動き,・今月は寒暖差が大きかったが晴天に恵まれ、４月からのビール等の値上げに備えて買いだめする仮需要も加わり、売上が前年並みに回復した。,
,,□,コンビニ（本部管理担当）,来客数の動き,・今月売上は前年比101.6％で、特に客単価が前年比で好調である。物価高の影響が大きいと判断しており、景気判断としては、状況に大きな変化がなく安定している。,
,,□,衣料品専門店（売場担当）,単価の動き,・客の様子は、少しでも安く購入したいという人が多い。今月も競合に比べて自店の売上はかなり良い状況であったが、その要因としては女性商品の30％オフの影響が大きい。他店では２割引程度が多いなかで客は詳しく調べて来店している。ただし、月の前半の売上は良かったが、後半になると下見だけで購入に至らない客がやや増えた印象を受ける。,
,,□,衣料品専門店（売場担当）,お客様の様子,・依然として、物の購入は必要最低限にとどまっている。,
,,□,衣料品専門店（販売企画担当）,お客様の様子,・例年とは商品の動きが違い、特定の商品が集中的に売れてほかは売れないような状況である。全体的にややマイナス程度で落ち着いている。,
,,□,家電量販店（営業担当）,販売量の動き,・新生活需要を期待していたが、携帯電話は好調なものの、引っ越す人が少ないのか生活家電が思ったほど伸びていない。,
,,□,乗用車販売店（経営者）,販売量の動き,・３月であるが新車の売行きが余り良くない。,
,,□,乗用車販売店（従業員）,お客様の様子,・客との会話で、日常生活に必要な物の価格が高くなり今必要な物を買うだけで金がなくなってしまう、車が動かなくなってしまえば仕方ないがそうでなければ車に回す予算はとても考えられないなど、身の回りで物価上昇に苦慮している言葉が絶えない。,
,,□,乗用車販売店（従業員）,販売量の動き,・決算期でもあり販売台数は前年並みを確保できたが、競合が激しく収益は厳しかった。,
,,□,乗用車販売店（従業員）,それ以外,・年度末の割に全体的に動きが少なかった。アクセス数と来客数はそれほど減少していないため印象としては悪くないが、余り特徴的な動きのない１か月であった。,
,,□,その他専門店［書籍］（社員）,販売量の動き,・新年度に向けた販売量は順調だが、一部で少子化の影響により販売量の伸びが悪くなっている。,
,,□,高級レストラン（経営企画）,来客数の動き,・平日夜は変わらず厳しい来客数であるが、週末や春休みは好調に推移した。ハレの日需要は、より高くなる傾向にある。,
,,□,一般レストラン（経営者）,来客数の動き,・自店の立地条件と客の年齢層を考えると、来客数がこれ以上増える見込みはない。常連客の中には来店頻度が随分減った客もいる。,
,,□,一般レストラン（従業員）,販売量の動き,・来店客が増えた。,
,,□,その他飲食［ワイン輸入］（経営企画担当）,販売量の動き,・物価上昇が消費にどのように影響するか心配していたが、販売量は前年比ほぼ100％で推移している。消費が増加するような要素はみられないが、悪くなっていく要素もみられない。,
,,□,観光型ホテル（経営者）,来客数の動き,・３月に入り春休みシーズンということもあって、進学や就職等で地元を離れた人が帰省している。家族や友人知人と団らんの機会が増え、利用者も増加している。前年と比べて温暖な天候も手伝って需要が伸びている。,
,,□,都市型ホテル（総支配人）,来客数の動き,・レストランは、ランチが比較的良いが、宴会では歓送迎会が新型コロナウイルス感染症発生前の水準まで戻らない。宿泊は、仕入コスト高騰から価格を上げており、稼働は下がっている。,
,,□,旅行代理店（経営者）,販売量の動き,・客の動向としては上向きだが、物価の上昇が予想以上に家計に響いている様子がみられる。,
,,□,旅行代理店（経営者）,お客様の様子,・客からの案件は２極化している様子で、予定どおり計画するケースもあれば、家計の負担増加から少し費用をおさえるケースもある。海外ウェディングやハネムーンの問合せも少しあるが、費用面で折り合いが悪い。,
,,□,タクシー運転手,お客様の様子,・異動や退職等で歓送迎会がみられるが、思ったほど客の動きはない。週末に人出はあるが乗車率が今一つで、余り変化はみられない。,
,,□,通信会社（営業担当）,お客様の様子,・価格交渉が厳しく入るようになった。,
,,□,テーマパーク職員（総務担当）,来客数の動き,・３月前半は集客が伸び悩んだが、下旬は気候が温暖になり春季イベントの開催効果もあり、月次の目標値を超えることができた。,
,,□,観光名所（案内係）,お客様の様子,・周りからは景気が悪いという声を聞くことが圧倒的に多い。まあまあであるという人がごくたまにいる程度である。,
,,□,ゴルフ場（経営者）,単価の動き,・物価上昇と労務費増加に伴う価格転嫁が難しく、収益が確保しづらい。,
,,□,パチンコ店（経営者）,販売量の動き,・前年の売上と変わらない数字となっている。人の流れが変わりつつあるため、来月以降に期待したい。,
,,□,美顔美容室（経営者）,販売量の動き,・美容商品のセット販売が前月から引き続き好調である。,
,,□,住宅販売会社（従業員）,販売量の動き,・販売量は相変わらず横ばいが続いている。,
,,□,その他住宅［不動産賃貸及び売買］（営業）,単価の動き,・例年どおりの繁忙期だった。,
,,▲,百貨店（総務担当）,お客様の様子,・気温が非常に低い日が続き、春とは思えない状況で春物衣料や雑貨を中心に大きく苦戦した。食料品を中心とした物価の上昇もあり総菜などの動きが悪く、ホワイトデー需要も職場などでの返礼が少なくなっている様子で、菓子の売上も大きくは伸長しなかった。,
,,▲,百貨店（経理担当）,販売量の動き,・ハレの日用の衣料や服飾雑貨の売上は上向きにあるが、これまで堅調に推移していた食品部門の売上が購買点数の減少に伴って落ち込んでいる。,
,,▲,百貨店（営業担当）,お客様の様子,・寒さが続いたためかあるいは物価高の影響か、客の購買意欲の低下がみられる。インバウンド需要もここ最近は減少している。,
,,▲,百貨店（販売促進担当）,来客数の動き,・インバウンドは好調を維持しているが、来客数が以前より鈍化している。,
,,▲,スーパー（店長）,来客数の動き,・来客数が下げ止まらない状況である。,
,,▲,衣料品専門店（店長）,単価の動き,・客の購買行動に慎重さがうかがえる。購入に当たっては時間を掛けて吟味しており、単価も下がっている。,
,,▲,家電量販店（店員）,単価の動き,・高単価な商品がなかなか売れず、消費者の予算は低い様子である。,
,,▲,乗用車販売店（従業員）,販売量の動き,・取扱全車種のうち半数以上が販売停止になっている。部品供給の関係で生産停止の車種もあり、売りたくても売る車がないのが現状である。,
,,▲,その他専門店［貴金属］（経営者）,来客数の動き,・例年３月は卒業や入学、入社の時期で購買意欲は向上するが、今年は円安による物価高騰や社会情勢不安などの要因で、消費者の動きが非常に鈍くなっている。,
,,▲,一般レストラン（経営者）,販売量の動き,・来客数の割に販売量が伸びない。,
,,▲,その他飲食［仕出し］（経営者）,お客様の様子,・急激な物価高騰や米国関税の影響への不安など、後ろ向きの雰囲気をひしひしと感じる。,
,,▲,旅行代理店（経営者）,それ以外,・ターミナル駅前や乗換地点の居酒屋では、繁盛店とそれ以外で夜の混み具合がはっきりと分かれている。目抜き通りの飲食店でも、閉店し、シャッターが閉まったままの空き店舗が徐々に増えている。,
,,▲,通信会社（企画担当）,販売量の動き,・例年３月は新規契約、解約共に増える傾向にあるが、今年はどちらも余り増えていない。人が動いていないとみられる。,
,,▲,テーマパーク（職員）,来客数の動き,・春休みになって期待したが、余り動きがない。物価高騰が影響している可能性がある。,
,,▲,理美容室（経営者）,来客数の動き,・天候も暖かくなり客が増えるはずの時期だが、なかなか来店がない。,
,,▲,美容室（経営者）,お客様の様子,・様々な客と接しているが、ほとんどの客が物価高に疲弊している。,
,,▲,美容室（経営者）,お客様の様子,・物価が高すぎて厳しい。消費税減税等の施策がないと、このままでは立ち行かない。,
,,▲,美容室（経営者）,来客数の動き,・コロナ禍以降、４～５年前から出足が落ちたまま戻っていない。今冬の厳しい寒さも影響した。客が高齢化しているため、健康問題や天候で大きく打撃を受ける。,
,,▲,その他サービス［介護サービス］（職員）,単価の動き,・仕入先、運送会社双方より運賃改定の相談が再び増えてきている。,
,,▲,その他住宅［住宅管理］（経営者）,お客様の様子,・リフォーム工事の話はあるが、何度見積りを出してもなかなか施工には至らない。全ての建材が値上がりし、施主の負担は増え、思うようなリフォームができない。１件１件に時間が掛かり、利益が上がらない。この先ますます仕事が取りづらくなる。,
,,×,商店街（代表者）,お客様の様子,・物価が非常に上がっている。値上げに次ぐ値上げで米の価格が２倍程度になっていることを筆頭に、４月からも更に値上がりする品物が増える。先行きに明るい兆しがみえない。,
,,×,スーパー（総務）,単価の動き,・物価の上昇が止まらず全ての商品が値上がりして、客は少しでも安い物を購入したくても選択の余地がなくなっている。,
,,×,衣料品専門店（経営者）,販売量の動き,・自店の客は年齢層が高いため天候不順で外出を控えている上、来店しても購入量が少なくなっている。,
,,×,乗用車販売店（従業員）,お客様の様子,・物価高の行方は政策に掛かっている。,
,,×,タクシー運転手,来客数の動き,・ガソリン価格高騰を始めとした物価高騰が厳しい。,
,,×,設計事務所（経営者）,来客数の動き,・設計中の案件が中止になり、設計料が支払われない。,
,,×,住宅販売会社（経営者）,単価の動き,・２回、３回と値下げしないと売れない状況で困っている。,
,,×,住宅販売会社（従業員）,それ以外,・家を持ちたい欲求は客にあり、頭金はなく、全額借入れで返済期間を延ばしてでも欲しいという30代が増えてきた。,
"企業
動向
関連

(東海)",,◎,－,－,－,
,,○,化学工業（営業担当）,受注量や販売量の動き,・電子材料向けクリーン容器の注文が国内、海外向け共に増えている。海外については、特に台湾向けが増量している。,
,,○,窯業・土石製品製造業（社員）,受注量や販売量の動き,・今月納品分の受注増加は年度内の予算消化と考えていたが、５月連休前の納品依頼の注文も例年より多く、全体的に客の稼働率が上がっている。,
,,○,電気機械器具製造業（経営者）,取引先の様子,・客先で年度末に向けた設備投資があった。新年度にも設備投資の見込みがあり、全体的に良い方向に向かっている。,
,,○,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・大手企業からは、新しい商品が出ず外注において設備投資は低調なままで、景気は変わらない。この状態が当分続く。,
,,□,食料品製造業（社員）,受注量や販売量の動き,・海外輸出の受注量は変動があるが、国内受注量には大きな変動はない。,
,,□,化学工業（総務秘書）,それ以外,・世界経済で懸念されるのは米国の関税であるが、直ちに景気に影響はない。人材獲得のための初任給引上げやベースアップは、これまでの次元を大きく超えるもので、好況感を後押ししている。,
,,□,一般機械器具製造業（営業担当）,受注量や販売量の動き,・大手企業による半導体関連の設備投資は、計画はあるがなかなか受注に至らず横ばいが続いている。,
,,□,電気機械器具製造業（企画担当）,それ以外,・新卒社員の給与が上昇傾向のなか、中堅社員の給与は据置きされている。物価高が続く一方で手取りが増えないため、消費は伸び悩んでいる。製品の売上は、伸びている地域とそうでない地域のまだら模様で全体として成長している実感はない。,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・鋼材価格等の上昇分は価格転嫁できているが、生産量がここ３～４か月ほど横ばいが続いているため、どちらともいえない状況である。,
,,□,輸送用機械器具製造業（品質管理担当）,取引先の様子,・新たに人を雇うにも余り応募がなく、実際に雇用してもすぐ辞めてしまうことが増えている。求職者側の選択肢が増えている。,
,,□,輸送用機械器具製造業（管理担当）,それ以外,・ガソリン価格、物価や米価の高騰が続き、景気回復の見込みはない。,
,,□,建設業（役員）,受注量や販売量の動き,・年度末ということで、住宅販売としては毎年客の動きが活発化する。本年も成約数は伸びたが、月末に近づくにつれて来客数が減少しており、来月は厳しくなる見込みである。,
,,□,建設業（営業担当）,受注価格や販売価格の動き,・物価高や人件費の高騰の影響で、見積りが高くなり、実際の作業等の決裁が下りにくくなっている。公共事業の案件であれば高めに見積りができるものの、利益はなかなか伸び悩んでいる。,
,,□,輸送業（従業員）,受注量や販売量の動き,・３月は繁忙期である。各荷主共に期末で出荷が多くなり、引っ越し業務に携わっている運送会社も仕事をこなすのに精一杯である。ただし、単価はそれほど上がっていない一方で経費は増加している。,
,,□,輸送業（従業員）,受注量や販売量の動き,・国内物量が鈍化し、前年並みの状態である。,
,,□,輸送業（エリア担当）,それ以外,・運送業界はサービス業であり、製造業の利益が潤わない限り恩恵が回ってこない構造がある。全国的なメーカーの動きを見てもヒット商品がなく、何が売れるのか分からない閉塞感が漂っているのが、バブル以降の状況である。この何十年、少ない利益をどうカバーするかに終始する状況が変わらず続いている。,
,,□,金融業（従業員）,それ以外,・物価の上昇が続いており、決して楽ではない生活が身の回りでは続いている。賃上げもニュースになっているが、それ以上に物価が上がっている。,
,,□,金融業（企画担当）,受注価格や販売価格の動き,・大手企業の賃上げ報道が多いが、中小企業では大手企業のような賃上げは困難である。受注価格や販売価格が上昇し、従業員の給与へ反映できるまでにならないと個人消費は伸びず、景気は良くなっていかない。,
,,□,不動産業（経営者）,それ以外,・例年よりも寒い日や雨の日が多いこともあり、徒歩や自転車での外出は減少傾向だが、車での外出は増加傾向にある。今月の売上は前年をやや上回っている。,
,,□,広告代理店（制作担当）,取引先の様子,・印刷物など紙媒体の広告受注量は微増しているが、紙類やインク等の素材が値上がりした影響で、収益は現状維持の見込みである。,
,,□,新聞販売店［広告］（店主）,取引先の様子,・メンテナンス費用や消耗品に関しても、取引業者が年度替わりを機に価格改定を行っている。不可抗力による突発性の故障は仕方ないが、定期的な出費は利益減少に直結する。他業界でも同じ動きがあると耳にすることが多い。,
,,□,行政書士,それ以外,・景気は良くない。業者からは、行政の労働時間の管理が厳しい、ガソリン代は上がっているのに荷主が運賃を上げてくれない、質の良いドライバーが集まらない、転職を考えている等の声を聞く。,
,,□,会計事務所（職員）,それ以外,・新型コロナウイルス感染症発生前と比べ舞台の入場券や観劇ツアーの料金は上がっているが、予約が取りにくかったり、すぐに予約が一杯になったりする。この状況は前年から続いており変わらない。,
,,▲,食料品製造業（経営企画担当）,受注量や販売量の動き,・前年秋に値上げした商品の受注量が計画を大きく下回っている。価格に見合った価値の訴求に、今まで以上に配慮しなければ淘汰される。,
,,▲,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・３か月前は年末需要があったが現在は季節的な需要もなく、受注量、販売量共に全体として減少している。,
,,▲,金属製品製造業（経営者）,受注価格や販売価格の動き,・価格が低下しており、販売数量も減少している。,
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・自社の受注残量と同様、取引先や協力会社も仕事量が少ないという声が多い。,
,,▲,電気機械器具製造業（営業担当）,受注量や販売量の動き,・生産拠点の縮小を伴う統合などで生産量が落ちている。,
,,▲,輸送業（経営者）,受注量や販売量の動き,・ドラッグストアやホームセンター向けの物量が前年比で減っている。単価が上がっているため売上の数字には出にくいが、消費者は財布のひもが固くなっている。,
,,▲,通信業（法人営業担当）,それ以外,・新型コロナウイルス感染症や自然災害を経験し、生活者にもネット主体の社会生活や行動様式、電子マネーが浸透した。最近は回転すしやファミレス以外のカフェなどにもタッチパネルによる注文方式の飲食店が出現している。人が減って労働人口を補うための策が浸透すればするほど、景気は悪くなっていく。,
,,▲,金融業（従業員）,取引先の様子,・食品、特に主要商品である米の価格が上がって負担が大きくなり、ガソリン代や光熱費など毎月掛かる支出が増加するなかで、賃上げはそれに追い付いていないため、厳しい状況である。,
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、販売量は１割以上落ちており、回復が見込めるような話もない。,
,,×,通信業（総務担当）,それ以外,・ＩＴサービス企業の収益は前年比プラスの実績であるが、個人の景況感は別である。食品価格や物価上昇が家計を完全に圧迫しており、国民が全て暗い雰囲気のなかにいる。,
"雇用
関連

(東海)",,◎,－,－,－,
,,○,人材派遣会社（営業担当）,求職者数の動き,・季節需要で４月の転職希望者が出たことにより、求人数、求職者数は増加した。また、直接雇用の切替えは前年よりも増加傾向にある。,
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車製造業では、大手自動車メーカーのなかでも国内や中国での販売不調が継続しているメーカーと、好調なメーカーに分かれている。,
,,□,人材派遣会社（社員）,求人数の動き,・法人の送別会利用が多かった。,
,,□,人材派遣会社（営業担当）,それ以外,・米を筆頭に食品関係の物価高騰の影響を受けている。,
,,□,人材派遣会社（営業担当）,周辺企業の様子,・３か月前と比較すると４月の採用に向けた求人数が増加する一方で、求職者数は僅かに増加しており、より条件の良い企業への人材流動が進み、人材市場における競争が激しくなっている。,
,,□,職業安定所（所長）,求人数の動き,・求人数は前年同月と比較しやや減少している。大・中規模の企業には人材不足の声が大きく、３か月前同様に人手不足感は強くなっている。一方、小・零細企業においては取引先の価格転嫁の状況などを見つつ、求人を手控えしている様子である。,
,,□,職業安定所（職員）,求人数の動き,・産業別の新規求人数について、運輸業、卸売小売業は微減、建設業、製造業、宿泊・飲食サービス業、医療業等は増加傾向となった。特に宿泊・飲食サービス業については大幅な増加傾向にあり、業種によりばらつきがみられる。,
,,□,職業安定所（職員）,周辺企業の様子,・小売業全般で人手不足の状況が続いており、積極的に雇用を拡大しているという声を聞いた。一方、事業転換やデジタル化などを推進し、人件費や生産コストの抑制を図る方向へ方針転換を検討しているという話もあった。,
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で増加したものの、新規求職申込件数も同様に増加した。,
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・年度末を迎え、採用決定数が伸長する例年のトレンドに変化はないが、優秀な人材の獲得競争は更にし烈を極めている。,
,,▲,人材派遣業（営業担当）,周辺企業の様子,・景気の先行きに不安がある。相変わらず各種値上げが続いているため企業の原価が上昇し、景気はじわじわとの悪化している。,
,,▲,人材派遣会社（社員）,求職者数の動き,・前月に落ち込んだ新規登録者数は、今月も前年比で40％減少した。賃上げの動きにより、現職にとどまる求職者が多い様子である。その反面、人手不足の企業では求職者が望むレベルの賃上げに対応できない企業が多く、枯渇感が強まっている。,
,,▲,新聞社［求人広告］（営業担当）,周辺企業の様子,・米国政権が替わってから国際的にいろいろな不確定要素が発生している。県内企業でも自動車関連を中心として影響がみられる。コスト高も続いており全体的に悪くなっていく方向と考える。,
,,▲,職業安定所（職員）,周辺企業の様子,・新卒者の給与引上げへの対応のため業務効率化やＩＴ導入などを進め、人件費増加の負担を軽減するとともに、既存従業員の給与体系を見直したいという声がある。最低賃上げについては、これ以上の引上げは難しいという声を聞く。,
,,▲,職業安定所（職員）,求職者数の動き,・有効求職者数が19か月ぶりに減少に転じた。,
,,×,－,－,－,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(北陸)",,◎,競輪場（職員）,販売量の動き,・競輪事業については、前月から引き続き売上が増加する傾向がある。２～３月は毎年度、競輪の大規模なレース開催が続き、売上が増加傾向にある。現在食料品や燃料の価格が高騰し、買い控えの動きが広がっているが、競輪事業への影響はない。,
,,○,商店街（代表者）,来客数の動き,・変わらずインバウンドを中心に来客数が多い。ただし、中国人観光客の来店及び客単価が下落している印象を受ける。来客数が多いため売上自体は横ばいとなっている。,
,,○,コンビニ（店舗管理）,来客数の動き,・３月中旬以降、来客数が前年と同水準に回復している。,
,,○,住関連専門店（役員）,販売量の動き,・需要期ということもあるが、物価高への順応などが進み、客の消費意欲に変化がみられる。,
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・卒園式や入園式に伴うオケージョンスーツや新生活関連の雑貨の動きが良く、これらの商品を求めて来館する客が増加している。,
,,○,一般レストラン（店長）,来客数の動き,・インフルエンザの流行や大雪の影響が大きかった時期と比べると、随分良くなっている。,
,,○,スナック（経営者）,来客数の動き,・当店の常連客は高齢のため、来店が天候に左右されやすく、売上は前年の９割程度である。居酒屋などは若い人たちで満席と聞いている。,
,,□,商店街（代表者）,来客数の動き,・卒業、入学、就職等、若者を中心に人が動く時期となり、商店街の人出が多くなっている。春のイベントを行っている百貨店から人の流れもあり、買回品のうち、特に洋服店や飲食店がにぎわっている。,
,,□,百貨店（売場主任）,来客数の動き,・３月は、２月の雪害による売上減少の反動があり、春物衣料品を中心に全商品群で売上が好調に推移している。ただし、２～３月の累計では前年実績をやや上回る程度の見込みである。,
,,□,百貨店（販売担当）,来客数の動き,・２月の大雪による影響の反動と気温上昇のため、今月前半より新生活に必要なスーツなどのハレの日用の紳士服、婦人服が共に伸びている。カジュアル衣料、婦人靴なども伸長する一方で、バッグ、財布などの小物や化粧品は苦戦している。また、デイリー商材の食品や肌着、ギフトアイテムも苦戦している。期間限定企画や食品催事を強化しても、前年の売上とかい離した状態が継続しており、全体を押し下げている。,
,,□,スーパー（仕入担当）,単価の動き,・主食の米や日配品の大幅値上げが控えており、買い控えの兆しがみえる。,
,,□,衣料品専門店（経営者）,お客様の様子,・天候不順の影響もあるが、客の節約志向は変わらず、売上が苦戦している。,
,,□,衣料品専門店（経営者）,単価の動き,・季節を先取りするアパレル業にとって、天候不順で季節感がつかめないことと、物価高騰による客の購買意欲低下が、景気悪化の大きな要因となっている。,
,,□,家電量販店（店長）,販売量の動き,・新生活の需要はあるが、安価なセット商品が購入の中心になっているため、景気は変わらないとみている。,
,,□,家電量販店（本部）,来客数の動き,・来客数の減少が続いている。,
,,□,乗用車販売店（経営者）,それ以外,・メーカーからの車の入荷状況が悪いため、販売量がなかなか増えない状況が続いている。,
,,□,一般レストラン（統括）,それ以外,・２月は２回の寒波到来で、外出を控える傾向が強くなり、気候による景気停滞がみられた。３月は、震災復興需要や北陸新幹線の延伸効果があった前年同期と比較すると、売上は落ちているが、景気は決して悪いわけではない。,
,,□,観光型旅館（経営者）,来客数の動き,・直近の予約数が伸びており、３月は北陸新幹線開業の前年よりも宿泊客数は伸びている。,
,,□,観光型旅館（経理）,それ以外,・能登半島地震の影響で休業中である。再開までにまだかなりの期間を要する。,
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は桜の季節とともにインバウンドが増えているが、日本人客は減少しており、総じて良くない。食堂部門は、値上げにより来客数が減少しており、物価高の影響がみられる。宴会部門は能登半島地震によるキャンセルが相次いだ反動で増えており、震災前の水準に戻ってきている。,
,,□,都市型ホテル（役員）,来客数の動き,・震災復興需要の反動減により、稼働率は前年を下回っている。しかし、春休みに向けて北陸新幹線開業10周年及び敦賀延伸１周年などのイベントが開催され、レジャー客や学生団体等の予約受注があり、前々年の稼働率を上回ることができている。,
,,□,旅行代理店（従業員）,お客様の様子,・旅行代金が上がり続けている。客からは厳しい声を聞いているため、今後の影響を考えると楽観視はできない。,
,,□,タクシー運転手,来客数の動き,・年度末に向けて需要が更に減少している。一般客の動きが良くない。景気後退によるものとみている。,
,,□,通信会社（職員）,お客様の様子,・客からの問合せ内容に変化がない。,
,,□,通信会社（役員）,販売量の動き,・例年この時期は商戦期であるが、通信、放送サービス共に契約数が伸びておらず、前年同月と比べて減少している。また、解約数も前年同月比で10％増えている。,
,,□,通信会社（役員）,販売量の動き,・新規契約数等に大きな変化はない。,
,,□,テーマパーク（役員）,来客数の動き,・来客数は、３か月前と比較して例年並みで推移している。,
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,それ以外,・春の入会シーズンにもかかわらず、入会数が伸びない。その一方で、各経費の値上げが続いており、影響が大きい。,
,,□,美容室（経営者）,来客数の動き,・２度の寒波で前月来店しなかった客が３月になって来店している。今月は売上、来客数共に前年を上回っているが、２月のマイナス分の補填はできていない。,
,,□,住宅販売会社（従業員）,販売量の動き,・震災復興需要は完全に一段落したようで、震災関連での補修や新築は、ほぼなくなった。ただし、20代、30代にはしっかりした新築需要がみられる。２～３年動いていなかった土地も動き出し、底堅い需要がある。,
,,□,住宅販売会社（従業員）,販売量の動き,・住宅業界の景気は建築単価の上昇により厳しい状況だが、金利の先高観に加え、能登半島地震からの復興が少しずつ進んでいることにより、受注が増加している。,
,,□,住宅販売会社（従業員）,お客様の様子,・住宅の建築コストが落ち着かず、客の動きが鈍い。,
,,□,住宅販売会社（営業）,来客数の動き,・展示場の来場者数に大きな変化はない。低下傾向というより、低値安定といった印象が強い。,
,,▲,商店街（代表者）,お客様の様子,・前月のバレンタインデーのときは数年ぶりに駐車場が大渋滞になるほどの人出であったが、一転、現在は閑散としている。消費しようという気運が高まりつつあるが、食料品等の高騰で今一つ盛り上がっていない。,
,,▲,一般小売店［書籍］（従業員）,販売量の動き,・景気の底かと考えていたが、今月は来客数と売上の減少が、今まで以上に大きい。,
,,▲,スーパー（総務担当）,お客様の様子,・米だけでなく、食品類全般の価格高騰などにより、客の節約志向がみられる。,
,,▲,衣料品専門店（経営者）,お客様の様子,・客が多様化しているなかで、これまで以上に店独自の提案を考えていかなければならない。,
,,▲,乗用車販売店（役員）,販売量の動き,・例年であれば、売上のピークとなる３月を迎えて来客数が増え、活発化するところだが、やや盛り上がりに欠けている。物価上昇による客の疲弊が懸念される。,
,,▲,乗用車販売店（総務担当）,販売量の動き,・新車、中古車共に、前年と比較して受注がマイナスとなり悪化している。特に中古車は在庫不足の影響もあり、新車に比べてマイナスが大きい。,
,,×,コンビニ（店長）,販売量の動き,・売上、来客数共に減少している。本部が企画する商材の売上は好調だが、それ以外は前年比で６～８％程度減少している。客単価は上昇しているが、来客数の著しい減少から売上は前年比で５％強減少している。,
,,×,その他専門店［酒］（経営者）,販売量の動き,・４～５月にも値上げがあるなど様々な情報が飛び交っている。これだけ物価高が続くと、一般消費者の財布のひもはますます固くなり、生活に余裕のある人しか、し好品である酒に金を回さない。,
,,×,タクシー運転手,来客数の動き,・３月に入り、特に観光客が増えている。休日だけでなく、平日も客が増えている。春休みに入ったことも関係していると考える。,
"企業
動向
関連

(北陸)",,◎,－,－,－,
