,,□,新聞社［求人広告］（営業担当）,それ以外,・景気が上向く要素が見当たらない。人の動きは戻ってきたが、消費に結び付いているようには見受けられない。,
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・円安やウクライナ情勢などの影響で全体的に低迷している。一部、復活した観光業や外食業では戻りつつあるが、新型コロナウイルス感染症発生前の水準ではない。先行きへの不安から人材の動きは止まっている状況である。,
,,□,職業安定所（職員）,求人数の動き,・３か月前と比べ全体的に求人数は伸びているが、すぐに人が欲しい場合と、先を見越して募集している場合に分かれている。新卒や中途採用を含め採用に苦戦している企業も多くみられる。,
,,□,職業安定所（職員）,周辺企業の様子,・建設業では、原材料不足による資材の価格高騰の影響があるが、見積価格を守らざるを得ず価格転嫁できないため苦しい状況である。食品製造業でも、マグロやフルーツなど材料が輸入品のため円安の影響を受け、厳しい経営状況となっている。製造業では、半導体不足により生産が進まず、自社製品の販売ができず売上に影響している。,
,,□,職業安定所（職員）,求人数の動き,・前月と比較して有効求人数、有効求職者数共にほぼ同数値となったため、有効求人倍率は前月と比べ横ばいとなった。産業別では、サービス業の求人数に増加傾向がみられた。,
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・引き続き法人側の採用意欲は旺盛であり、外部環境が変化しても採用活動における中途社員ニーズは減退せず、求人数も増加傾向にある。,
,,▲,人材派遣業（営業担当）,周辺企業の様子,・価格上昇のあおりを受け、木工製造業といった地域中小企業においても電気代が100万円以上増加している。,
,,▲,人材派遣会社（営業担当）,それ以外,・物価高の影響が大きい。,
,,×,－,－,－,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(北陸)",,◎,コンビニ（店舗管理）,来客数の動き,・コロナ禍対策の各種キャンペーン効果が絶大で、土日祝における来客数の増加が顕著である。,
,,◎,観光型旅館（スタッフ）,来客数の動き,・前年比では総売上が178％、宿泊客数が172％、宿泊単価が103％と大幅に改善しているが、新型コロナウイルス感染症発生前の2019年との比較では73％の回復で、まだ苦しい経営が続いている。,
,,◎,都市型ホテル（役員）,来客数の動き,・全国旅行支援により、新型コロナウイルス感染症発生前の110％に近い高水準の稼働率となっている。,
,,◎,テーマパーク（役員）,来客数の動き,・国内の団体旅行や海外のインバウンドの戻りはまだだが、新型コロナウイルス感染症の第７波も落ち着き、全国旅行支援も始まったため、国内の個人グループ旅行を中心に来客数が増加している。,
,,○,商店街（代表者）,来客数の動き,・全国旅行支援の影響で平日も多くの客が来店し、売上もほぼ新型コロナウイルス感染症発生前の水準に戻っている。高額商品が振るわず低単価なものが爆発的に売れているため、生産が追い付かず商品の入荷が滞っている。,
,,○,一般小売店［精肉］（店長）,来客数の動き,・11月からプレミアム付商品券が使用され、僅かではあるが良い方向となっている。,
,,○,衣料品専門店（経営者）,お客様の様子,・政府の経済対策で旅行も多くなり、買物に対する意識も高まっているようである。,
,,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・ファミリー層の増加や飲食店の利用が回復するなど、来店する客層と利用店舗に変化がみられ、客の様子もふだんの生活スタイルに戻りつつある。また、外出機会も増えてきたとみられ、衣料品や服装品などの物販も回復傾向にある。,
,,○,一般レストラン（統括）,お客様の様子,・11月は全国旅行支援や各自治体ごとの消費支援策により、旅行等の外出や商品を購入する動きが高まっている。この動きは12月も変わらず続くとみている。しかし、それに伴い新型コロナウイルスの新規感染者数も増加し、比較的多い状態で推移しているため、１月以降は不透明である。,
,,○,観光型旅館（経営者）,販売量の動き,・全国旅行支援により、12月20日までの予約状況はほぼ満室が続いている。,
,,○,旅行代理店（従業員）,それ以外,・秋になり、数は少ないが団体旅行が動き出しており、その分の売上が底上げされている。,
,,○,タクシー運転手,来客数の動き,・今月中旬から新型コロナウイルスの新規感染者数が徐々に増えてきている。一方で当地では観光客も増えてきており、皆注意をしながら対応している。夜の街の人出もまずまずで、客が出ている状態である。,
,,○,タクシー運転手,来客数の動き,・前月と同程度で観光や会社の営業、研修などといった送迎の仕事が入っている。,
,,○,住宅販売会社（従業員）,来客数の動き,・物価の上昇や金利の上昇懸念によって様子見の感はあるが、一部の人はこの状況を考慮に入れて、建築資材の価格高騰等もはかりに掛けながら動き出している気配がある。,
,,□,百貨店（販売担当）,お客様の様子,・新型コロナウイルス感染症の影響はまだ残るが、前年と比べれば一定の来客数がある。しかし、全国旅行支援が始まり、客の目が家の中から外に向き始め、旅行を含めて外出を楽しむ傾向となり、物の消費に意識が向いていない。ここ数年好調だったパジャマなどが低迷し、僅かだがバッグや靴など外出用商品の動きが堅調である。しかし、商品価格の高騰が要因か購入は非常に慎重で、好調な商品だけで売上全体を押し上げるほどのパワーはない。,
,,□,スーパー（総務担当）,お客様の様子,・物価高のため、客に買い控えの様子がみられる。,
,,□,スーパー（店舗管理）,来客数の動き,・自店を含め近隣の競合店の実績をみても、来客数の前年割れが継続している。また、値上げも止まる気配はなく、Ｆ１層と呼ばれる20～34歳の女性は、ドラッグストアや業務用スーパーに更に流れる傾向が強くなっている。,
,,□,衣料品専門店（経営者）,お客様の様子,・物価の上昇が続き実質賃金が減少しているため、客は商品購入に慎重である。,
,,□,衣料品専門店（経営者）,単価の動き,・景気は上向きのようだが、物価高や電気代などの公共料金の値上げに鑑みると、顕著に上向いているとはいえない。,
,,□,家電量販店（本部）,販売量の動き,・売上、来客数共に前月と状況が変わらない。,
,,□,乗用車販売店（経営者）,販売量の動き,・中古車は価格上昇で引き合いが多いが、新車販売はメーカーの生産調整があり、なかなか良くならない。しばらくはこの状態が続くと考える。,
,,□,乗用車販売店（役員）,販売量の動き,・引き続き、過去に受注分の車が順次メーカーより配車されて売上になっているため、前年を超える実績となっている。,
,,□,自動車備品販売店（役員）,お客様の様子,・冬季用品の需要月だが来客数は前年割れで、冬用タイヤの装着も例年より遅くなっている。車の乗換えを検討していた客は、納期が掛かり中古車相場も高くなっているため購入を断念し、今の車を安価なタイヤに入替えて乗り続けるということである。冬用タイヤの新規購入が減少しているため、装着率も上がっていない。,
,,□,住関連専門店（役員）,販売量の動き,・来客数が下がったまま戻らない。週末の来客数も増えない。,
,,□,その他専門店［酒］（経営者）,販売量の動き,・相変わらず暇である。来月はお歳暮の時期になるため、少し良くなることを期待している。,
,,□,高級レストラン（スタッフ）,販売量の動き,・全国旅行支援もあり、久しぶりにランチもディナーも県外からの団体客を集客しているが、新型コロナウイルス感染症発生前と比較すると来客数は80％にすぎない。,
,,□,都市型ホテル（スタッフ）,販売量の動き,・売上は新型コロナウイルス感染症発生前と比べ徐々に戻ってきているが、新型コロナウイルス感染症の第８波の兆しがみえてきており、再び団体旅行需要の回復に陰りがみえ、会社関係の宴会のキャンセルが出てきている。,
,,□,通信会社（営業担当）,販売量の動き,・新商品が発売された翌月だが、今までのように店頭に来店して購入する客が減ったと感じる。オンライン購入の相談も多く、来客数はあっても操作説明やプランの相談が多いため、販売に結び付きにくい。,
,,□,通信会社（役員）,販売量の動き,・３か月前から引き続き、通信、放送サービス共に新規契約者数が前年同月から増加で推移している。,
,,□,通信会社（役員）,販売量の動き,・新規契約獲得数の伸び悩みが継続している。,
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・コロナ禍の影響をいまだに引きずっており、新型コロナウイルス感染症発生前のような積極性はみられない。そのため現状では新規会員が増える時期であっても、入会数がほとんど伸びない。,
,,□,美容室（経営者）,それ以外,・今月の売上と来客数はほぼ前年並みであるが、県内でも第８波による新型コロナウイルスの新規感染者数が次第に増えてきている。12月の繁忙期の売上が少々心配である。,
,,□,住宅販売会社（従業員）,来客数の動き,・新規展示会場がオープンしたが、来場者数が前年と比較しても減少している。,
,,□,住宅販売会社（営業）,来客数の動き,・低調な来客数に変化が全くない状況である。,
,,▲,商店街（代表者）,来客数の動き,・とにかく人出が少ない。新型コロナウイルス感染症や社会情勢の影響か、周辺で行われている大規模な再開発工事が本格化したからか、何が原因か分からないほど減少している。,
,,▲,商店街（代表者）,来客数の動き,・新型コロナウイルス感染症の第８波や物価の上昇に対し、給料など収入が増える要素がなく厳しい。少し動きが出てきているとみていたが、良くなる前に次の悪い面が出てきてしまう。いろいろな補助がうたわれているが、長続きしないようにみえる。,
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・前月、前々月同様、来客数と販売量の減少が続き、売上も大きく落ちている。,
,,▲,百貨店（売場主任）,来客数の動き,・10月の全国旅行支援スタートから、消費者の関心は旅行や観光にシフトしている。９月までは、海外はもとより首都圏や関西、中京圏への外出を控えていたこともあり、当店はラグジュアリーブランドの購入など富裕層の消費による恩恵を受けていたが、旅行需要の再開とともに10月中旬以降は売上の伸び率が鈍化している。,
,,▲,百貨店（販売促進担当）,お客様の様子,・光熱費や生活必需品の高騰により節約志向が強くなり、お歳暮や婦人服の買上に影響が出ている。お歳暮や婦人服は前年から約10％売上がマイナスになる見通しである。反面、外商客である富裕層を中心にブランドジュエリーや高額時計などは根強い動きがある。,
,,▲,スーパー（店長）,競争相手の様子,・当店の売上は２けたの伸びで推移している。競合店は安価に出すのが厳しくなっており、その分当店は価格的に優位に立っている。商品価格が上昇しているため、客は無駄な商品を買わなくなっている。,
,,▲,スーパー（仕入担当）,販売量の動き,・地域のキャッシュレス・消費者還元事業も後半に差し掛かり、来客数、販売量が顕著に減少している。自社の販促企画だけでは改善できない。,
,,▲,家電量販店（店長）,販売量の動き,・必要品以外を購入する動きがない。,
,,▲,住宅販売会社（従業員）,お客様の様子,・現在商談中の客が検討する住宅ローンは、長期固定型が多くなってきている。金利の先高感が強くなってきたようである。,
,,×,一般小売店［事務用品］（店長）,来客数の動き,・新型コロナウイルスの感染拡大のため、来客数が減っている。,
,,×,スナック（経営者）,来客数の動き,・今月は８日間ほど休業したため正確なことはいえないが、若い人が駅前周辺に出ているようである。当店近辺は人影が余りなく、サッカーワールドカップが始まったことで、真っすぐ帰宅する人もおり、悪い状態である。,
"企業
動向
関連

(北陸)",,◎,－,－,－,
,,○,化学工業（総務担当）,受注量や販売量の動き,・受注量が少しずつ増加している。,
,,○,精密機械器具製造業（財務担当）,受注量や販売量の動き,・受注状況が全体的にやや上向いている。,
,,○,税理士（所長）,取引先の様子,・飲食業の売上が新型コロナウイルス感染症発生前近くまで戻っており、新型コロナウイルス感染症に関係なく人が出ているようである。人が動いているため、小売業やサービス業、車関係も良い流れになっている。建設業は継続的に受注量を確保しているが、資材価格が上がっているため、価格に転嫁できている企業は良いが、できていない企業は粗利率が下がっている。,
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・売上は市販用、業務用共に前年同月を上回って推移しているが、原材料を始めとする様々なコストアップにより、増収減益傾向となっている。,
,,□,繊維工業（総括）,受注価格や販売価格の動き,・アウトドアやスポーツ関連を中心に受注は引き続き堅調で、国内ファッション衣料や自動車関連にも明るい兆しがみられる一方で、原材料価格の高騰、特に電気料金の値上げが深刻さを増している。,
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・半導体不足や資源エネルギーコストの上昇、原材料価格の高止まりの影響は大きく、回復に足踏み状態が続いている。,
,,□,建設業（経営者）,それ以外,・繁華街の客足は少ないままで、タクシーや代行運転の運転手によると、皆景気は悪いままであると話している。,
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・倉庫や国際関連は好調だが、国内の輸送部門の回復が遅れている。,
,,□,通信業（営業）,受注量や販売量の動き,・受注量は一定で、特段の変化はないと考える。,
,,□,金融業（融資担当）,取引先の様子,・コロナ禍の影響は落ち着いてきており、取引先は営業や販売強化の動きをしている。その一方で、原価や経費が増加しており、業況は余り変わっていない。,
,,□,司法書士,取引先の様子,・太陽光発電事業や私募債発行、大規模な事業用借地権設定といった大型案件がある一方、解散や清算の依頼も多くなっている。,
,,▲,一般機械器具製造業（総務担当）,受注量や販売量の動き,・受注量は堅調であるものの、円安などによる資材の高騰が利益を圧迫している。また、人手不足により生産がなかなか追い付かず、販売量が少し落ちている。,
,,▲,不動産業（経営者）,受注量や販売量の動き,・最近、業者間で活発な話が聞けなくなってきている。,
,,×,－,－,－,
"雇用
関連

(北陸)",,◎,－,－,－,
,,○,＊,＊,＊,
,,□,求人情報誌製作会社（編集者）,求人数の動き,・大きな変動はみられない。,
,,□,新聞社［求人広告］（担当者）,求人数の動き,・広告掲載の申込状況などは、６か月前から３か月前にかけて復調の兆しがあった。イベント関連やディーラー、買取業者や外壁工事などから安定して出稿があり、直近３か月は状況に大きな変化はない。,
,,□,職業安定所（職員）,求人数の動き,・良いも悪いも、特段の変化はないと考える。,
,,□,民間職業紹介機関（経営者）,求人数の動き,・最近の求人状況は、短期間や短時間の仕事を希望する高齢者はいるが、企業の望む長期安定的な若年求職者が集まらない。,
,,▲,人材派遣会社（役員）,求人数の動き,・半導体関連の取引先で、部品の調達ができないことから生産のめどが立たず、求人募集の停止や派遣契約の解除通達が出てきている。,
,,▲,職業安定所（職員）,周辺企業の様子,・飲食、宿泊関係の事業所の伸びが余り良くない。特に新型コロナウイルス感染症の状況がわからないこともあり、伸び悩んでいるようである。,
,,×,－,－,－,
,,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(近畿)",,◎,百貨店（外商担当）,来客数の動き,・以前からの国内客の復調に加え、インバウンド客も増加傾向が顕著となっている。インバウンド用の観光バスも久しぶりにみられる。,
,,◎,百貨店（服飾品担当）,単価の動き,・11月に入り、新型コロナウイルス感染症関連による入店制限もなくなり、海外からの観光客も増え、売上は都心店舗を中心にアップしている。特にラグジュアリー商材が売上を大きくけん引し、ジュエリーやバッグも２けた増となるなど、値上げの影響もなく売上は伸びている。また、防寒商材も徐々に動き、気温の変化とともにコート類にも動きが出ている状態である。後半からはクリスマス商材の展開が始まり、ここ数年は体験できなかったクリスマス商戦を今年は体感したいという客の意向で、クリスマスグッズも好調に動いている。,
,,◎,百貨店（サービス担当）,来客数の動き,・今月も従来の傾向に変化はなく、国内の観光客の増加や、入国制限の緩和による外国人観光客の増加で、高級ブランドの高額品の購入が順調に伸びている。また、在宅ワークの増加などで、今年もおせちやクリスマスケーキの予約が、高額品を中心に好調な推移となっている。,
,,◎,乗用車販売店（販売担当）,販売量の動き,・半導体不足の影響はまだ残っているが、徐々に新車の入荷が増えてきたことで、販売台数の増加につながっている。,
,,◎,観光型ホテル（経営者）,お客様の様子,・ここへきて、個人客だけでなく団体客の利用もかなり増えてきた。今月は全国旅行支援と紅葉シーズンが重なり、問合せも多かったが、スタッフの人手不足のため、客の受入れは新型コロナウイルス感染症発生前の７割程度に制限せざるを得ない。,
,,◎,都市型ホテル（管理担当）,来客数の動き,・全国旅行支援による来客数や稼働率の改善で、収入が増加している。,
,,◎,都市型ホテル（客室担当）,来客数の動き,・前月と同様に、全国旅行支援による影響が大きい。11月26日現在で、当ホテルの宿泊人数は８月比で147％となっている。週末だけでなく、平日も多くの客でにぎわっている。,
,,◎,都市型ホテル（販売促進担当）,来客数の動き,・全国旅行支援の効果もあって、客が動き出しており、客室の稼働率は82％を超える見込みである。前月比で４ポイントのアップであり、旅行会社が主催するバス旅行も増えるなど、小グループの客も増えている。宴会部門でも、今月は宴席や会議が多くなっているなど、復調の兆しがみられる。,
,,◎,都市型ホテル（フロント）,来客数の動き,・全国旅行支援の効果に加え、インバウンドも増加しており、急激に稼働率、単価が上がっている。,
,,◎,旅行代理店（役員）,来客数の動き,・全国旅行支援により国内旅行は順調に伸びている。一方、海外旅行はまだ以前の10％にも満たない。,
,,◎,タクシー運転手,お客様の様子,・当地は観光客でにぎわっている。,
,,○,一般小売店［鮮魚］（営業担当）,それ以外,・少しインバウンドが増え、店頭売上のほか、店舗全体の集客も増えている。,
,,○,一般小売店［野菜］（店長）,お客様の様子,・飲食関係の客は戻ってきている。このままコロナ禍が落ち着けばよいが、また新型コロナウイルスの感染第８波が到来すれば、どうなるか分からない。,
,,○,一般小売店［呉服］（店員）,来客数の動き,・コロナ禍はまだ収まっていないが、来店客に笑顔が増えている。,
,,○,一般小売店［菓子］（営業担当）,販売量の動き,・年末のお歳暮シーズンを迎え、コロナ禍は続いているが、多少の売上増加は見込んでいる。,
,,○,百貨店（企画担当）,販売量の動き,・前月の11日以降、免税売上が増加傾向にある。中国からの観光客の売上には変化がないものの、その他の地域は、香港、台湾、韓国を中心に2019年の数値を上回りつつある。外商売上も前年を上回っているが、外商を除く国内売上は前年並みである。,
,,○,百貨店（外商担当）,販売量の動き,・従来に増して、高額品の需要が増えている。高級ブランドの時計では、1000万円以上の商品でもすぐに売れてしまい、店頭に全く商品がないという状態が続いている。富裕層は、特定の海外ブランドの時計やバッグを価格に関係なく求めており、供給が全く追い付いていない。,
,,○,百貨店（売場マネージャー）,来客数の動き,・８～９月にかけて、人流や来客数は減少傾向にあったが、９月は1.6％の増加、10月は7.5％の増加、11月は4.8％の増加と来客数は増加傾向にある。ただし、11月中旬から新型コロナウイルスの新規感染者数も増加傾向にあり、来客数は減少しつつある。,
,,○,百貨店（宣伝担当）,来客数の動き,・10月下旬以降、訪日外国人による免税売上が急増している。円安の影響からか、大量に買うケースが多く、まだ以前の水準には至っていないが、８割程度は回復している。,
,,○,スーパー（経営者）,単価の動き,・相次ぐ食品の値上げが、同業種、異業種を問わず、全体に広がっている。それに伴い、単価アップの効果が、買上点数の減少の影響を上回っている。特に、地方自治体の購入促進策により、対象地域の店舗の売上が大幅に増えている。,
,,○,スーパー（店長）,お客様の様子,・外国人客が増えており、客単価も上がっている。,
,,○,スーパー（社員）,単価の動き,・今春以降のメーカーや卸売業者による商品価格の値上げで、買い控えに伴う買上点数の減少がみられる一方、前月頃から客が値上げに慣れ始めており、商品単価は上昇しつつある。,
,,○,コンビニ（経営者）,来客数の動き,・商品の値上げが続くなか、昼食メニューは比較的安いため、来客数が５％ほど増えている。,
,,○,コンビニ（経営者）,来客数の動き,・周辺企業への出勤や、周辺ホテルでの宿泊が増えており、来客数の増加傾向が続いている。,
,,○,コンビニ（経営者）,販売量の動き,・お歳暮の予約が始まるため、販売量は増える。,
,,○,衣料品専門店（店長）,来客数の動き,・３か月前と比べて来客数が増加しているが、単価は横ばいとなっている。,
,,○,衣料品専門店（店員）,単価の動き,・前年よりも商品の単価が上がっているため、売上もやや良くなっている。,
,,○,家電量販店（人事担当）,販売量の動き,・政府が全国旅行支援などの様々な経済支援を進めることにより、外出や買物などに意識が向かっているように感じる。それに伴い、来客数が徐々に増え、売上が戻ってきた商品もみられる。,
,,○,乗用車販売店（販売担当）,販売量の動き,・生産台数が３か月前と比べて回復傾向にある。,
,,○,その他専門店［食品］（経営者）,販売量の動き,・新型コロナウイルス感染症の影響で落ち込んでいた外食産業は徐々に回復しているものの、以前の水準と比べると、まだ７割ほどにとどまっている。,
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数が大幅に増えると、一旦は利用者や予約が大幅に減少する。感染第８波の発生が報じられると、12月の予約は大小に関係なく、軒並みキャンセルとなった。ただし、全国旅行支援による影響はかなり大きく、利用者は増えている。日によるばらつきは大きく、大人数での利用は余りないが、小人数での利用は少しずつ増えている。,
,,○,一般レストラン（企画）,販売量の動き,・前月に続き、前年比、2019年比共に100％を超えており、好調である。特に、前月から全国旅行支援関連の売上が増加傾向で、全体を後押ししている。,
,,○,観光型旅館（経営者）,来客数の動き,・全国旅行支援の効果でにぎわっている。,
,,○,都市型ホテル（スタッフ）,来客数の動き,・新型コロナウイルスの新規感染者数が増加傾向にあるが、年配層の同窓会や、総会を開催する団体が多い。中には自粛する客もみられるが、明らかに参加者数が増えている。,
,,○,都市型ホテル（管理担当）,来客数の動き,・全国旅行支援の開始により、宿泊稼働率は３か月前と比べて上昇しており、レストランの来客数も増えている。,
,,○,都市型ホテル（販促担当）,来客数の動き,・インバウンドの利用が大幅に増え、朝食の利用も約８割が訪日旅行客というケースもある。訪日客は、中国以外の韓国や台湾、東南アジアのほか、欧州からも多い。平日でも満室で販売を止める日があるほか、朝食に時間調整が必要となる日も増えている。問題点としては、客室の清掃や料飲サービススタッフの人員確保が挙げられる。,
,,○,都市型ホテル（総務担当）,来客数の動き,・新型コロナウイルスの新規感染者数も減少傾向となり、10月からの全国旅行支援も開始で宿泊客は増加したが、11月からは新規感染者数が増加に転じ、宴会や飲食での利用が伸び悩んでいる。,
,,○,都市型ホテル（客室担当）,単価の動き,・全国旅行支援の効果や、秋の観光シーズンでもあり、販売単価が以前の水準に戻りつつある。全国旅行支援の煩雑な手続きが現場を混乱させている感は否めないが、観光産業の回復には大いに貢献している。,
,,○,旅行代理店（店長）,販売量の動き,・全国旅行支援の動きが落ち着き、支援の対象外でも申込む客が増え、来年出発の申込みも増えている。,
,,○,旅行代理店（支店長）,お客様の様子,・全国旅行支援が始まり、料金の割引よりも、政府が旅行にお墨付きを与えてくれた効果がみられる。これまで旅行を控えていたが、検討を始める客が増えている。,
,,○,タクシー運転手,来客数の動き,・朝晩の駅での客待ちの数や、ふだんの利用数、無線での利用数などでも、３か月前と比べると伸びている。ただし、新型コロナウイルス感染症の影響で、伸びは緩やかなものとなっている。,
,,○,タクシー運転手,お客様の様子,・忘年会シーズンに向けて、タクシーの利用が増え始めている。,
,,○,その他レジャー施設［飲食・物販系滞在型施設］（企画担当）,来客数の動き,・新型コロナウイルスの感染第８波の発生が報じられているが、団体客やインバウンドは引き続き増加傾向にある。,
,,○,住宅販売会社（経営者）,販売量の動き,・客の購買意欲が高まり、成約件数が増えている。,
,,○,住宅販売会社（経営者）,単価の動き,・当地域では地元のプロサッカーチームの上位リーグ残留が確定し、商業地に対する注目度が上がっている。,
,,○,その他住宅［住宅設備］（営業担当）,販売量の動き,・半導体不足による電装部材の納期遅延が改善され、安定供給されるようになった。延期されていたリニューアル工事を順にこなしているため、以前よりも売上が増えている。,
,,□,商店街（代表者）,販売量の動き,・人出はかなり回復しているが、多くの店の売上が2019年比で80％程度の推移となっている。,
,,□,一般小売店［時計］（経営者）,来客数の動き,・11月に入り、新型コロナウイルス感染症の話題が特に出ることもなく、来客数も順調に推移していた。油断していたわけではないが、中旬以降は新型コロナウイルスの新規感染者数が増えてきたとの報道が出るにつれて、来客数がはっきりと減少してきた。当店の客には高齢者が多いこともあるが、敏感に反応が出ており、今月は前半の売上で何とか持ちこたえている。,
,,□,一般小売店［花］（経営者）,お客様の様子,・何もかもが値上がり傾向にあり、生活必需品ではない商品の買い控えがみられる。,
,,□,百貨店（売場主任）,来客数の動き,・新型コロナウイルスの感染第８波の到来がいわれているが、客の動きは都心で増えている。11月27日までの来客数は、郊外型の当店では前年比でマイナス3.6％、都心店ではプラス16.9％と大きく伸びている。当社全体としては、プラスであると感じている。,
,,□,百貨店（店長）,販売量の動き,・全国旅行支援の影響で人流が増え、コト消費が上向いている。その一方、インバウンドが戻ってきても、以前の爆買いの中心であった中国の動きがないほか、様々な商材価格の上昇でモノ消費にも需要が向かわない。この状況は３か月前と比べて悪化している。,
,,□,百貨店（管理担当）,販売量の動き,・主力の婦人服や化粧品は前年の実績を上回っているが、期待したレベルには至っていない。また、食料品も競合の影響を受け、前年を下回る状況が続いている。,
,,□,百貨店（売場マネージャー）,来客数の動き,・インバウンドの回復傾向と観光客の増加により、一定の業績は確保できているが、国内客の売上はまだ前年を下回っている。,
,,□,百貨店（販促担当）,販売量の動き,・今月は来客数が順調である一方、客単価は低下している。主な要因は気温の高さであり、朝晩を含めて冷え込む日が少なく、防寒系の動きが鈍い。食品も物価上昇の影響もあり、鍋物材料などの動きが良くない。全体的にコロナ禍の影響はほとんど感じられず、来客数は堅調に推移している。,
,,□,百貨店（マネージャー）,販売量の動き,・観光客を中心に来街者数は明らかに増加している。その一方、従来の主要な客である、近隣商圏の客は購買意欲が以前の状況に戻っておらず、低調な状態にとどまっている。,
,,□,スーパー（店長）,販売量の動き,・ブラックフライデーのセールで、まとめ買いの傾向がみられる。,
,,□,スーパー（企画担当）,お客様の様子,・原材料や加工品の値上げラッシュに対して、一律の価格転嫁は難しく、競合先の価格との見合いで、実際には安く販売しなければ競争できない。ナショナルブランド商品ではなく、価値のあるプライベートブランド商品をいかに売るかが重要であり、価格だけでは勝てない状況である。,
,,□,スーパー（企画担当）,販売量の動き,・来客数が前年比で96％となった一方、売上は86％と悪い状態が続いている。,
,,□,スーパー（経理担当）,販売量の動き,・物価の上昇が続き、節約志向が強まるなか、まず先に食費の節約が消費者の頭に浮かぶようで、価格志向型のプライベートブランド品の販売量が増えている。一方、おせちの予約や、こだわりの商品には販売が好調な物もあり、価値志向の消費動向が顕著になりつつある。,
,,□,スーパー（販売促進担当）,販売量の動き,・前年と比較して客足は回復傾向にあるが、値上げの影響もあってか、購買単価は下がっている。財布のひもが固くなっている印象を受ける。,
,,□,コンビニ（経営者）,お客様の様子,・物価の上昇や最低賃金の改定、円安、ウクライナ危機などで環境は変化しているが、年末に向けて市況に大きな変化はないと感じる。,
,,□,コンビニ（店長）,単価の動き,・ここ数か月、全体的に目立った変化はないが、来客数が少し減っている。一方、客単価は値上げの影響で上昇しており、プラスマイナスで売上は微増となっている。,
,,□,コンビニ（店員）,来客数の動き,・少しずつ来客数は増えており、最近は安定しているため、特に変化は感じられない。やはり波があることから、来客数が読めないことも多いのに加え、廃棄量が増えるといった難しさも感じられる。,
,,□,コンビニ（店員）,お客様の様子,・常連客の様子をみていると、値上げの影響で酒類の購入量を減らしたり、たばこを低価格品に変えている。ただし、様々な節約の様子はみられる一方、売上に大きな変動はない。,
,,□,衣料品専門店（経営者）,来客数の動き,・日々の来客数にはムラがあり、必要な時にしか来店しなくなっている。,
,,□,家電量販店（経営者）,お客様の様子,・まだまだコロナ禍は落ち着かず、消費意欲は抑制されている。,
,,□,住関連専門店（店長）,お客様の様子,・観光シーズンで国内客も回復傾向にあるが、来店しても買わずに出ていく客が増えるなど、財布のひもはまだまだ固い。,
,,□,その他専門店［ドラッグストア］（店員）,販売量の動き,・収入が増え、購入意欲が高まっているようにはみえない。クーポンを発券しなければ来客数も少なく、金額の上限があるクーポンは不人気となっている。飲料品などの価格の上昇もあり、インフレが身近に感じられる。,
,,□,その他専門店［宝飾品］（販売担当）,お客様の様子,・円安の影響による購買意欲の低迷のほか、高額品の品ぞろえや提案不足による影響もあり、客の購入単価が伸びない。,
,,□,その他専門店［ガソリンスタンド］（経理担当）,販売量の動き,・物価の上昇や原油相場の高止まりは続いているが、これまでコロナ禍で抑えられてきたレジャーの消費意欲は高く、ガソリンの販売量は週末を中心に堅調に推移している。,
,,□,その他専門店［医薬品］（管理担当）,販売量の動き,・来客数、客単価共に、若干の改善傾向にある。ただし、健康食品や化粧品の動きは堅調であるが、売上の中心は食品や日用品などの生活必需品であり、値上げの動きが続くなかで、全体としては横ばいの動きが続いている。,
,,□,一般レストラン（経営者）,来客数の動き,・プレミアム付商品券を使う客が多く、外食の機会が増えていると感じるが、新型コロナウイルスの新規感染者数が増えてくると、高齢者の来店が一気に少なくなる。,
,,□,その他飲食［自動販売機（飲料）］（管理担当）,単価の動き,・値上げがあらゆる場所で進んでおり、徐々に実感される時期に入っている。,
,,□,通信会社（経営者）,お客様の様子,・客の受注状況に大きな変化はない。,
,,□,通信会社（社員）,販売量の動き,・ここ３か月の販売台数に大きな変化はないが、前年比、前々年比はマイナスであり、年を追うごとに悪化している。,
,,□,通信会社（営業担当）,お客様の様子,・テレビサービスへの加入者が徐々に減っている。,
,,□,テーマパーク（職員）,来客数の動き,・個人客の動きは以前の水準に近づきつつあるが、団体客はコロナ禍以降、激減している。,
,,□,美容室（店長）,来客数の動き,・今月も予約はある程度入っているものの、件数は依然として少ないままである。,
