,,▲,輸送用機械器具製造業（管理担当）,それ以外,・コロナ禍での外出控え、取引先の休業で景気は下降している。
,,▲,輸送用機械器具製造業（総務経理担当）,受注量や販売量の動き,・新型コロナウイルスの影響による完成車メーカーの操業停止や操業ダウンの影響を受けている。
,,▲,輸送業（経営者）,受注量や販売量の動き,・ホームセンター、ドラッグストア向けの消費者向け物量は前年より10％ほど下落し、自動車部品関連の物量も新型コロナウイルス感染者の発生による工場稼働停止の影響で大幅減少となっている。燃料コストも大幅に上昇しており、利益圧迫要因となっている。
,,▲,輸送業（従業員）,受注量や販売量の動き,・１月初めは客先の見込みも良い感じであった。しかし、ここに来て新型コロナウイルスオミクロン株の流行により、製造の方でブレーキが掛かったようだ。特に自動車関連産業の輸送は、メーカーが減産に入ったため落ち込みが大きい。
,,▲,金融業（従業員）,取引先の様子,・飲食関係や居酒屋等の取引先では、まん延防止等重点措置により休業しているところがある。給付金があっても、やはり景気としては悪くなっているように思う。
,,▲,不動産業（経営者）,それ以外,・例年同様に晴れの日は多いが、新型コロナウイルス新規感染者数が急激に増加していることから、遠出する人が減少傾向にある影響を多少は受けている。外出自体はあることから、売上は前年と同程度で推移している。
,,▲,公認会計士,それ以外,・新型コロナウイルスによる業績悪化が、飲食、賃貸、サービス業等といった特定業種の中堅・中小企業で具体的に出始めている。新型コロナウイルス発生前からの中堅・中小企業の収益性の低さ、生産性の低さや後継者難等の問題が、新型コロナウイルスの影響で深刻化している。
,,×,食料品製造業（営業担当）,受注量や販売量の動き,・受注量の低下により前年比でも減少であった。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、見積量共にこの時期としては非常に低調で、２～３割減くらいであった。
,,×,輸送業（エリア担当）,受注量や販売量の動き,・１日当たりの取扱荷物量は、前年、前々年並びに３年前と比べても下回っている。新型コロナウイルスの影響も当然あるとは思うが、起爆剤となるような新商品・新製品の発表など景気が上向く気配がなく、停滞している。
,,×,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシが年明けから減ってきている。
"雇用
関連

(東海)",,◎,－,－,－
,,○,人材派遣会社（営業担当）,求人数の動き,・前年末から少しずつ派遣依頼数が増えてきている。
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車製造各社において前年より半導体不足と部品供給遅れによる一時稼働停止があり、その分の生産調整を１月から実施予定であったが、新型コロナウイルスオミクロン株の急拡大によって１月も一時稼働停止が発生し、減産となっている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年同月と比べて増加傾向が継続している。製造業のうち主要業種である輸送用機械器具製造業の求人数は、完成車メーカーにより差はあるものの、半導体等の部品の供給不足の影響が改善傾向にある等の理由から、前年同月と比べ増加が続いている。 
,,○,職業安定所（次長）,求人数の動き,・職種別有効求人数の前年同月比を３か月前と比較すると、全ての職種で上回っている。基幹産業である製造業の職種についても、海外からの部品調達の影響等の声を聞くものの、全体として求人数の増加が続いている。
,,○,民間職業紹介機関（営業担当）,採用者数の動き,・法人側が来年度４月入社に向けて推進をしている状況であり、求人数も堅調に推移している。
,,□,人材派遣会社（経営企画）,周辺企業の様子,・引き続き開発現場では人材不足の状況が継続している。
,,□,人材派遣会社（企画統括）,求職者数の動き,・求職者の動きが鈍く、新規登録者数が低調である。
,,□,人材派遣会社（営業担当）,周辺企業の様子,・所属拠点のエンジニア稼働率は安定稼働の水域に達しているが、主要客との取引量は引き続き減少傾向にあり、売上額となるエンジニアの稼働数は微減となっている。
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・半導体不足の影響を受け製造業の減産体制が続いている。そのような状況でも今後を見据えて人手確保に動く企業も多いが、市場の動きは鈍く景気回復には至っていないと感じる。
,,□,職業安定所（職員）,求人数の動き,・新型コロナウイルスの感染動向が見通せず、様子見の状況である。
,,□,職業安定所（職員）,求人数の動き,・新型コロナウイルス感染症の状況は不透明であるものの、企業からの求人数は増加傾向にある。一方、まん延防止等重点措置による経済活動の停滞が、一部に見受けられる。
,,▲,人材派遣業（営業担当）,周辺企業の様子,・自動車産業においては、生産は必要であるものの、人材不足、部品供給不足により改善されない状況である。外国人労働者の入国と部品の供給が回復すれば、比例して景気回復への第一歩となる。
,,▲,人材派遣会社（社員）,求人数の動き,・新型コロナウイルスオミクロン株による新型コロナウイルス新規感染者数が増加している。
,,▲,人材派遣会社（営業担当）,求人数の動き,・堅調に求人数が増加していたが、まん延防止等重点措置が適用され、求人数が３か月前比では減少に転じている。
,,▲,人材派遣会社（営業担当）,求人数の動き,・株価が大きく下がっている様子からも、景気が悪いと感じる。
,,▲,新聞社［求人広告］（営業担当）,周辺企業の様子,・年明けからの新型コロナウイルスオミクロン株の大流行で、再び企業活動が停滞している。外食、流通や観光など広告出稿に積極的な業界が打撃を受けている。求人については、引き続き最低限の採用意欲はあり、余り変化はしていない。
,,▲,職業安定所（職員）,周辺企業の様子,・まん延防止等重点措置が適用され、雇用調整助成金に係る問合せが急に増えた。
,,×,人材派遣会社（社員）,求人数の動き,・今月初めには小規模な会食での予約が入っていたが、新型コロナウイルスオミクロン株の新規感染者数の増加で、ほとんどキャンセルとなった。
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・前年と比べて雪が少なく、今のところ新型コロナウイルスによる商店街への影響も少ない。しかし、周りの新型コロナウイルスオミクロン株の感染状況をみていると先行きは不透明である。飲食関係への助成がしっかりしており、以前と比べて危機感は少ない。人の流れがこれからどうなるのか不透明感が否めない。
,,○,家電量販店（店長）,販売量の動き,・給付金の給付が始まり、冷蔵庫、洗濯機、テレビ、エアコンなど大型家電の販売数が増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・今月に入って少しずつ販売量が増えている。３か月前と比べると、特に中古車において早い段階で成約数が多くなっている。
,,○,美容室（経営者）,それ以外,・新型コロナウイルスの感染に対するおそれがかなりあり、客の警戒心は変わりないが、今年は今のところ例年より積雪が少ないからか、前年同月と比べると売上、来客数共に５％ほど増えている。
,,□,百貨店（販売促進担当）,お客様の様子,・年末年始を故郷で過ごす帰省客や帰省を迎える家族の買物で、年末はおせちを中心に食品が好調に推移し、年始は防寒衣料のコートやブーツ等を中心にアパレルの高額品にも動きが出ている。
,,□,百貨店（販売担当）,お客様の様子,・中盤までは、帰省客や久しぶりの家族連れ客のセールにおける買物などで財布のひもが緩んだため、来客数や売上がやや改善していた。しかし、中盤以降は新型コロナウイルスの感染拡大により停滞している。購買行動は目的の商品を短時間で購入する傾向が加速している。食事やお茶をしてゆっくりする客は少ない。ただし、１年前のように怖くて来店しないという傾向はない。入学式や卒業式、リクルートなどのビジネス関連がやや通常に戻り、動きがある。
,,□,スーパー（総務担当）,お客様の様子,・安売りや無料サービスに客が引っ張られている。
,,□,スーパー（店舗管理）,競争相手の様子,・原材料の値上げに伴い、ドラッグストアでもグロサリーの値上げが見受けられる。客単価は上がっているが、来客数、購入点数が落ちているため、全体の売上も下がっている。
,,□,スーパー（統括）,販売量の動き,・客単価及び買上点数が伸びていない。依然として消費者の節約志向が高いと考える。
,,□,家電量販店（本部）,単価の動き,・年末年始は給付金の効果がみられたが、全体では決して良くない。
,,□,乗用車販売店（役員）,販売量の動き,・自動車販売に関しては従来の部品不足に加え、製造工場での新型コロナウイルス感染者の発生に伴い、一旦回復していた配車が再び遅れ始めている。納車に遅れが目立ってきたため、売上にならない。数か月前と同様の状況になっている。
,,□,自動車備品販売店（役員）,お客様の様子,・新型コロナウイルスの感染状況が落ち着き回復傾向だったが、第６波により一気に集客が落ち、購入も必需品にとどまっている。整備士不足も更に深刻になっており、客の要望に応えられない状況が続いている。
,,□,住関連専門店（役員）,販売量の動き,・最近の消費における特徴として、販売量が伸びず単価が上がる傾向にある。何とか耐えているが、販売量の減少は大きな課題である。
,,□,その他専門店［酒］（経営者）,販売量の動き,・毎年節分が終わると暇な状態になるが、今年は節分前でも暇である。
,,□,通信会社（営業担当）,販売量の動き,・新製品が出たにもかかわらず、販売数が伸び悩んでいる。
,,□,通信会社（役員）,販売量の動き,・引き続き今月も通信、放送共に契約数が前年同期を上回り、好調を維持している。
,,□,通信会社（役員）,販売量の動き,・当社サービスの加入数の状況をみる限り、３か月前と大きな変化はみられない。
,,□,パチンコ店（経理）,販売量の動き,・売上に余り動きがない。
,,□,住宅販売会社（従業員）,販売量の動き,・県別の受注高に大きな差がある。また、成約する客層も狭くなってきている。
,,□,住宅販売会社（従業員）,お客様の様子,・住宅展示場に来場する客の状況が以前と変わらない。
,,▲,一般小売店［精肉］（店長）,販売量の動き,・豚肉ととり肉の動きは非常に活発だが、ギフト等の牛肉の動きが良くなく、売上を落としている。
,,▲,一般小売店［鮮魚］（役員）,販売量の動き,・１月に入り新たに新型コロナウイルスオミクロン株が感染拡大し始めて大きな影響が出ている。まん延防止等重点措置が適用され、１～２月の新年会がキャンセルの嵐である。
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・新型コロナウイルスの感染による影響が大きく、来客数、販売量共に大きく減っている。
,,▲,百貨店（売場主任）,来客数の動き,・2021年１月は大雪の影響があり、売上が低迷した。今年１月は、その反動で全体では前年実績を超えるものの、2020年１月の売上実績には遠く及ばない。特にまん延防止等重点措置の適用後は観光客、地元客共に市内中心部から消えている。１月後半は毎日、売上が３割減少で推移している。
,,▲,スーパー（店長）,お客様の様子,・小規模企業で廃業などの動きが散見され、一般消費の冷え込みを懸念している。
,,▲,スーパー（仕入担当）,来客数の動き,・新型コロナウイルスの影響か、客の買物頻度が急激に落ち込んでおり、来客数が減少して客単価がアップしている状況である。現状は来客数の減少による影響が大きい。
,,▲,コンビニ（経営者）,単価の動き,・来客数は減っていない。
,,▲,コンビニ（営業）,来客数の動き,・新型コロナウイルスの影響により、特にオフィス周辺や繁華街で２週間前から来客数が減っている。
,,▲,衣料品専門店（経営者）,それ以外,・円安の影響で輸入品の価格が高騰しており、値上がりの影響を懸念している。
,,▲,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルスオミクロン株による新規感染者数の急増で来客数が減っている。売上が回復する兆しも飛んでしまったようである。
,,▲,その他小売［ショッピングセンター］（統括）,来客数の動き,・３か月前は新規感染者数の減少傾向から来客数が回復していた。直近１週間は新型コロナウイルスオミクロン株による感染拡大のため県内ではレベルを上げて警戒を呼び掛けており、現在は来客数に影響が出始めている。
,,▲,一般レストラン（統括）,お客様の様子,・新型コロナウイルスオミクロン株の感染が拡大して第６波となり、当地でも１月27日～２月20日までまん延防止等重点措置が適用され、客の外出が少なくなっている。車の交通量が減少し、駅周辺の人出も減少している。
,,▲,スナック（経営者）,来客数の動き,・前年同月とは比較できないが、前々年同月よりやや売上が悪く、相変わらず新型コロナウイルスによる影響を受けている。近辺では休業日を増やした店がある。
,,▲,観光型旅館（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数が急増し、キャンセルが増加している。
,,▲,タクシー運転手,来客数の動き,・１月に入り新型コロナウイルスオミクロン株を中心に急激に新規感染者数が増加している。１月27日から当地にまん延防止等重点措置が適用されたことにより、外出を避けているようである。夜の街も閑散としているため、売上が減少している。
,,▲,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・新型コロナウイルスオミクロン株による新規感染者数が急激に増加している。新年からの希望的観測が打ち砕かれるかのように、客の動きが静かになってきている。
,,▲,住宅販売会社（従業員）,販売量の動き,・例年１月は客の動きが鈍いが、今年は例年以上に動きが悪く、展示場への来場が少なく、契約件数も伸びない状況である。また、今月中旬以降は新型コロナウイルスオミクロン株の感染拡大もあり、更に動きが悪くなっている。
,,▲,住宅販売会社（営業）,単価の動き,・ウッドショックによる木材の高値継続に加え、他の原材料も値上がりが確実となり、売価に転嫁せざるを得ない状況である。客足の更なる鈍化が懸念されるなか、新型コロナウイルスの新規感染者数の急増により、見通しはかなり悲観的にならざるを得ない。
,,×,商店街（代表者）,来客数の動き,・新型コロナウイルスの感染拡大で、街中から高齢者が消えた。人出もめっきり少なくなり、ゴーストタウン化してきている。
,,×,商店街（代表者）,来客数の動き,・前年の緊急事態宣言発出時より売上は良いが、新型コロナウイルス発生前から比べると依然として厳しい状況が続いている。特に高額商品が動かない。
,,×,一般小売店［事務用品］（店長）,来客数の動き,・コロナ禍で来客数の減少が目立つ。
,,×,コンビニ（店長）,来客数の動き,・新型コロナウイルスオミクロン株の感染拡大から客は行動の自粛に入ってきているようである。特に週末は減少幅が大きくなっている。とはいえ、以前の第２～４波の新型コロナウイルス全盛期頃と比べると、来客数の減少は幾分軽い。以前は３割以上減少していたが、今回は３か月前と比べて１割程度の減少となっている。
,,×,コンビニ（店舗管理）,来客数の動き,・年始は好調だったが、中盤から新型コロナウイルスの感染再拡大に伴い、来客数が激減している。最終週は特に悪い。
,,×,衣料品専門店（経営者）,来客数の動き,・新型コロナウイルスの感染拡大で行動の自粛に拍車が掛かっている。
,,×,高級レストラン（スタッフ）,来客数の動き,・初の県全域へのまん延防止等重点措置の適用は27日からだが、適用前からキャンセルが相次ぎ、新規受注も今回は１テーブル４人以下など厳しい環境となっている。集客は例年の約70％である。
,,×,一般レストラン（店長）,来客数の動き,・年末から正月明けまで割と人の動きはあったが、中旬以降はぱったり止まっている。
,,×,観光型旅館（スタッフ）,来客数の動き,・前々年12月は28日よりＧｏ　Ｔｏキャンペーンが停止したが、今年は県民宿泊割引が実施され、前年比103％の売上を確保できている。しかし、新型コロナウイルス発生前と比べると70％の売上である。
,,×,都市型ホテル（スタッフ）,販売量の動き,・１月27日から再びまん延防止等重点措置が適用され、行政の宿泊者への応援施策が予約済みのものにも適用されなくなったため、１月最終週の予約はほとんどキャンセルになっている。２～３月も同様の状態である。
,,×,都市型ホテル（役員）,来客数の動き,・新型コロナウイルスオミクロン株による急速な感染拡大により、来客数、稼働室数共に前月比マイナス35％と大幅に低下している。10月から続いた回復基調は悪化に転じている。
,,×,旅行代理店（従業員）,販売量の動き,・新型コロナウイルスオミクロン株の影響で、出張や旅行のキャンセルが相次いでいる。
,,×,タクシー運転手,販売量の動き,・新型コロナウイルスオミクロン株による感染拡大で、スーパー以外は人出が少ない。観光タクシー等の予約キャンセルが相次いでいる。
,,×,テーマパーク（役員）,来客数の動き,・新型コロナウイルスによる新規感染者数の急増や、まん延防止等重点措置の適用により、人流が急激に鈍っている。また、県民対象割引等の需要喚起策が停止され、来客数が急激に減少している。
"企業
動向
関連

(北陸)",,◎,－,－,－
,,○,食料品製造業（経営企画）,受注量や販売量の動き,・年明け後の閑散期ではあるが、外食やテイクアウト需要向けの受注に加えて海外輸出向け受注も好調で、前年実績を大幅に上回る勢いで推移している。
,,○,精密機械器具製造業（役員）,受注量や販売量の動き,・エリアによってばらつきはあるものの、今月の国内全体での売上は前年同期と比べ伸びている。大手チェーン店もさることながら、一般店での伸び率の方が大きくなっている。
,,○,輸送業（管理会計担当）,受注量や販売量の動き,・荷動きは新型コロナウイルス発生前の水準に近づいている。
,,○,通信業（営業）,受注量や販売量の動き,・前年10月より徐々に受注量が増加している。具体的には既設物品の更改、及び改正個人情報保護法施行前におけるネットワーク設備向けなどの商品が多くなっている。
,,□,繊維工業（総括）,受注価格や販売価格の動き,・受注は企業や用途によってばらつきがあるものの全体としては回復基調にあり、新型コロナウイルス発生前の水準に回復している。ただし、外国人技能実習生を中心とした人手不足や原材料価格の高騰による収益圧迫を課題にあげる企業が増加している。
,,□,化学工業（総務担当）,受注量や販売量の動き,・受注量は変わらずに推移している。
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・半導体不足や世界的な新型コロナウイルスの感染拡大による輸送遅延、原材料費高騰等で、引き続き厳しい状況が続いている。
,,□,一般機械器具製造業（総務担当）,受注量や販売量の動き,・受注量と販売量について堅調な水準が続いているが、大きな増減はない。
,,□,建設業（経営者）,それ以外,・当社は公共土木工事を主とするため受注や損益状況は悪くないが、コロナ禍でサービス業が振るわず、その影響で全体としては変わらない感じである。
,,□,金融業（融資担当）,取引先の様子,・直近の財務資料で業況は改善傾向ではあるが、景気が上向きになっているとはいえない。また、新型コロナウイルスオミクロン株が流行し始めており、むしろ景気が下向きになる可能性が高い。
,,□,不動産業（経営者）,受注量や販売量の動き,・同業者の話では、仕事が少しある人と仕事がない人が半々の状態である。
,,□,司法書士,取引先の様子,・前年後半に事業年度を迎えた会社について、ＢｔｏＣ関連はともかく、ＢｔｏＢ関連は売上は余り変わりないが、経費が減ることで利益が増えている会社が多い。
,,□,税理士（所長）,取引先の様子,・新型コロナウイルスの影響による業種間の景気のばらつきは変わらず、観光や販売関連は非常に厳しい。これも新型コロナウイルスの影響だが、半導体不足により電機関係の製造業、電気工事業関連で、受注はあるが仕事ができず、売上をほとんど上げられないという非常に厳しい状況に置かれている。一部内需関係で回復している会社はあるが、全体としては３か月前と同じく厳しい状態が続いている。
,,▲,－,－,－
,,×,輸送業（役員）,取引先の様子,・コロナ禍に加え、燃料価格の高騰、半導体不足のため悪くなっている。
"雇用
関連

(北陸)",,◎,－,－,－
,,○,新聞社［求人広告］（担当者）,求人数の動き,・数か月前と比較すると、少しずつではあるが求人広告の出稿件数が上向いている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人数に大きな変化がない。
,,□,民間職業紹介機関（経営者）,求人数の動き,・少しずつではあるが、求人数が増加へ転じている。しかし、全体的にみるとまだ新型コロナウイルス発生前の20％程度である。
,,▲,新聞社［求人広告］（営業）,周辺企業の様子,・新型コロナウイルスオミクロン株の感染拡大で売出しなどの販促をやめる企業が増えている。また、観光業は再び動きが一切なくなってきている。
,,▲,職業安定所（職員）,周辺企業の様子,・前年同様に年末年始明けに新型コロナウイルスの感染が拡大することまでは読んでいたが、検査体制が強化されたことや、感染力の高い新型コロナウイルスオミクロン株が発生したことなどで、市内の基幹産業がかなりの打撃を受けている。
,,×,－,－,－
,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(近畿)",,◎,競輪場（職員）,単価の動き,・３か月前の客単価は1万2488円で、今月の客単価は1万5010円に上昇する見込みである。
,,○,百貨店（外商担当）,来客数の動き,・年末年始の来客数は、新型コロナウイルス発生前の水準近くまで回復している。
,,○,百貨店（マネージャー）,お客様の様子,・３か月前と比べて、年末年始は顕著な回復がみられた。富裕層を中心に、ギフト市場では特選品が好調を維持している。イエナカ需要で、総菜やケーキを中心とした洋菓子が好調なほか、寒さの影響で中間層の防寒ファッションによる底上げもみられる。全体でも、国内の中間層の現金客による売上は、前年比で30％増えている。
,,○,百貨店（サービス担当）,お客様の様子,・今月もコロナ禍の緩和によるリベンジ需要で、前年の実績を約10％上回って推移している。来客数も好調で、バレンタインデーのフェアも前年比で約25％の増加と売上に貢献し、全体としても目標がクリアできそうである。
,,○,スーパー（経営者）,お客様の様子,・年明けから１月中旬にかけては厳しかったが、新型コロナウイルスオミクロン株の感染が急激に拡大し、まん延防止等重点措置も適用された結果、家庭での食事が再び増える傾向が、日を追うごとに強まっている。
,,○,スーパー（店員）,販売量の動き,・年末年始は野菜、果物共によく売れた。おせち関連の食材も、今年は売切れになるほど売れている。
,,○,その他専門店［ドラッグストア］（店員）,来客数の動き,・依然としてコロナ禍で来客数が減っている。客単価はリスクに備えた買物で少し上がっているが、外出を余りしなくなっているため、化粧品の売上が落ち込んでいる。
,,○,その他小売［インターネット通販］（オペレーター）,販売量の動き,・ユニフォームの受注も増えているが、マスクの受注が急激に増加している。
,,○,一般レストラン（企画）,販売量の動き,・テレビ番組での紹介といった特殊要因により、売上の前々年比は、直近の３か月と比べて15％程度アップしている。ただし、新型コロナウイルスの新規感染者数の増加により、アップの幅は10％程度に縮小傾向にある。
,,○,観光型ホテル（客室担当）,販売量の動き,・府の観光振興策の好影響が出ている。
,,○,タクシー運転手,お客様の様子,・日ごとに客が減っている。
,,○,その他サービス［学習塾］（スタッフ）,お客様の様子,・新型コロナウイルスオミクロン株の感染拡大に不安を感じながらも、客は以前と比べて冷静な対応ができるようになったと感じる。
,,○,住宅販売会社（経営者）,来客数の動き,・前年の後半から建築資材などの値上げが相次いだが、まだ更なる価格上昇があり得ることを客が察知し、建築やリフォームの駆け込み需要が出ている。
,,○,住宅販売会社（従業員）,単価の動き,・分譲、賃貸マンションの開発用地の価格が高騰しており、デベロッパー間での取得競争が厳しくなっている。
,,□,一般小売店［野菜］（店長）,お客様の様子,・状況は良くなりつつあったが、新型コロナウイルスオミクロン株の感染拡大で元に戻った。レストランなどでは客足が激減し、非常に困っているなど、かなり厳しい状況である。
,,□,一般小売店［呉服］（店員）,お客様の様子,・やや景気が良くなり、客足も戻りつつあった頃に、新型コロナウイルスオミクロン株の感染が爆発的に拡大したため、客足が一気に止まっている。
,,□,百貨店（売場主任）,お客様の様子,・当月は目標達成の見込である。ただし、月前半は福袋やバーゲンが好調であったものの、中盤から新型コロナウイルスの感染拡大により、来客数が減少となり、売上に影響が出ている。商品の売上に従来と大きな変化はないが、中間層のボリューム価格帯の商品は厳しい。不要不急の商品の購買を抑える傾向は強まっている。
,,□,百貨店（販促担当）,来客数の動き,・１月中旬までは、気温の低下などで、来客数は前年を上回るペースで推移し、防寒衣料やグッズなどの動きも活発であった。ただし、月後半は新型コロナウイルスオミクロン株の感染が急拡大した影響で、特に年配層の来客数が明らかに減少した。レストランの予約キャンセルなど、消費減退の具体的な動きが発生している。
,,□,百貨店（売場マネージャー）,お客様の様子,・月初は初売りの勢いもみられたが、新型コロナウイルスオミクロン株の感染拡大により、先行きの見通しは不透明である。
,,□,百貨店（外商担当）,販売量の動き,・新型コロナウイルスオミクロン株の感染が急拡大したため、来客数、売上共に落ち込んでいる。ただし、海外の高級ブランド品や時計については、依然として好調に推移している。
,,□,スーパー（店長）,お客様の様子,・新型コロナウイルスが猛威を振るうなか、スーパーでは来客数が増え、単価が上がる傾向がみられる。その分、飲食店とその関連業種を中心に、厳しい状況が続いている。
,,□,スーパー（経理担当）,販売量の動き,・新型コロナウイルスの新規感染者数は急増しているが、以前の緊急事態宣言の発出時ほど、売上の顕著な増加はみられず、比較的落ち着いた動きとなっている。
,,□,スーパー（販売促進担当）,販売量の動き,・新型コロナウイルスオミクロン株による感染第６波の影響は多少みられるが、緊急事態宣言下のような、まとめ買いによる混乱はなく、来店客も冷静に対応しているように感じる。
,,□,スーパー（社員）,来客数の動き,・年末の売上が前年を上回った店舗が多かった。その要因としては、客単価が伸びたことが大きい。ただし、競合店が出てきた店舗を中心に、全店的に来客数の減少がみられる。
,,□,コンビニ（店長）,来客数の動き,・まん延防止等重点措置の適用などもあるが、ここ数か月は来客数に変化がない。コロナ禍の状況が変わっても、消費者の生活リズムは戻らないように感じる。
,,□,コンビニ（店員）,来客数の動き,・休日の外出用の買物などで来店する客は減っているが、平日の昼間などは、特に変化がない。
,,□,家電量販店（店員）,来客数の動き,・来客数は前年と大きく変わらないが、商品ごとに動きの差がみられる。洗濯機ではドラム式の売上が非常に良く、売上をけん引している。
,,□,乗用車販売店（販売担当）,販売量の動き,・受注目標を低めに設定しているため、今月の動きも想定内ではあるが、工場の稼働停止などで製品が届かない。相当数の客に待ってもらう状態が続いている。
,,□,住関連専門店（店長）,販売量の動き,・コロナ禍以降は低水準が続き、この時期に商品を必要としている客だけが動いている状況に変わりはない。
,,□,その他専門店［医薬品］（管理担当）,販売量の動き,・買上点数、客単価共に改善傾向にあるが、来客数は微増にとどまる。新型コロナウイルスの新規感染者数の急激な増加により、来客数の増加は期待できない。
,,□,その他専門店［宝飾品］（販売担当）,販売量の動き,・飲食や旅行業界では、販促キャンペーンと外出自粛の繰り返しとなっているが、宝飾業界は良くも悪くも変化がみられず、売上や来客数は横ばいである。
,,□,その他専門店［スポーツ用品］（経理担当）,販売量の動き,・食料品の価格や電気・ガス代、ガソリン代など、生活必需品の値上がりが続いている。消費を喚起する材料は皆無である。
,,□,都市型ホテル（管理担当）,来客数の動き,・新型コロナウイルスオミクロン株の感染拡大により、来客数や収入が減るなど、営業面で落ち込んでいる。これまでは回復傾向にあったが、まん延防止等重点措置の適用で営業時間を短縮する必要があり、厳しい状況が続いている。
,,□,タクシー運転手,お客様の様子,・新型コロナウイルスオミクロン株の感染拡大による人流の減少は、日中に限れば大きく減少しているとは感じないが、流し営業での営業収入は依然として低水準のままである。
,,□,通信会社（社員）,販売量の動き,・新型コロナウイルスオミクロン株の感染拡大により、出勤できない店舗スタッフが増加している。徐々に店舗の運営が厳しい状況になりつつある。
,,□,美容室（店員）,単価の動き,・従来と変わらず、高単価のカラーやトリートメントのオーダーが入っている。
,,□,その他住宅投資の動向を把握できる者［不動産仲介］（経営者）,それ以外,・景気についての変化は見受けられない。
,,▲,一般小売店［事務用品］（経営者）,お客様の様子,・例年であれば、年度末に向けて商談が活発化する時期であるが、今年は商談数が少ない。さらに、新型コロナウイルスオミクロン株の影響で自宅待機の動きが増え、様々なところで動きが止まったり、鈍化している。
,,▲,一般小売店［花］（経営者）,お客様の様子,・まん延防止等重点措置の適用により、取引先の休業などが増えている。戻りかけていた売上が再び止まり、景気も下降気味になっている。
,,▲,一般小売店［衣服］（経営者）,来客数の動き,・１月の前半は来客数が前年比で約２割増え、売上も好調であったが、後半に入って新型コロナウイルスの新規感染者数が急増したため、来客数は急激に減少している。月後半の来客数は、前半と様変わりし、前年の約３割減となっている。売上自体は、月前半の好調で前年を上回ったが、このままいけば２月は非常に厳しくなる。
,,▲,一般小売店［鮮魚］（営業担当）,それ以外,・新型コロナウイルスオミクロン株の感染拡大により、まん延防止等重点措置が適用される前に、売上の急降下が始まっている。
,,▲,一般小売店［菓子］（営業担当）,販売量の動き,・新型コロナウイルスの感染拡大により、年明けからの販売量の減少傾向が、日に日に強まっている。
,,▲,百貨店（企画担当）,お客様の様子,・１月中旬頃までは、来客数が前年比で10％以上増えた日が多く、売上も新型コロナウイルス発生前には程遠いものの、回復傾向にあった。ただし、新型コロナウイルスオミクロン株の新規感染者が増えてきた下旬以降は、急激に来客数が減少している。
,,▲,百貨店（服飾品担当）,来客数の動き,・１月初旬は、年末商戦からの好調な流れが続いたが、中旬からの新型コロナウイルスオミクロン株の新規感染者数の増加に伴い、来客数は12月の60～70％に大きく減少した。前年と同様に厳しい年明けとなっている。２月に値上げを予定しているラグジュアリー関連は好調に推移しているが、中間層をターゲットにした商材が大きくダウンし、特に対面での密接な接客が必要な化粧品などが打撃を受けている。売上は、前年の緊急事態宣言下で落ち込んだ実績はクリアしているが、２年前と比べると、インバウンドを除く国内消費は80％ほどに低迷している。この傾向は、新型コロナウイルスの新規感染者数が減少するまで続くと予想される。
,,▲,百貨店（販売推進担当）,お客様の様子,・新型コロナウイルスの感染第６波の影響で、特に１月下旬に入ってからは、緊急事態宣言の下で時短営業を続けていた前年よりも、来客数、売上共に更に悪化し、かなり厳しい経済情勢となっている。
,,▲,百貨店（店長）,来客数の動き,・新型コロナウイルスの新規感染者数の増加に伴い、１月中旬から来客数が激減している。土日の人出も少なく、最小限の買物だけで済ませているのか、来客数以上にレジ客数が減少している。
,,▲,百貨店（特選品担当）,来客数の動き,・新型コロナウイルスオミクロン株の影響で、連休明けの11日以降の来客数が急激に減っている。
,,▲,スーパー（店長）,お客様の様子,・新型コロナウイルスによる外出の自粛傾向が再び強まっており、食品以外の買い控えがみられる。
,,▲,スーパー（企画担当）,販売量の動き,・日用品の動きが悪くなり、売上の前年割れが続いている。
,,▲,コンビニ（経営者）,来客数の動き,・まん延防止等重点措置の適用が決まっただけで、来客数が３％減少している。
,,▲,コンビニ（経営者）,販売量の動き,・またコロナ禍の影響が出てきている。
