,,▲,建設業（営業担当）,受注価格や販売価格の動き,・材料の価格高騰で部材が高くなり金額的に予算内に収まらないため、仕事自体が来期に見送りという話が聞こえてきた。
,,▲,輸送業（経営者）,受注量や販売量の動き,・地域を問わず輸出入の物量が減少している。また、国内の小売店向けの物量も前年を下回っている。建材などの住宅向け物量も前年を２割ほど下回る状況である。
,,▲,通信業（法人営業担当）,それ以外,・円安、資源価格の高騰が家計に影響している。地価の緩やかな上昇という良い面もあるが、庶民を苦しめる物価高は非常に厳しいものがある。
,,×,食料品製造業（営業担当）,受注量や販売量の動き,・受注量は前年比で減少している。販売量も軒並み下がっている。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・１月に入ってから同じ状況が続いている。本来は年度末の３月は書き入れ時で受注が増えるはずが、今年はさっぱりない。
,,×,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込広告が少ない。
"雇用
関連

(東海)",,◎,－,－,－
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車生産において、半導体不足・供給部品不足は若干改善しており、当地区の工場稼働停止も減少している。
,,○,新聞社［求人広告］（営業担当）,周辺企業の様子,・観光業、飲食業は回復傾向にある。今後の期待感も上向きな材料である。
,,○,職業安定所（職員）,求人数の動き,・産業別の求人状況を４年前と比較すると、おおむねどの業種でも90％程度に回復している。
,,□,人材派遣会社（経営企画）,周辺企業の様子,・景況感の変化を感じる材料は特にない。
,,□,人材派遣業（営業担当）,周辺企業の様子,・春闘で大手企業が賃上げをするなか、世の中の大半を占める中小企業は、取引先の値下げ要求を飲まざるを得ず、賃上げは現実味がない状況である。人手不足は相変わらずであるものの、賃上げ以前に採用が厳しい状況である。
,,□,人材派遣会社（社員）,求人数の動き,・少人数ながら送別会での利用が増加した。
,,□,人材派遣会社（企画統括）,採用者数の動き,・新規求人数は前年同期比で増加しているが、採用数は微増にとどまっている。
,,□,人材派遣会社（営業担当）,求人数の動き,・派遣募集数は３か月前とほぼ変わらない。
,,□,人材派遣会社（営業担当）,求人数の動き,・求人数は、年度末のため３か月前比では増加しているものの、前年よりも増加率が低い。
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・新型コロナウイルス感染症については新しい対応となったがまだ様子見である。一般消費者の経済活動は大分活発になってきたため今後に期待が持てるが、まだ回復には時間が掛かる。業種によっては景気が良く事業拡大の意欲があるが、人材確保が難しいことが障壁となっている。
,,□,職業安定所（所長）,求人数の動き,・新規求人数は前年同月比で増加傾向が続いているが、人手不足感や原材料の価格高騰による雇用への影響が懸念される。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は微減であった。新型コロナウイルス感染症の影響から抜け出せそうではあるが、引き続き原材料の価格高騰や原油高騰の影響が続いているため、まだ好転しているとは言い難い。
,,□,職業安定所（職員）,求人数の動き,・有効求人数、有効求職者数共に増加したが、増加幅が同程度であったため、有効求人倍率は前月と同程度になった。
,,□,民間職業紹介機関（営業担当）,採用者数の動き,・引き続き企業側の採用意欲は旺盛であり、年度をまたいで活動意欲のある候補者の採用につなげている。
,,▲,人材派遣会社（営業担当）,それ以外,・大手では軒並み賃上げがされているが、中小や非正規は賃上げされていないところが多い。
,,▲,職業安定所（職員）,周辺企業の様子,・スーパーでは仕入価格の値上がりにより利益率が下降しているため、賃金を上げたいが厳しい状況である。建築業はウクライナ戦争の影響により建築資材の輸入量が減少し、材料費が値上がりして苦しい状況である。製造業でも原材料費の値上がりや納期の遅れから部品の調達が難しい状況である。原材料費や燃料費が高騰しているものの、価格転嫁ができていない。
,,×,－,－,－
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,商店街（代表者）,販売量の動き,・３月に入り、急激にインバウンド需要が復調し、売上が大幅に伸びている。ノーマスクの客も増え、ようやく本格的に新型コロナウイルス感染症発生前に戻ったようである。
,,◎,都市型ホテル（役員）,来客数の動き,・３月下旬よりレジャー客を中心に直近の予約が増加している。春休みシーズンに入り、桜の開花も例年より早く、中高年夫婦や若年ファミリー層の利用が多くみられる。
,,○,商店街（代表者）,来客数の動き,・比較的天候に恵まれ、入込客も増加し、大手デパートは春の新生活応援フェアや、春のブライダルフェアで盛り上がりをみせている。
,,○,一般小売店［事務用品］（店長）,販売量の動き,・入学や就職などの祝いや年度末の決算時期ということで、いろいろな商品が売れている。
,,○,百貨店（販売促進担当）,お客様の様子,・入学式、卒業式などの各種行事や企業等の動きが新型コロナウイルス感染症発生前に戻り、関連したフォーマル、ビジネススーツ等の商品や、手土産といった商品に動きがある。またゴールデンウィークへ向けての旅行準備など、今まで不調だった商品が復調している。
,,○,コンビニ（店長）,来客数の動き,・新型コロナウイルス感染症発生前まで回復する勢いで、来客数が増加している。前月までは、商品価格の上昇で来客数が減少していることを心配していたが、３月は来客数も増加に転じており、このままの勢いで夏を迎えると新型コロナウイルス感染症発生前の状況にまで迫る勢いである。
,,○,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルス感染症も落ち着いてきて、明らかに消費マインドは改善している。新型コロナウイルス感染症発生前に回復するまでもう一息である。
,,○,衣料品専門店（経営者）,来客数の動き,・社会情勢が安定してくると、安心して消費意欲が湧いてくると考える。
,,○,乗用車販売店（経営者）,販売量の動き,・メーカーからの新車入荷が少しずつ多くなり、販売量が多くなっている。この状況がしばらく続くとみている。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・新型コロナウイルス感染症への不安低下と安定した天候により、来客数が伸びている。衣料品など外出に向けた物販の動きが良く、飲食店の利用も大幅な回復をみせている。その一方で、物価高騰による商品の値上げに対する節約志向として、特売日の来客数が増加している。
,,○,一般レストラン（統括）,お客様の様子,・観光地のため、春休みに入り県外はもちろんインバウンドの観光客が多くなっている。駅周辺に加えて市内全体で人の動きが活発化しており、飲食店の来客数や利用頻度も上がっている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・３月13日以降マスクの着用が個人の判断によることとなり、気分的にも社会的にも自粛ムードが和らぎ、人出が増えてきたと感じている。宿泊人数も宴会件数も増えている。しかし、レストランは地元客が主で生活防衛の意識が高く、商品の値上げで平日の会社員の利用も減少しており、夜のグループ利用の回復を期待している。
,,○,タクシー運転手,来客数の動き,・３月に入り観光客が増えている。特に週末を中心に増えている。新型コロナウイルス感染症発生前の状況に近づいている。
,,○,通信会社（営業担当）,販売量の動き,・新生活が始まる時期とともに新規契約者が増えており、客の携帯電話の需要が大きくなっている様子がみえる。
,,○,テーマパーク（役員）,来客数の動き,・前年同月と比べると、新型コロナウイルスの感染状況も落ち着いてきていることや、マスク着用が個人判断になったこともあり、国内の個人客を中心に来客数が徐々に回復している。しかし、国内の団体客やインバウンドはまだ動きが鈍い。また、物価の上昇があり、個人消費も今後減速することが懸念される。
,,□,百貨店（売場主任）,来客数の動き,・前年の３月はまん延防止等重点措置の解除があり、それまで控えていた外出機会が増え、リベンジ消費という特需があった。前年比だけでみると２月までの勢いはないものの、婦人服や紳士服、食料品、化粧品等は新型コロナウイルス感染症発生前の水準を超えている。
,,□,衣料品専門店（経営者）,販売量の動き,・新型コロナウイルス感染症が落ち着いてきており販売量は少しずつ回復しているが、新型コロナウイルス感染症発生前の売上には、まだ回復途上である。
,,□,乗用車販売店（役員）,販売量の動き,・米国での金融不安や、国内の物価上昇が続いているが、しばらくは現状どおりの安定した経済状況が続くと考える。
,,□,自動車備品販売店（役員）,お客様の様子,・今月は例年と比較して気温が温暖でタイヤの需要期が早まり、さらに４月の値上げの影響もあって、タイヤの売上は大きく増加している。しかし、それ以外は例年を下回り、集客も減少しているため、依然として厳しい状況である。
,,□,その他専門店［酒］（経営者）,販売量の動き,・３月は送迎会や花見などが行われているのだろうが、利益はもたらされていない状況である。
,,□,一般レストラン（店長）,来客数の動き,・例年、選挙のある時期は人の動きが悪くなる。
,,□,スナック（経営者）,来客数の動き,・新型コロナウイルス感染症の事情で悪い影響が多かった感じはあるが、会社関係の客が数人で来店している。花見の時期になると人の出入りが増え、少しずつ活気がみられるようになってホッとしている。
,,□,通信会社（職員）,お客様の様子,・客は少しでも安くするために動いており、景気の良さを感じない。
,,□,通信会社（役員）,販売量の動き,・通信、放送サービス共に、契約者数が前年と同じレベルの数値で推移している。
,,□,通信会社（役員）,お客様の様子,・割引サービスへの問合せは増加しているが、新規契約者数自体の伸び悩みは続いており、景気上向きの実感はない。
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・新型コロナウイルス感染症に対する規制の緩和が始まったが、客の行動様式はほぼ従来どおりであり、様子見というところで、売上等に影響はしていない。
,,□,住宅販売会社（従業員）,販売量の動き,・価格の高止まり状況のなかで、新規の契約件数は減り、販売総額も減っている。３月は例年並みに販売額は増えるとみていたが、そこまでにはならない。
,,□,住宅販売会社（従業員）,お客様の様子,・住宅ローン金利上昇により客の動きがあってもよいとみていたが、客の動きがみられない。
,,□,住宅販売会社（営業）,お客様の様子,・外部環境に好転の材料が見当たらないにもかかわらず、客の動きが完全に止まるわけでもない。低水準ながら安定している印象を受けており、景気の変化をここ３か月は感じていない。
,,▲,商店街（代表者）,お客様の様子,・どの業種も商品価格は上がっているが、生活必需品以外はバーゲンセールや割引のときにしか売れない。結局、商品の販売価格が上がっているとはいえず、売手が利益を減らして販売している状態である。
,,▲,一般小売店［精肉］（店長）,販売量の動き,・前年はプレミアム付商品券などがあったが、今年はないため売上等は落ちている。それに加えて、４月の値上げによる買い控え等が目立つようになっている。
,,▲,一般小売店［書籍］（従業員）,販売量の動き,・前月、前々月と傾向は同じで、来客数、販売量の減少が続いており、特に販売量の落ち込みが非常に大きい。
,,▲,百貨店（販売担当）,来客数の動き,・２月はビジネス需要の拡大で高単価商品が好調に推移し伸長したが、３月は一変して苦戦している。２月に前倒しした可能性もあるが、天候、特に気温の乱高下の影響で衣料品が苦戦し、好調だったビジネス需要もフレッシャーズなどのモチベーション需要による客以外は減少している。全国的にいわれているトラベル需要がまだ少なく、バッグやスーツケースなどが前年より僅かに良い程度である。
,,▲,スーパー（店長）,単価の動き,・給与が上がっていないのに、物価だけがどんどん上がってきている。客の買い方も変化し、無駄な物を全く買わない状況である。
,,▲,スーパー（総務担当）,来客数の動き,・競合店が増えているため、より安い単価の店へ客が流れている。
,,▲,スーパー（仕入担当）,販売量の動き,・客の買上点数が顕著に下がっており、単価が上がっているにもかかわらず売上が徐々に減少している。
,,▲,スーパー（店舗管理）,販売量の動き,・値上げの影響により、確実に買上点数が減少している。また、卵の特売に制限が掛かることにより、来客数の減少に更に歯止めが掛からない状況である。
,,▲,コンビニ（店舗管理）,来客数の動き,・新型コロナウイルス感染症の景気対策キャンペーンが落ち着き、特需が減っている様子である。
,,▲,家電量販店（店長）,販売量の動き,・新生活に向けての販売数量や商品単価が下がってきている。
,,▲,家電量販店（本部）,来客数の動き,・旅行シーズンに入ったためか、来客数が非常に減少している。
,,▲,タクシー運転手,来客数の動き,・県外の営業職の人が少なかったようにみえる。また、高齢者の買物のためのタクシー利用も少ない。
,,▲,パチンコ店（経理）,販売量の動き,・販売量が減少している。
,,▲,美容室（経営者）,お客様の様子,・例年３月は卒業式や花見などで消費活動が活発になる月であり、今年は新型コロナウイルス感染症が落ち着きをみせているにもかかわらず、客の消費意欲が盛り上がってきていない。売上、来客数共に前年より５％程度落ち込んでいる。物価高が影響していると考える。
,,▲,住宅販売会社（従業員）,販売量の動き,・住宅ローン金利が上昇気味で地価も低くなく、建築資材が高騰しているため、様子見の客が多い。不動産業者によると、資材高騰による建築価格の上昇で予算を上回り、解約するケースもあるらしい。
,,×,住関連専門店（役員）,販売量の動き,・商品の値上げなどで単価は上がっているが、販売量が減っている。さらに、来客数も減少している。
"企業
動向
関連

(北陸)",,◎,－,－,－
,,○,精密機械器具製造業（財務担当）,受注量や販売量の動き,・１～２月と好調だった受注状況が、３月も継続している。
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・原料やエネルギーなど様々なコストアップを受け、数回にわたって値上げを実施してきたが、その結果、販売数量は前年割れながら金額ベースでは前年を上回る傾向である。
,,□,繊維工業（総括）,受注量や販売量の動き,・受注は引き続き堅調である一方、原材料価格の高騰、特に電気料金の値上げが経営に深刻な影響を及ぼしている。
,,□,化学工業（総務担当）,受注量や販売量の動き,・現在の受注状況は、変わらずに推移している。
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・エネルギーや原材料など各種価格の高騰に歯止めが掛からず、利益の出ない状況が続いている。
,,□,一般機械器具製造業（総務担当）,受注量や販売量の動き,・業界全体として受注量は減少しているものの、依然として堅調な水準を維持している。
,,□,輸送業（役員）,受注価格や販売価格の動き,・物価上昇に伴う経営環境の悪化が懸念されるが、客先は契約条件の改定に慎重な態度を崩さない。
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・下期に入り、ＢｔｏＢの国内貨物の物量は前年割れが続いている。今年に入り、国内貨物も低迷が続いている。
,,□,通信業（営業）,受注量や販売量の動き,・前年10月以降、今月まで受注量の動きに変化はない。また、例年３月は駆け込み需要が多いが、今期については通常月と変わらない程度の受注にとどまっている。
,,□,不動産業（経営者）,受注量や販売量の動き,・同業者からの話では、購入者が余りいないということである。
,,□,司法書士,取引先の様子,・12月決算の会社や３月決算の会社で事業承継となる役員変更がある一方で、解散を決議した会社も多くなっている。
,,□,税理士（所長）,取引先の様子,・物価高のため、どの業種も１割ほど粗利益率が下がっており、一部の建設業では受注残が減ってきている。
,,▲,金融業（融資担当）,取引先の様子,・第３四半期決算の数字をみると、売上は前年比で横ばいか微増で推移している取引先が多いが、原価上昇の影響を受けて利益率が低下している。
,,×,－,－,－
"雇用
関連

(北陸)",,◎,－,－,－
,,○,新聞社［求人広告］（担当者）,求人数の動き,・合同企業説明会にも、前年を上回る多くの企業から参加があった。一方で新卒学生の動きは鈍く、売手市場の様相が顕著に表れている。転職者対象の説明会にも、やはり前年を上回る企業や求職者の参加があり、市場全体が活性化してきたと考える。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・大きな変動がない。
,,□,職業安定所（職員）,周辺企業の様子,・製造業の中小企業において、電気料金の高騰が厳しいという声をよく聞く。賃上げも難しい状況で、高騰分を価格転嫁しづらい企業にとっては苦しい状況である。
,,□,民間職業紹介機関（経営者）,求人数の動き,・２～３か月前と比べて、求人数は増加傾向にあるが求職者数が少ないため、マッチング率は変わらない状態が継続している。
,,▲,人材派遣会社（役員）,求人数の動き,・求人数が若干減ってきており、既存の派遣先から契約解除の連絡が数件出てきている。
,,×,－,－,－
,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(近畿)",,◎,百貨店（売場主任）,来客数の動き,・コロナ禍が落ち着き、関西国際空港経由でのインバウンドの入国が増えることで、３月は都心店の来客数が前年比で20％増えている。一方、郊外店の入店は0.1％の増加にとどまるが、売上は1.0％の増加と明るさがみられる。
,,◎,百貨店（サービス担当）,販売量の動き,・コロナ禍関連の行動制限がなくなったほか、マスク着用が個人の判断となり、外出する機会が増えている。それに伴い、婦人服や化粧品の売上が拡大し、来客数も好調に推移している。また、外国人観光客による来店も増加が続くなど、インバウンド効果も好調に推移している。
,,◎,百貨店（服飾品担当）,お客様の様子,・３月に入り、開店と同時に来店する外国人のツアー客などが増え、インバウンド売上が伸びている。また、国内客も来店時のマスク着用が自由になった解放感から、購買意欲が高まり、ラグジュアリー関連を中心に売上が２けた以上の伸びとなった。一方、衣料品関連も春物需要が好調で、コスメ関連も大きく売上が伸びている。食品関連も順調で、外出の増加によって行楽関連の食材が伸びている。
,,◎,百貨店（外商担当）,来客数の動き,・国内客が完全に回復しているほか、インバウンドの回復も日を追うごとに顕著となっている。店舗周辺の往来が、新型コロナウイルス感染症発生前に近いレベルまで戻っている。
,,◎,コンビニ（店員）,来客数の動き,・外国人旅行客が増えている。
,,◎,その他小売［ショッピングセンター］（総括）,販売量の動き,・当施設の入館客数は前年比で145％、売上は120％となっている。
,,◎,観光型ホテル（経営者）,来客数の動き,・３月に入って個人客の動きがかなり活発になっている。個人客はほぼ以前の水準に戻っており、宿泊単価も上がっているが、スタッフの人手不足で予約を断らねばならない状況にある。
,,◎,都市型ホテル（客室担当）,来客数の動き,・マスク着用の緩和や全国旅行支援の効果もあり、来客数が増えた。桜の開花が早まったことで、週末の稼働は満室となっている。
,,○,商店街（代表者）,販売量の動き,・業種による売上のばらつきはあるが、全体として良くなっている。
,,○,一般小売店［時計］（経営者）,来客数の動き,・今月は暖かい日が増えたこともあるが、初めての客や久しぶりの客も含めて、来客数が増えた。ゆっくりと滞在して世間話をするという、個人店ならでは仕事ができ、今月はとても良かったと感じている。
,,○,一般小売店［鮮魚］（営業担当）,それ以外,・インバウンド効果に尽きる。卸売の売上の減少分を、補って余りあるプラスが出ている。
,,○,一般小売店［呉服］（店員）,お客様の様子,・以前は新型コロナウイルスの感染者の濃厚接触者となり、外出できない人が多くみられたが、最近はそういった客が減っている。
,,○,一般小売店［菓子］（営業担当）,販売量の動き,・人の動きが活発になり、以前と比べると贈答品の動きもやや良くなっている。
,,○,百貨店（売場主任）,来客数の動き,・来客数が順調に伸び、新型コロナウイルス感染症発生前の水準に近づきつつある。
,,○,百貨店（管理担当）,お客様の様子,・物価の上昇などの懸念材料はあるものの、マスク着用の緩和といった日常を取り戻す動きが出てきたため、心理面で安心感が広がっている。
,,○,百貨店（販売推進担当）,お客様の様子,・13日からのマスク着用の緩和や、お彼岸シーズンに入ったこともあり、今まで出控えていた高齢者の来客が一気に増えている。
,,○,百貨店（マネージャー）,販売量の動き,・今までは好不調の差がカテゴリー別にはっきりと出ていたが、直近は差が余りなくなり、全てのカテゴリーが回復傾向にある。
,,○,百貨店（外商担当）,販売量の動き,・３月13日からは、マスクの着用が個人の判断に委ねられるようになった。店舗でマスクを外す客は少ないものの、開放的になっているようにみえ、実際に外出用の婦人服や、旅行用品の売上が伸びている。一方、一部の海外ブランドの時計や宝飾品は、高額品であるにもかかわらず売れており、品薄状態が続いている。
,,○,百貨店（店長）,来客数の動き,・来客数は都心店、郊外店共に、前年を上回っている。ただし、消費の内容が以前とは異なり、高級ブランド品などの高額品を買える店と買えない店で、業績の回復に差が出ている。
,,○,百貨店（商品担当）,販売量の動き,・２月の後半から３月にかけて、婦人服や化粧品の販売が好調である。卒業や入学といったセレモニー関連の復活で、婦人服が好調に動いているほか、３月13日からのマスク着用の緩和が、化粧品の好調につながっている。
,,○,百貨店（宣伝担当）,お客様の様子,・マスクの着用が緩和され、外出に必要な物を購入する客が増えている。化粧品関連の商材だけでなく、夏物商材であるパラソルや帽子などの動き出しが、前年よりも早くなっている。
,,○,百貨店（マネージャー）,お客様の様子,・３月中旬からのマスク着用の緩和もあり、顧客心理が改善し、人流も増えた。気温の上昇で、国内の中間層によるファッション商材やレストラン、行楽弁当などの動きが好調なほか、インバウンド需要も大幅に増えるなど、全体的に消費が活発となっている。
,,○,スーパー（企画担当）,単価の動き,・来客数、販売量共に減っているが、値上げの影響で１品単価が上がっており、売上は前年の水準をクリアしている。
,,○,スーパー（企画）,来客数の動き,・商品の値上げにより、平均買上点数は前年よりも減っているが、来客数は前年を上回るようになっている。
,,○,コンビニ（経営者）,来客数の動き,・在宅勤務者がかなり減ってきたのか、通勤客は以前の水準に近づいている。また、周辺ホテルの宿泊者数もかなり戻っており、来客数の増加につながっている。
,,○,コンビニ（経営者）,来客数の動き,・コロナ禍関連の制限が解除されたため、来客数が増えてきたと感じる。
,,○,コンビニ（店員）,来客数の動き,・昼間の客の動きは余り変わらないが、夕方から夜間にかけては日々忙しさが増している。近隣のホテルに宿泊している観光客の利用が多くみられる。
,,○,コンビニ（店員）,お客様の様子,・行動制限が落ち着き、気候も暖かくなってきたので、外出する人が増えている。
,,○,衣料品専門店（店長）,来客数の動き,・来客数がここ数か月は増えているが、単価は少し落ちている。全体にみると、やや上向いている感覚である。
,,○,家電量販店（経営者）,お客様の様子,・こどもエコすまい補助金の効果で、住宅リフォームや給湯器の販売量が増えている。
,,○,家電量販店（店員）,販売量の動き,・新生活需要や引っ越し需要、決算などの影響に加え、４月からの値上げの影響を受けて、来客数や販売量はやや上向いている。
,,○,家電量販店（企画担当）,来客数の動き,・入学や就職、転勤などに伴う、生活家電の販売が好調である。また、携帯電話の販売も例年どおり増加がみられる。
,,○,乗用車販売店（販売担当）,販売量の動き,・国内販売の最大化に向けて、新車の供給が進んでおり、客への納車が増えている。
,,○,その他専門店［ドラッグストア］（店員）,販売量の動き,・客単価が上がり、購入点数も増加している。外出へのちゅうちょがなくなったほか、脱マスクに向けて、メイク商品の売上が伸びている。
,,○,高級レストラン（スタッフ）,来客数の動き,・予約人数の規模が大きくなっているほか、外国人による予約が明らかに増えている。
,,○,一般レストラン（店主）,来客数の動き,・新型コロナウイルスの感染状況がやや下火になり、春休みで学生や家族連れの旅行が増えている。少しずつ行事やイベントなどによる人の流れも増えており、やや良くなっている。
,,○,観光型旅館（経営者）,来客数の動き,・動きの良かった高級ホテルの動きが、１～２月は急に鈍くなったが、今月は少し回復傾向にある。客が活発に動いているほか、インバウンドが増え始めたという実感がある。
,,○,観光型旅館（経営者）,来客数の動き,・全国旅行支援も６月末まで延長され、控えられていた予約も順調に入り始めた。インバウンドも一気に増え始めたため、ようやく以前の９割近くにまで回復している。
,,○,観光型旅館（団体役員）,来客数の動き,・春休みや全国旅行支援の効果で、かつてのようなにぎわいがみられる。さらに、少しであるがインバウンド客の利用も増えている。
,,○,都市型ホテル（管理担当）,お客様の様子,・コロナ禍の影響がほぼなくなり、客の動きが平常時に近い状況で増えている。
,,○,都市型ホテル（管理担当）,来客数の動き,・外国人旅行客の増加傾向がみられ、客室の利用や、レストラン等の来客数が順調に増えている。
,,○,都市型ホテル（販促担当）,来客数の動き,・客室部門の収入は前年比で167％、料飲部門は205％で推移している。
,,○,都市型ホテル（客室担当）,来客数の動き,・中国本土からの入国規制が更に緩和され、インバウンドの動きの活発化が実感される。
,,○,都市型ホテル（総務担当）,来客数の動き,・宿泊需要は大きく回復しているが、宴会、レストランの需要回復が遅れている。マスク着用の緩和効果はさほどみられず、５月８日までは厳しい状況が続くと予想される。
,,○,都市型ホテル（販売促進担当）,来客数の動き,・前年３月は、まん延防止等重点措置の影響で稼働率が53％であったが、コロナ禍の影響が弱まってきた今年は83％の見込みである。今月はかつての春の勢いが出てきており、卒業旅行や高校野球関係のほか、出張も通常の動きに戻りつつある。また、韓国や中国などの海外からの宿泊需要が増加していることも、好調の原因となっている。
,,○,旅行代理店（役員）,販売量の動き,・全国旅行支援の効果で、国内旅行の受注は前年比で163％と伸びた。一方、海外旅行は前年比では伸びているものの、実績額としては極めて小さい。
,,○,タクシー運転手,お客様の様子,・コロナ禍による約３年間の低迷期から、ようやく上向き始めている。ただし、今後は各種商品の値上げにより、徐々に消費意欲が奪われる可能性は否めない。
,,○,通信会社（営業担当）,来客数の動き,・４月から始まる新サービスの影響もあり、問合せや訪問説明の件数が増えている。
,,○,その他レジャー施設［イベントホール］（職員）,お客様の様子,・イベントが来場者で満員となっており、物販の売上が伸びている。また、当施設への来場者以外に、周辺施設では外国人を中心とした観光客が増え、活気を取り戻している。
,,○,その他レジャー施設［複合商業施設］（職員）,来客数の動き,・５月の新型コロナウイルスの５類感染症への移行や、３月13日からのマスク着用の緩和を経て、本格的にかつての日常を取り戻しつつある。ＷＢＣ（ワールド・ベースボール・クラシック）での日本代表の優勝も、消費者を活気付けるきっかけとなっている。
,,○,その他レジャー施設［飲食・物販系滞在型施設］（企画担当）,来客数の動き,・コロナ禍からの回復により、国内の観光客やインバウンドが増加傾向にある。
,,○,美容室（店員）,来客数の動き,・行事が再び始まったことで、客足が伸びている。
,,○,美容室（店員）,お客様の様子,・買物や旅行に出掛ける人が増えている。
,,○,住宅販売会社（経営者）,販売量の動き,・客付けが難しく、在庫として残っていた物件に対し、客からの反響が増えている。
,,○,住宅販売会社（従業員）,お客様の様子,・コロナ禍で賃貸マンションの空室が増えていたが、やや良くなってきた。最近は都心で賃料単価が上昇に転じたものの、好調に入居が進んでいる。
,,○,住宅販売会社（総務担当）,来客数の動き,・新型コロナウイルスの５類感染症への移行が決まったことで、来客数の動きが伸び、来店予約が増えている。
,,○,その他住宅［住宅設備］（営業担当）,販売量の動き,・年度末を迎えて仕事量が通常の1.3倍ほどに増え、対応が大変な状態である。当社にとっては、景気は上向いている。
,,□,一般小売店［事務用品］（経営者）,販売量の動き,・年度末ということで、例年であれば商品がかなり動く時期であるが、値上げの影響や、供給が不安定な製品もあるため、販売には細かなハードルが多い。なかなか売上が積み上がらないのが実情である。
,,□,一般小売店［花］（経営者）,販売量の動き,・今月は卒業式やイベントなどで販売量は伸びたが、仕入コストの上昇が続くなど、景気が回復しているとはいえない。
,,□,一般小売店［衣服］（経営者）,販売量の動き,・暖かくなり、商店街を歩く人の数が増えてきたが、販売量は目立って増えておらず、相変わらず状況は厳しい。
,,□,一般小売店［野菜］（店長）,お客様の様子,・飲食店には客が戻ってきた一方、当店では全体的に高い物が売れないなど、物価の上昇による影響が出ている。
,,□,百貨店（売場主任）,お客様の様子,・今月は目標達成の見込みである。コロナ禍の鎮静化に伴い、各種の規制が緩和される中、来客数は増加傾向にある。ただし、実用品や不要不急の商品に対する、購買の抑制傾向は続いており、商品ごとの好調と不調がはっきりしているため、全体的に好調とは言い難い。
,,□,百貨店（企画担当）,販売量の動き,・前年比での増加率は３か月前よりも大きいが、前年は３月中旬頃まで、新型コロナウイルスの感染拡大による影響が続いていた。インバウンドについては、中国本土からの旅行客が少しずつ増え、売上に占める化粧品のシェアが拡大している。
,,□,百貨店（売場マネージャー）,来客数の動き,・１月以降は来客数が増加している。特に２月中旬までのバレンタイン商戦が好調に推移し、来客数の前年比は、１月が9.1％の増加で、２月1が8.8％の増加、３月が4.3％の増加となっている。
,,□,百貨店（販促担当）,来客数の動き,・今月もコロナ禍の影響はほぼなく、外出需要が堅調で、イエナカ需要が低迷気味となっている。物価の上昇による影響で、食品は１回の買物額が調整され、客単価の上昇にはつながっていない。一方、月後半から暖かくなり、衣替え需要が動き出している。
,,□,百貨店（営業推進担当）,来客数の動き,・来客数は前年比で15％程度増えているが、前年のコロナ禍による影響を勘案すると、景況は大きく変わらない。
,,□,スーパー（経営者）,お客様の様子,・食品の値上げが続いており、買い控えの傾向があるように感じる。
,,□,スーパー（店長）,単価の動き,・高単価商品の販売が不振である。
,,□,スーパー（店長）,販売量の動き,・来客数は前年比で98％と回復が進んでいるが、販売点数は93％と、価格の上昇に対する買い控えが続いている。ただし、平均単価が105％とアップしているため、売上は97％となっている。
,,□,スーパー（店長）,来客数の動き,・行動制限などの緩和で、外食や行楽の動きが増え、来客数に影響が出ている。その反面、観光やビジネスでの外国人の入国が増えており、都心や観光地近くの店舗は良い状態が続いている。一方、郊外店舗は訪日外国人の恩恵がなく、かつての状態に戻りつつある。
,,□,スーパー（店員）,単価の動き,・売上は前年比で数％増えているが、それは商品の値上げ分であるため、景気が良いというわけではない。
,,□,スーパー（企画担当）,来客数の動き,・来客数は安定しており　特に変化はないと予想される。
,,□,コンビニ（経営者）,販売量の動き,・中食関連の商品で20円の値引きを３週間実施したところ、値引き商品の売上は10％ほど伸び、全体の売上も８％増えた。サラリーマンの懐事情が厳しく感じる。
,,□,コンビニ（経営者）,お客様の様子,・物価の上昇が続いているが、今のところは際立った変化はない。ただし、販売する商品価格の上昇が実感されるため、不安は強い。
