,,○,観光型ホテル（支配人）,来客数の動き,・宴会利用が低調だが、宿泊、レストラン利用は好調である。秋以降の予約も前年比で大きく増加している。
,,○,都市型ホテル（営業担当）,販売量の動き,・インバウンドの増加で宿泊が好調に推移している。レストランも株高とともに高単価の客が全体を引っ張る状態が継続している。法人宴会も各企業の業績が円安で好調に推移しているなかで、新型コロナウイルス感染症発生前の状態に戻ってきている。
,,○,都市型ホテル（総支配人）,来客数の動き,・宴会客は、ＯＢ会や学校関係の集まりなど４年ぶりに戻ってきた。レストランは昼を中心に客が入っているが夜は厳しい。宿泊は弱い。
,,○,旅行代理店（経営者）,それ以外,・ターミナル駅前ビル内の飲食店にも昼時は人が戻ってきている。しかし、通りの反対側にあるオフィス街では相変わらず500円弁当に人が並び、コンビニではカップラーメンを買ってお湯を注ぐ人の行列ができている。
,,○,旅行代理店（経営者）,販売量の動き,・７月から９月の夏休み期間での売上は少し良くなっている。
,,○,旅行代理店（営業担当）,販売量の動き,・旅行業界はほぼ新型コロナウイルス感染症発生前の水準に戻っている。国内旅行は新型コロナウイルス感染症発生前をしのぐ勢いがある。強いて言えば、海外旅行がまだ新型コロナウイルス感染症発生前の半分程度である。様々な規制も無くなって出掛けやすくなっているため、上向きに回復している。
,,○,通信会社（サービス担当）,お客様の様子,・旅行や遠方への外出が増え、外出先でインターネットを利用する人が多く、年配者から外出先でのインターネット利用に関する問合せが増えた。
,,○,美顔美容室（経営者）,販売量の動き,・今月からキャンペーンセールが始まったため、セット購入する客が多かった。
,,○,美容室（経営者）,お客様の様子,・客の話を聞くと、旅行やイベントなど出掛ける人が以前と比べてかなり多いため、景気は少しずつ良くなっている。
,,□,商店街（代表者）,お客様の様子,・やはりまだ新型コロナウイルス感染症が怖いのか、金を持っている年配客の動きが悪い。買い控えや外出控えで消費につながらない。
,,□,商店街（代表者）,来客数の動き,・週末以外でも商店街全体への来客数が増加している。ただし、客単価は依然として低い。
,,□,一般小売店［高級精肉］（常勤監査役）,販売量の動き,・景気動向は変わらない。
,,□,一般小売店［生花］（経営者）,販売量の動き,・切り花の価格が上昇しており、販売量が減少している。お盆後半の天候が悪く、売上は前年比15％減少した。その他はまずまずの動きである。
,,□,一般小売店［生活用品］（販売担当）,販売量の動き,・夏休みの帰省や行楽に費やすためか、物の購入にはなかなか金が回ってこない。
,,□,一般小売店［書店］（営業担当）,お客様の様子,・客先に円安の影響がある。
,,□,百貨店（販売担当）,お客様の様子,・夏休みやお盆で集客は増えた。購買意欲が高い客もいるが、流し見やウィンドウショッピングといった８月特有の客層が多かった。高単価商品の購入客が目立っており、富裕層の来店がやや増加している。
,,□,スーパー（経営者）,販売量の動き,・今月はお盆に台風が直撃し、店舗が休業となり大打撃であった。
,,□,スーパー（店員）,お客様の様子,・お盆商戦はまずまずの来客数であったが、高温や雷雨など天候の影響で伸び悩んだ。
,,□,スーパー（店員）,販売量の動き,・担当部門での価格改定があったが、売上は前年並みを維持している。しかし、販売数量は前年を割っている。
,,□,スーパー（営業企画）,お客様の様子,・来客数、客単価並びに買物動向には大きな変化はみられない。
,,□,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルス感染症対策の行動制限がなくなって初の夏休みやお盆期間となり、来客数は週末を中心に行楽客などが多くなりにぎわった。特に、おにぎりや冷麺などの売上が多く、猛暑も厳しかったため飲料やアイス類の販売数が大きく伸長した。
,,□,コンビニ（店長）,来客数の動き,・商品の値上げ分が反映されて売上は増えているが、来客数の伸びは鈍い。特に当店は夜に売上が伸びる店であるが、夜の来客数は伸びていない。
,,□,コンビニ（商品企画担当）,来客数の動き,・新型コロナウイルス感染症発生前と比較して遜色がない程度の人流ではあるものの、ここ３か月間では来客数に大きな変化はみられない。
,,□,コンビニ（本部管理担当）,来客数の動き,・売上は前年比107.1％と絶好調で、ここ数年で１番の売上をたたき出した。恐らく当社だけではなく小売業界全体で、好天候やコロナ禍のダメージ軽減を要因に、ここ数年来の売上になったとみる。ただし、経費高騰もあり利益ベースでは伸び率が低調であった。売上好調という実態と利益が出ないという体感が良くない意味で折り合わず、景気の動向は変わらない。
,,□,衣料品専門店（販売企画担当）,お客様の様子,・仕入単価は上がっているが、販売単価を上げてもそれほど売上が減らず、平行線のままである。
,,□,衣料品専門店（売場担当）,お客様の様子,・客はモノへの消費より旅行や娯楽等への消費を優先している。
,,□,家電量販店（店員）,販売量の動き,・必要最小限の買換え需要に支えられている。余り売行きに勢いがない。
,,□,家電量販店（フランチャイズ経営者）,販売量の動き,・猛暑のお陰でエアコンが売れた。エアコンや白物は値上げをしても生活必需品であるため堅調に売れている。テレビが売れなくなったがエアコンでカバーして前年比微減であった。
,,□,乗用車販売店（経営者）,お客様の様子,・新車の納車は動き出している一方、ガソリン代が高くなってきて、車全体の出費を抑えようと整備を控える客もいる。
,,□,乗用車販売店（経営者）,販売量の動き,・ようやくメーカーのテレビＣＭが解禁になったが、春先に発売予定だった新型車は未定のままである。厳しい状況は続いている。
,,□,乗用車販売店（従業員）,お客様の様子,・明らかに異常な気候、ロシアによる戦争や原発処理水の問題など負の話があまりにも多過ぎて、国民は不安を感じている。
,,□,乗用車販売店（従業員）,販売量の動き,・客との会話から、生活に係る支出増加の負担を余り感じていない人と負担を切実に捉えている人の２極化が進んでいる。やはり生活に余裕を持つ人でないと新車購入の話は現実味を持たないし、販売店が勧める新しい買い方にも関心を寄せてもらえない。
,,□,乗用車販売店（従業員）,お客様の様子,・客との会話で１番多いのはガソリン価格である。この地方は自動車がないと不便極まりないため、家計に厳しいという声が多い。燃費の良いハイブリッド車や電気自動車の話題も出るが、価格が以前より上がっており、こちらもメリットが少ないとの話である。来客数も前年と比べると半減しており、厳しい状況が続いている。
,,□,乗用車販売店（従業員）,単価の動き,・人気の国産高級車は海外でも人気があってリセール価格がかなり高いため、リセール目的で買う客が増えている。高級車のため利益率も高いが、すぐにオーダーストップか長納期になってしまう。
,,□,乗用車販売店（販売担当）,お客様の様子,・これまでは車検を機に買換える客が多かったが、ここ最近は買換えではなく車検を通して乗り続ける客がかなり増えている。将来の不安があるためではないかと推測する。
,,□,その他専門店［貴金属］（経営者）,来客数の動き,・８月は例年来客数が減少する傾向にあるが、今年は酷暑やゲリラ豪雨のせいか、更に悪化した。
,,□,一般レストラン（スタッフ）,来客数の動き,・今月は酷暑であったが、雨が続くような悪天候になるケースが少なかったため、集客の様子は良かった。
,,□,一般レストラン（従業員）,来客数の動き,・夏のイベントが終わり、消費も少し収まる。
,,□,その他飲食［仕出し］（経営者）,お客様の様子,・物価が上がっている割に賃金の上昇が少なく、追い付いていない。
,,□,旅行代理店（経営者）,販売量の動き,・全国旅行支援もほとんど終了し、新型コロナウイルス感染症の影響も少なくなり、秋口から団体旅行の受注も入っているが、まだ以前ほどではない。
,,□,旅行代理店（経営者）,お客様の様子,・お盆休み明けより、10月から３月の問合せも徐々に増えている。まだ旅行代金の値上がりや海外旅行での価格高騰の認知度が低く、新型コロナウイルス感染症発生前の代金では旅行に行けないため、旅行代金を聞いて見直す客も多い。決して手軽ではないが久しぶりに出掛けた海外旅行はとても楽しかったという声も多い。
,,□,タクシー運転手,来客数の動き,・客の動きに変化がみられない。
,,□,通信会社（企画担当）,販売量の動き,・新規契約者数や解約数をみると前年より多少は良いものの、トータルでみると動きは鈍い。
,,□,通信会社（営業担当）,単価の動き,・機器の値上がりは落ち着いたが、ガソリン代や人件費の値上がりにより工事費の価格改定が実施され、客の予算に合わず見送られることがある。
,,□,テーマパーク職員（総務担当）,来客数の動き,・７月は目標に比して85％、前年比では89％で、４月から７月累計でも目標に比して81％、前年比78％と良くなってはいない。４月から５月と比べれば良くなっているものの、前年比では２割程度入園者数が減っている。
,,□,ゴルフ場（支配人）,来客数の動き,・今月も入場者数は前年と比べ伸び悩んでいる。お盆時期の台風、猛暑や後半での雨の影響が大きい。４月以降、前年より入場者数の減少が続いているため、３か月前と同様景気は良くないまま変わらない。
,,□,住宅販売会社（従業員）,販売量の動き,・大きな変化はない。新型コロナウイルス感染症の分類が５類感染症に移行したが、再び周りでも感染者が発生する傾向にある。
,,□,その他住宅［不動産賃貸及び売買］（営業）,来客数の動き,・広告への反響数は新型コロナウイルス感染症発生前とほとんど同じになってきたが、単価が下がっている。
,,▲,商店街（代表者）,お客様の様子,・ロシアの内政問題やガソリン価格高騰の影響で、少し景気が悪くなったと皆が言っている。
,,▲,一般小売店［酒類］（経営者）,販売量の動き,・飲食店の客は金の使い方がますますシビアになっている。客の多くが食前から食後まで飲物のオーダーはせず長時間滞在する。
,,▲,百貨店（売場主任）,お客様の様子,・インバウンドの来店があり、日本人よりインバウンドの方が購入客は多い。日本人は散歩がてら涼みに来て少し話して帰る年配者は多いが、購入客は少ない。
,,▲,スーパー（店長）,お客様の様子,・お盆前までは、来客数は減少しているが値上げによる客単価上昇や帰省などの手土産等の売行きも良く、売上は前年を超えていた。お盆明けは、反動で一気に買い控えが進み、買上点数が大幅に減って売上が減少傾向にある。
,,▲,スーパー（店員）,販売量の動き,・中旬はお盆商戦の手応えが全くなかった。墓参り用の切り花は順調だったが、帰省や手土産など贈答用果物の売上が全く伸びなかった。やはり暑さが影響していたのか、昼から夕方にかけての来客数は減少が続いた。
,,▲,スーパー（総務）,単価の動き,・１人当たりの買上単価が下落している。
,,▲,衣料品専門店（店長）,お客様の様子,・客単価が下降続きである。できるだけ支出を減らそうという意識がある。仕事がないため地方に出稼ぎに行ったり、利益率の低い仕事を請け負う客が増えている印象を受ける。
,,▲,衣料品専門店（売場担当）,単価の動き,・価格が高くなっており、安い品を求める客がかなり増えている。葬儀のために礼服が必要だがそれほど着る機会がないため、安い物が欲しいという客が増えている。以前は良い物を長く着る人もいたが、今は着る回数が少ないため安い物でよいという客が多い。
,,▲,乗用車販売店（従業員）,単価の動き,・全体的に問合せも販売量も少ない。全くないわけではないためそれほど悲観はしていないが、もう少しあってもよいと考える。３か月前と比較すると良くない。
,,▲,一般レストラン（経営者）,お客様の様子,・ガソリン価格の高騰が大きい。助成延長という話だが、いつまで続くか分からない。ガソリン価格の税制度を根本的にもう少し何とかしてもらえれば、市民からも良くなったという声が聞こえてくると考える。
,,▲,一般レストラン（経営者）,それ以外,・アルコール類や食品の全てにおいて値上げがあり、当店のような小さな飲食店では、価格への上乗せが厳しい。
,,▲,その他飲食［ワイン輸入］（経営企画担当）,販売量の動き,・様々な物価が上がるなか、購入量を控える動きが出てきており、販売量は前年を５から10％下回っている。
,,▲,観光名所（案内係）,それ以外,・メディアでいわれているほど人の動きは多くない。特に、富士登山をする人は、外国人団体客は多いが日本人は少ない。
,,▲,パチンコ店（経営者）,販売量の動き,・来客数の動きから、やや悪くなっていると判断する。
,,▲,理美容室（経営者）,来客数の動き,・８月は忙しくなる月であるが、客が余り来ない。
,,▲,美容室（経営者）,お客様の様子,・この暑さで客が日中は外出しなくなった。
,,▲,その他サービス［介護サービス］（職員）,それ以外,・物品調達、ガソリン等運営コストの上昇や、次期介護保険の改正による影響から徐々に利益への影響が出てきている。
,,▲,設計事務所（経営者）,来客数の動き,・２～３か月前からかなり暇な状態が続いている。新規の案件がかなり少ない。
,,▲,設計事務所（職員）,お客様の様子,・客からは景気の良くなる話は全く聞かない。
,,▲,住宅販売会社（従業員）,販売量の動き,・契約のための見積りは17件提出したが３件の成約に終わった。検討はしたが最終的に慎重に判断する客が多い。物価上昇が止まらないなか、勢いでの購入はできない人が多い。住宅は高額な購入であるが勢いも不可欠である。購買マインドが上がらない世情を実感する。
,,▲,住宅販売会社（従業員）,お客様の様子,・住宅販売会社の対応が悪くなっている。会社の問題なのか営業担当者の問題なのか、会社にゆとりがなくなり、契約後の対応が悪くなっているという話を聞く。
,,▲,その他住宅［住宅管理］（経営者）,お客様の様子,・物流倉庫の管理、内装工事を担当しているが、ファッション系の衣料、靴、雑貨の物量が増えている。関係者に聞くと、人海戦術で時間とコストが掛かり利益が上がらないが、荷物全体が減っているなか衣料品関係の伸びに助けられているようである。どの企業も、コストが上がり苦戦している。
,,×,商店街（代表者）,それ以外,・原料資材の価格高騰により利益が減っている。その分を価格に反映して売りたいが、価格競争が厳しくなかなか値上げができない。非常に厳しい状況である。
,,×,スーパー（店長）,来客数の動き,・来客数が前年比95％前後で推移している。
,,×,美容室（経営者）,それ以外,・今月は新型コロナウイルス感染症や暑さの影響で客の入りが悪かった。
,,×,住宅販売会社（経営者）,来客数の動き,・気温が上がり過ぎ、暑くて客が外出しないため来客数が減少した。異常事態である。
"企業
動向
関連

(東海)",,◎,－,－,－
,,○,食料品製造業（経営企画担当）,受注量や販売量の動き,・夏物商戦が比較的好調に推移している。春先に実施した価格改正は、マーケットにおける理解を得られつつある。出荷量ベースにおいても前年実績に近づいてきた。
,,○,輸送用機械器具製造業（品質管理担当）,取引先の様子,・今まで中止していた業界の展示会などが再開し始めた。
,,○,通信業（総務担当）,それ以外,・各地で夏休みイベントが開催され、人流が発生して物やサービスが消費されている。地元町内でも盆踊りが開催され、予算を使って大量に景品の購入と配布を実行した。消費が膨らむことが景気を支えている。
,,○,不動産業（経営者）,それ以外,・例年同様に晴れの日が多く、新型コロナウイルス感染症に対する不安も解消していることから、前月同様に外出や遠出をする人が増加傾向になっている。外出の増加に伴い、今月の売上は前年を上回る状況となっている。
,,○,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・大手自動車メーカー関連の生産が上向き、全体的には好調に推移している。ただし、大きな案件は出ていない。当社では多忙な状態が続いている。
,,□,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・猛暑、物価高や買い控え等のためか、受注量、販売量が全般的に伸びず横ばいであり、景気は３か月前と余り変わらない。
,,□,化学工業（総務秘書）,それ以外,・酷暑が厳しい夏季であったが人出は多く、厳しい季節感を久しぶりに味わっているようにも見える。アフターコロナを満喫したいという消費者マインドは、１～２年は続くのではないか。良好な景気は継続すると見込む。
,,□,窯業・土石製品製造業（社員）,受注量や販売量の動き,・お盆休み前の駆け込み受注があったが例年のことであり、特に３か月前と販売量は変わらない。
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・引き続き受注量はエリアを問わず多く、仕事をこなすのが精一杯だが、価格転嫁が進まないことと固定費など経費増加のため、利益は減少傾向が続く。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルス感染症の収束に伴い、客先業界ではやや良い状態が３月から８月まで続いている。お盆前はある程度受注があったが、８月後半は今のところ少ない。この２～３か月の受注量は変わらない。
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・新製品が出ているものの、大きな変化はない。
,,□,建設業（役員）,受注量や販売量の動き,・夏休みも終わりに近づき、この１週間で客の動きが良くなっている。商談の件数というより、真剣に検討する客が増えている。
,,□,建設業（営業担当）,取引先の様子,・受注はあっても必要な部材が入らないため、作業が滞る状況が変わらない。見積りを出しても、部材が高くなっているためなかなかゴーサインは出ないが、年度末頃になれば出てくると考える。
,,□,輸送業（従業員）,受注量や販売量の動き,・荷量は回復した。仕事量だけは新型コロナウイルス感染症発生前に戻ったといえる。ただし、燃料を始めとした各種経費は増大している。賃金を上げたくても運賃が上がらないとできないが、荷主もそう簡単には受け入れられない。
,,□,輸送業（従業員）,受注量や販売量の動き,・企業間の輸送物量が鈍化している。2024年問題があるものの、現実には物量の減少に伴い価格の大幅値引きが横行している。
,,□,輸送業（エリア担当）,受注価格や販売価格の動き,・１トン当たり単価の動きを月次でみると、月ごとに運賃値上げ幅が縮小している。会社の営業努力で客から適正運賃を収受する流れで動いているが、その動きが低迷し運賃アップにつながっていない。一巡したということもあるかもしれないが、客の理解がなかなか得にくい状況にある。
,,□,通信業（法人営業担当）,それ以外,・公的年金の運用は株高と円安により安定しているようだが、ガソリン価格の高騰や食料品の値上げが家計を圧迫していることが心配である。
,,□,金融業（従業員）,それ以外,・原油価格の上昇が家計を圧迫しているという声を多く聞くようになった。また、物価の上昇も続いている。
,,□,金融業（従業員）,取引先の様子,・現在の景気は以前と比べると良くなっているようにみえるが、やはり物価高やガソリン価格の高騰などで将来への不安があり、必要な物だけを購入する風潮がある。
,,□,金融業（企画担当）,取引先の様子,・原材料高は変わりなく、販売価格に転嫁できない企業は引き続き厳しい。中小企業では賃金が上がっておらず、個人消費も厳しい状況が続いている。
,,□,不動産業（開発担当）,受注価格や販売価格の動き,・当地域のマンション分譲価格や売行きには変化がない。
,,□,広告代理店（制作担当）,取引先の様子,・人の動きがかなり増え始めたこともあり、交通関係の広告出稿が増えている。
,,□,公認会計士,取引先の様子,・取引先の売上推移をみると、前年よりは回復傾向だが３か月前とは余り変わっていない。また、業種によって大きな差がある。国内消費は少しずつ戻っているが、海外と取引している業種は、円安の影響で売上こそ多少回復傾向にあるものの利益ベースではほぼ変わらない状態である。
,,□,会計事務所（職員）,取引先の様子,・夏のボーナス額は前年とほぼ同じか少し増えている。しかし、ガソリンや食品の値段が相当上がっていることを考えると増額の効果は相殺される。
,,▲,化学工業（営業担当）,受注量や販売量の動き,・半導体向け電子材料薬品の需要が低調である。特に中国向けが減少している。また、８月は稼働日の影響で容器の出荷量が減少した。
,,▲,一般機械器具製造業（営業担当）,受注量や販売量の動き,・引き合いは減っていないが、設備の価格競争が一段と厳しくなっており、なかなか受注につながらない。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・５月以降、前年比30％程度生産量が減少している。
,,▲,輸送用機械器具製造業（管理担当）,それ以外,・ガソリン代の高騰が止まらない。通勤には直接の打撃であり何とかしてほしい。その他でも値上げが続いており、良くなる気配はない。
,,▲,輸送業（経営者）,受注量や販売量の動き,・製造業を中心に出荷量が落ちている。特に住宅などの建材系での落ち込みが激しい。また、燃料コストの上昇や人手不足が続き利益を押し下げている。
,,▲,通信業（法人営業担当）,競争相手の様子,・値引き競争が激化して参入者がほぼ固まっていたビジネス利用のネットワーク回線市場に、新たな競合が参入してくるという情報がある。当社が抱える大規模顧客は既にターゲットとなっており、一層の値引きを武器とした営業を受けているという。新参者がほぼ飽和状態のビジネス回線市場に斬り込むメリットは、長期間安定的な収入を得られるところにある。各社が利益を削ってでも収入を確保しなければならない状況は、各社のキャッシュフローの苦しさに起因すると察する。
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量が前月比で２割ほど落ち込んだ。
,,×,金属製品製造業（経営者）,受注量や販売量の動き,・受注量が減少している。材料価格が低下傾向にあるため、引き合いの価格が低下している。
,,×,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込広告が受注できない。
"雇用
関連

(東海)",,◎,－,－,－
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車製造各社においては、工場稼働停止もなくなり年間計画達成に向けた通常の生産体制が戻ってきており、部品生産関係の仕事は毎日フル操業の状態が続く。ただし、人手不足問題が出始めている。
,,○,新聞社［求人広告］（営業担当）,周辺企業の様子,・街中の人出や店のにぎわいなどが、前のように戻ってきている。
,,□,人材派遣会社（社員）,求人数の動き,・主にリゾート関連での求人が増えた。
,,□,人材派遣会社（営業担当）,周辺企業の様子,・引き続きメーカーを中心とした各社でのエンジニア採用熱は高い状態である。
,,□,人材派遣会社（営業担当）,求職者数の動き,・求人数は増加しつつも、求職者数が伸びないため、採用数は変わらない。
,,□,人材派遣会社（営業担当）,それ以外,・ガソリン代など物価高騰が目立つ。
,,□,新聞社［求人広告］（営業担当）,それ以外,・県内で開催された大型イベントの効果によるにぎわいはあったが、一時的な状況と考える。
,,□,職業安定所（所長）,求人数の動き,・有効求人数及び有効求人倍率は前年を上回り人手不足の状態は続いている。将来を見据えた人材確保の動きも変わりはないが、このところ増加傾向にあった新規求人数が前年比でやや減少傾向にある。とりわけ、建設業、卸売業、小売業、運輸業で新規求人数の減少幅が大きい。
,,□,職業安定所（職員）,求人数の動き,・求人数は、３か月前と比べ自動車関連製造業、卸売業、小売業、宿泊業で増加したが、飲食サービス業では減少がみられた。自動車製造業では徐々に活気が戻っている感があり、宿泊業も、夏休みは海外からの観光客の増加により求人数が増加した。一方、猛暑日が続くなか外出を控える傾向があったためか、飲食店等の求人数が減少した。
,,□,民間職業紹介機関（営業担当）,求職者数の動き,・夏季休暇前の時期には、活動意欲の強い転職希望者の動きは落ち着いていたが、徐々に年度内の転職を目指して潜在層が動き始めている。
,,▲,人材派遣業（営業担当）,周辺企業の様子,・値上げラッシュの影響が、中小企業を中心に重く伸し掛かっている。仕入コストの増大が続き、利益率が低い状況で稼働せざるを得ない工場もみられる。
,,▲,人材派遣会社（社員）,求職者数の動き,・採用にコストが掛かる人材紹介をこれまで避けてきた企業から、人材確保ができないため相談を受けるケースが増加している。
,,▲,職業安定所（職員）,求人数の動き,・飲食・宿泊業以外の業種では求人が減り始めており、特に製造業での求人減少が長期化しつつある。
,,▲,職業安定所（職員）,周辺企業の様子,・運輸業では改善基準告示に伴う2024年からの業務見直しが必要とされており、拠点や従業員の増加を計画している事業所がある。受注は安定しているもののガソリン代高騰やトラック部品が前年比20％ほど値上がりしており、荷主との交渉は難しい状況である。エアコン部品を製造する事業所では、前年は猛暑で需要が高まったが、今年は在庫を抱えている。
,,▲,職業安定所（職員）,求人数の動き,・求人数は、物価高騰の不安要素などから製造業を中心に緩やかな減少傾向が続く一方、求職者数は、緩やかな増加傾向が続いている。この状況が長期化している。
,,×,－,－,－
,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北陸)",,◎,コンビニ（店長）,来客数の動き,・来客数は横ばい若しくは微増だが、単価の上昇により売上は増加している。これをもって景気が良いとみるのは難しいが、前年売上との比較で10％強増えており、好調に推移している。経営面では、単価の上昇以上に経費の高騰があり大変厳しい状況で、特に人件費や光熱費が前年とは比較にならないほど急騰している。売上が増加しているのに事業が成り立たず、倒産するというケースが身近で起こる危険性がある。
,,◎,タクシー運転手,来客数の動き,・お盆を中心に３年ぶりの帰省客や観光客で街中がにぎわい、タクシーの利用も増加している。
,,○,商店街（代表者）,来客数の動き,・繁忙期であるお盆期間の台風により売上が減少したが、全体ではインバウンド需要に助けられ、新型コロナウイルス感染症発生前の売上を確保している。連日の酷暑にもかかわらず来店する客に感謝している。
,,○,スーパー（店長）,来客数の動き,・当店では来客数や買上点数が伸び続けている。値上げ分で客単価も上昇しており、果物などのし好品を含めて、売上は年間で１億円の増加ペースとなっている。
,,○,スーパー（総務担当）,お客様の様子,・お盆は帰省客が多く、人の流れが前年までとは違い、買上単価が高くなっている。
,,○,コンビニ（店舗管理）,単価の動き,・米飯の値上げを実施したが、おおむね受け入れられており、客単価の増加分がプラスになっている。また、駅前再開発による競合店のリニューアル工事の影響も大きい。
,,○,家電量販店（店長）,販売量の動き,・猛暑日が続いていることから、エアコンなどの夏物商材が好調である。
,,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・８月は地域の祭りや外出などで人の動きが活発になり、外出需要が増加した。猛暑が続き外出を控えるなかで、涼を求めた子連れのファミリー層の来店が増加し、季節商材の販売や、飲食店やカフェなどの冷たいメニューが好調である。
,,○,一般レストラン（統括）,お客様の様子,・今年のお盆期間は、４年ぶりに新型コロナウイルス感染症対策の制限がなく、円安で欧州を中心としたインバウンドが拡大するなど、好景気の条件がそろったことから、旅行や外出機会が増えて客の動きが活発になっている印象を受ける。しかし、一方ではガソリンを始めとした光熱費や物価の上昇が続いており、消費者は２極化している。
,,○,観光型旅館（経営者）,販売量の動き,・８月の売上は新型コロナウイルス感染症発生前の、2019年同月の売上を１割ほど上回っている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・単純に３か月前と比べれば、宿泊部門と宴会部門は宿泊者数や宴会件数共に増加しているが、諸経費や原材料が高騰しているなかで、単価は改善していない。レストラン部門は来客数が伸び悩んでおり、生活防衛意識が高まっている。新型コロナウイルス感染症発生前との比較では、全体として20％減少の状態が続いている。
,,○,タクシー運転手,来客数の動き,・物価が上昇しているためタクシーの乗り控えが増えると考えていたが、タクシー需要は増加し、夏場の暑さで乗車率も上昇している。
,,○,通信会社（営業担当）,来客数の動き,・発表された新プランに興味を持った客の来店が増え、いろいろと提案できる環境が整ったと考える。
,,○,テーマパーク（役員）,来客数の動き,・猛暑の影響や台風、ガソリン価格の高騰などのマイナス面はあるが、個人旅行を中心にやや良くなっている。
,,○,美容室（経営者）,単価の動き,・今年７月からカット料金のみ値上げしたが、来客数は減少していない。７月、８月共にカット料金の値上げ以上に技術単価が上がっている。
,,□,商店街（代表者）,来客数の動き,・価格上昇により売上は増加しているが、仕入価格のほか、電気料金、ガス料金、ガソリン価格など経費の上昇を加味すると、収益的にはダウンしている。また、今年の夏は好天に恵まれ、自然災害も比較的少なかったが、余りの猛暑に高齢者や子供、学生などの外出が減少している。
,,□,一般小売店［書籍］（従業員）,販売量の動き,・来客数や販売数は前年度より悪いが、この数か月は余り変わっていない。
,,□,百貨店（売場主任）,来客数の動き,・８月は、前月に続き婦人衣料やメンズファッション、食品が好調に推移した。猛暑で外出を控える傾向が高まることを懸念したが、来客数も好調で、売上は前年度実績及び2018年度実績を超えている。
,,□,百貨店（販売促進担当）,お客様の様子,・猛暑の影響で日傘を中心とした対策グッズや、調理の際に火を使いたくないという理由で総菜やレストランなどの需要が伸びている。富裕層によるラグジュアリーブランドのジュエリー購入などは継続して伸張している。
,,□,スーパー（店舗管理）,販売量の動き,・商品単価の上がり幅は高止まりし、10月からの更なる値上げを控えるなかで、し好品の買上点数は確実に減少しており、買物全般がシビアになっている。
,,□,スーパー（経営企画）,それ以外,・来客数、販売量、単価の動きを勘案すると変わらない。
,,□,衣料品専門店（経営者）,それ以外,・連日の暑さ、物価の高止まりにより、消費が今一つ押し上げられない。
,,□,衣料品専門店（経営者）,お客様の様子,・来客数は確実に戻ってきているが、まだ買物には慎重であり、新型コロナウイルス感染症発生前の水準には届いていない。
,,□,家電量販店（本部）,販売量の動き,・猛暑が続いて季節商材の動きは良いが、映像や情報関連機器の売上不足を補えない。
,,□,乗用車販売店（経営者）,販売量の動き,・他の商品価格と同様に新車の値上げも発表され、客は新車購入に対して慎重になっている。
,,□,乗用車販売店（役員）,販売量の動き,・今年に入ってから受注は順調に推移しており、３か月前と変わらない。
,,□,自動車備品販売店（役員）,販売量の動き,・来客数は前年同月との比較で大幅な伸びとなっているが、買上単価と買上点数が低く販売量が伸びておらず、ガソリンも値上げが続き給油量が減少している。また、自動車の販売台数についても、商談件数が少ないため厳しい状況が続いている。
,,□,住関連専門店（役員）,来客数の動き,・企画の実施時はそれなりに来客数は増加するが、それ以外のときは変わらない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・取引先の飲食店は好調だが、当店での店頭販売は全く振るわない状態が続いており、全体としては良くないままである。
,,□,一般レストラン（店長）,販売量の動き,・お盆までは例年以上に忙しかったが、お盆以降は観光客も含めて客足が伸びていない。
,,□,旅行代理店（従業員）,販売量の動き,・個人旅行は比較的堅調だが、団体旅行は来年以降の予約に移行しつつある。
,,□,通信会社（職員）,来客数の動き,・来客数、問合せ内容共に、特に変化がみられない。
,,□,通信会社（役員）,販売量の動き,・新規契約者数の状況に大きな変動はない。
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・スタッフ関係者が新型コロナウイルス感染症に感染し、業務に影響が出ている。客もまだコロナ禍の感覚から抜け出しておらず、新規入会者数を含めてほとんど動きがない。また、猛暑やガソリン価格等の高騰は、確実に客の外出意欲をそいでいるとみられ、日々の利用者数も減少している。
,,□,住宅販売会社（従業員）,販売量の動き,・作成した計画と比較して安定した受注が達成できない。また、地域によって受注高に差がある。
,,□,住宅販売会社（従業員）,販売量の動き,・分譲住宅が売れず、苦戦している。
,,□,住宅販売会社（営業）,来客数の動き,・客足は３か月前から全く変化がない。猛暑の影響があり、悪化している印象を受ける。
