,,▲,その他住宅［住宅管理］（経営者）,それ以外,・新たにできた商業施設の店舗も埋まらず、２年前にできた施設も出入りが激しく苦戦している。経済が回り始めてきたと思っていたが、まだ時間が掛かる。,
,,×,商店街（代表者）,それ以外,・地域では複数の商店街で空き店舗が増えてきている。同時に空室期間の長期化も目立ってきている。,
,,×,一般小売店［酒類］（経営者）,来客数の動き,・お盆明け以降、飲食店への客の流れは新型コロナウイルスの感染拡大初期に匹敵するくらい悪い。新型コロナウイルス感染症の新たな拡大もあり、客は飲食店利用を控えている。,
,,×,衣料品専門店（経営者）,来客数の動き,・あまりの暑さと物価高が重なってなじみ客も一見客も来店がなく、秋物の販売時期が飛んでしまいそうである。,
,,×,乗用車販売店（従業員）,単価の動き,・問合せも少なく販売も全く良くなく、非常に悪い。９月にこれほど悪いのは初めてで、このままだと困ると思うほど非常に悪かった。,
,,×,美容室（経営者）,来客数の動き,・ここ数日は少し涼しくなったが、この３～４か月は暑さのため出足が悪かった。,
,,×,住宅販売会社（経営者）,お客様の様子,・暑さで住宅展示場への訪問者が少ない。また、暑さにより購買意欲も下がっているように見受けられる。,
"企業
動向
関連

(東海)",,◎,－,－,－,
,,○,一般機械器具製造業（営業担当）,受注量や販売量の動き,・北米、欧州共に、自動車だけではなく一般産業機器向け設備投資が復調してきた。引き合いも増え、受注率も上がってきた。,
,,○,電気機械器具製造業（営業担当）,受注量や販売量の動き,・海外向け新製品の効果が出始めている。,
,,○,輸送用機械器具製造業（品質管理担当）,受注量や販売量の動き,・客先の生産計画の数字が上向いており、新しい人材雇用が始まった。,
,,○,建設業（営業担当）,取引先の様子,・この時期になると見積依頼等が増え、実際に作業工程等の相談もある。年末に向けて段々と作業も忙しくなる。,
,,○,輸送業（エリア担当）,受注量や販売量の動き,・季節要因で増加する。,
,,○,通信業（総務担当）,それ以外,・物価が上昇しているが、コロナ禍の時期と比較すれば、流通、旅行やイベントなどサービス業を中心に回復している。,
,,○,金融業（従業員）,取引先の様子,・自動車産業では夜勤があるなど忙しい生産体制である。物価高の割に景気が悪いわけではなく、高いと言いながらも休日は遊びに出掛けたり、消費が減ることもない。,
,,○,会計事務所（職員）,取引先の様子,・飲食店に客が戻ってきている。メニューの値段は上がっているが、その店だけでなく他の店、他の商品も値段が上がっていることから、敬遠されていない印象を受ける。,
,,○,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・円安の定着により仕事を国内へ転換しようとしても、なかなか人手が集まらず各社苦戦している。したがって、内製化が進まず円安が続く。評論家は円安に関するコメントをいろいろ言うが、人手不足のことは言っていない。自動化がますます要求され、当社にもいろいろな会社から問合せがある。,
,,□,食料品製造業（経営企画担当）,受注量や販売量の動き,・売上は前年実績を上回っても、出荷ケース数では前年割れの商品が多く、消費動向は低調となっている。,
,,□,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・消費の低迷、物価高、猛暑等のなかで売上は横ばいであるが、これは原材料の値上げ分の上乗せであり、生産量自体は減少しており、景気は余り変わらない。,
,,□,化学工業（営業担当）,受注量や販売量の動き,・半導体向け電子材料薬品の需要は、引き続き低調である。,
,,□,化学工業（総務秘書）,それ以外,・休日は人の往来が多く街の活況が続いている。物価高には閉口するが、時給引上げや賃上げも実行されており、消費を抑えながらも人的交流を楽しみたいという雰囲気が見受けられる。飲食店の割引期間中には長蛇の列が並んでいた。時間はあるため待ち時間はスマートフォンの時間にして、節約しながら消費する姿勢がみられる。,
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・引き合いは多く、こなしきれるか心配な状況が続いている。ただし、エリアとしては地元よりも他地域が比較的多い。価格転嫁が進まないと収益がかなり圧迫されることから、必ずしも楽観できない。,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・業界としては全体的に景気が良くなってきているが、原材料価格が高騰し、利益は余り出なくなっている。,
,,□,輸送用機械器具製造業（管理担当）,それ以外,・相変わらず円安、ガソリン価格の高騰やいろいろな物の値上がりの影響がある。,
,,□,建設業（役員）,受注量や販売量の動き,・立地、価格などのバランスの良い物件は契約が伸びているが、在庫物件の契約が伸びない。９月はこどもエコすまい支援事業の受付終了もあり、駆け込み需要があった。,
,,□,輸送業（従業員）,受注量や販売量の動き,・単純に受注量だけなら新型コロナウイルス感染症発生前くらいに戻っているが、増えているのは小口の仕事がほとんどで、大口案件は減っている。忙しさの割に売上額は伸びず、それ以上に各種経費が確実に増大している。賃上げも必要である。,
,,□,輸送業（従業員）,受注量や販売量の動き,・企業間の輸送物量が鈍化している上、燃料費等の高騰が利益を圧迫している。,
,,□,輸送業（エリア担当）,取引先の様子,・取引先によると、半導体不足が次第に解消され、発注からそれほど時間が掛からずに納品できるようになった。しかし、現状は半導体不足の時期に受けていた注文をこなしているだけで、新規受注は減っている。半導体の供給が順調になっても新製品が売れない状況である。,
,,□,金融業（従業員）,それ以外,・周囲の様子から３か月前と比較して余り変わっていない。物価の上昇は続いており、まだ景気としては厳しい状況である。,
,,□,金融業（企画担当）,取引先の様子,・原材料の価格高騰に加え、材料の納入が遅れることにより、今期の売上が見込めない状況が懸念される。利益面でも厳しく、ボーナス等での従業員への還元も難しい状況である。,
,,□,不動産業（経営者）,それ以外,・例年同様に晴れの日が多く、新型コロナウイルス感染症についての不安も更に解消していることから、前月同様に外出や遠出をする人は増加傾向になっている。外出等の増加に伴い、今月の売上は前年を上回る状況が続いている。,
,,□,不動産業（開発担当）,受注量や販売量の動き,・原材料費の高止まりに加え、施工業者が不足しており、工事費が更に上昇する懸念はあるが、住宅販売価格の上昇は見込めない。,
,,□,広告代理店（制作担当）,取引先の様子,・９月に入っても猛暑が続いていたこともあり、チラシやイベントの告知を打っても、外出を控える人が多かった。,
,,□,公認会計士,取引先の様子,・コロナ禍からの回復や値上がりした原料の価格転嫁も進み、企業全体の収益は上がっている。３か月前との比較では大きな変化はみられないが、特に輸出産業では採算が改善傾向にある。,
,,□,行政書士,それ以外,・燃料価格の高騰や2024年の改善基準告示で会社経営が厳しいと周囲の業者は言っている。,
,,▲,窯業・土石製品製造業（社員）,それ以外,・近隣地場産業の受注量が非常に少なくなっており、出荷する荷物も少なくなっているため、地元の運送会社が営業に来た。,
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・受注量が減少している。,
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・従来製品は小ロット化されて１ロット当たりの生産量が減少し、月間で３割程度生産量が減少している。,
,,▲,輸送業（経営者）,受注量や販売量の動き,・相次ぐ値上げの影響か、生活消費財の荷動きが前年を下回っている。自動車以外の生産財も、荷動きが悪い。,
,,▲,通信業（法人営業担当）,それ以外,・住宅ローンの固定金利の引上げや物価の上昇が続いている。買物弱者といわれる高齢者においても特に食料品への支出が多い人にとっては、食料品の値上げが与える影響は相当大きい。,
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、発注量共に本来であれば大きく伸びる時期であるが、今年は伸びるどころか減少している。差引き20％ほどの落込みとなる。,
,,×,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシが減少している。,
"雇用
関連

(東海)",,◎,－,－,－,
,,○,人材派遣会社（営業担当）,求人数の動き,・下期に向けての人員増強のため、派遣依頼や人材紹介依頼が増加している。,
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・新車販売台数は前年超えで推移し、生産体制も多忙となっているが人手不足の声を耳にする。最低賃金が過去最大の41円のアップで、中小企業においては非常に厳しい状況となる。,
,,○,新聞社［求人広告］（営業担当）,周辺企業の様子,・２極化が更に進んでいる。新しいサービスやインバウンド関連などで好調な企業と従来型で厳しい企業との差が、同じ業界でも大きくなっている。全体的には、新型コロナウイルス感染症の影響も落ち着き、外食やレジャー関連を中心に需要が戻りつつある。,
,,□,人材派遣会社（社員）,求人数の動き,・夏季の繁忙期が落ち着き、余り変わらない。,
,,□,人材派遣会社（営業担当）,周辺企業の様子,・景気は前月までと変わらない。,
,,□,人材派遣会社（営業担当）,採用者数の動き,・求人数は高止まりしつつも求職者数が増加しないため、業種、職種や勤務条件等により応募者数の格差が大きくなっている。,
,,□,人材派遣会社（営業担当）,それ以外,・物価高騰に対して収入が上がっておらず、実質的な収入の減少が続いている。,
,,□,新聞社［求人広告］（営業担当）,それ以外,・前年まで中止されていたイベントや催事の復活は好材料である。ただし、原材料価格高騰の影響もあるのか、広報など経費面にしわ寄せがきている。,
,,□,職業安定所（所長）,求人数の動き,・有効求人倍率は前年を上回ったが、新規求人数は前年比で減少している。建設業、卸売・小売業の減少幅が大きく、飲食サービス業では増加している。外食チェーン店、企業・学校等の施設内調理事業者からの求人が多く、小規模事業者からの求人は少ない状況である。,
,,□,職業安定所（職員）,求人数の動き,・求人数は３か月前と比べて微増、求人件数は微減であった。そのなかで輸送用機械器具製造業など製造業の一部やサービス業では増加がみられた。逆に減少した業種は、建設業、情報通信業、宿泊業、飲食サービス業であった。前月に続き人手不足が続いていることや猛暑が影響している。,
,,□,職業安定所（職員）,求人数の動き,・新規求人数の総数を業種別に前年同月比でみると、製造業では７か月ぶりに増加、運輸業も４か月ぶりに増加、卸売・小売業も３か月ぶりに増加したものの、飲食・宿泊業では９か月ぶりに減少するなど、景気回復に一服感がみられる。,
,,□,民間職業紹介機関（営業担当）,求人数の動き,・引き続きキャリア採用を検討する企業は高止まりしている。ただし、採用における基準は比較的高くなってきている。,
,,▲,人材派遣業（営業担当）,周辺企業の様子,・相変わらず値上げラッシュは止まらず、製造業だけでなくサービス業等も含め様々な場面で値上げによる影響がみられる。特にガソリンスタンドはその傾向が顕著に見受けられる。,
,,▲,人材派遣会社（社員）,求職者数の動き,・前月に引き続き経理・総務などの事務管理部門、特に管理職の動きが鈍い。,
,,▲,職業安定所（職員）,周辺企業の様子,・大型家電専門店や携帯電話販売店では、物価高に伴う買い控えや買換え時期を遅らせる動きが響き、販売が低迷している。この影響を受け電子部品製造業では生産が減少している。燃料や電気代の高騰による経費負担が増加している。また、建設業界は慢性的な人手不足の状態にある。,
,,▲,職業安定所（職員）,求人数の動き,・求人数は物価高騰の不安要素などから製造業を中心に緩やかな減少傾向が続く一方で、求職者数は緩やかな増加傾向が続いており、この状況が長期化している。,
,,×,－,－,－,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(北陸)",,◎,＊,＊,＊,
,,○,商店街（代表者）,来客数の動き,・季節の変化が今一つはっきりせず、衣料品関係は苦戦している。気候としては雨が少なく、外出を控えていた高齢者や子供の人出が回復することに期待している。ただし、インフルエンザや新型コロナウイルス感染症が再び流行し始めたため不安である。,
,,○,商店街（代表者）,来客数の動き,・９月前半は残暑が厳しく来客数は少なめだった。しかし、連休の頃から外国人客が増え、最終的に売上は新型コロナウイルス感染症発生前と比較して２けたの増加と好調である。,
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・外出機会の増加や地域行事の活発化により、外出需要に対する商材の販売量が引き続き増えている。猛暑日が続き、暑さ対策や涼を感じる食材などの需要も継続している。,
,,○,一般レストラン（統括）,来客数の動き,・ランチ中心の業態は６月から好調を維持しており、それに加えて８～９月はインバウンドや企業の宴会などが増え、居酒屋の業態でも上向いている。,
,,○,都市型ホテル（役員）,単価の動き,・個人予約は伸び悩んでいるが、企業研修やスポーツイベント、ツアーなどの団体予約は増加傾向である。来客数は伸び悩んでいるが、販売価格をコントロールして売上確保に努めている。,
,,○,タクシー運転手,来客数の動き,・観光客が増加している。夜の街は観光客に加えて地元客も増えており、人出が多くなっている。,
,,○,テーマパーク（役員）,来客数の動き,・新型コロナウイルス感染症の分類が５類に移行してから、国内の団体客の動きが回復している。客は増加傾向だが動きは鈍く、全体としては前年同期と比べてややプラスという状況である。,
,,□,一般小売店［書籍］（従業員）,販売量の動き,・物が売れない悪い状態が続いている。,
,,□,百貨店（売場主任）,来客数の動き,・台風の影響がなく、売上は前年及び新型コロナウイルス感染症発生前の2018年実績を超える見込みである。食品は好調に推移している反面、残暑が続いた影響で秋物商材の動きは鈍く、アパレル関連は苦戦している。,
,,□,百貨店（販売促進担当）,お客様の様子,・富裕層に向けたラグジュアリーブランドの期間限定企画や食品催事、仏像の展示販売会が話題となっている。地元で開催できない期間限定の企画は集客力があり、売上が好調に推移するケースが多い。,
,,□,スーパー（店長）,販売量の動き,・各商品の値上がりで買上単価は上がっているが、買上点数に変化はなく横ばいである。,
,,□,スーパー（店舗管理）,来客数の動き,・１品単価や客単価は上昇しているが、各家庭のコスト上昇分とも捉えられる。来客数は下降傾向にある。,
,,□,スーパー（経営企画）,お客様の様子,・来客数、客単価、買上点数等を勘案すると、変わらない状態である。,
,,□,コンビニ（店舗管理）,単価の動き,・米飯類の値上げにより客単価が上昇したため、売上全体が好調である。,
,,□,衣料品専門店（経営者）,お客様の様子,・ニュースによって客の気持ちが日々変化しているとみられる。,
,,□,衣料品専門店（経営者）,お客様の様子,・天候が不順で、売上に影響が出ていると考える。新型コロナウイルス感染症発生前の状態にはなかなか戻らない。,
,,□,乗用車販売店（経営者）,お客様の様子,・新車価格の値上げで客との商談回数が多くなっており、購入することに慎重になっていると考える。一方で、車検等の修理関係は影響なく入庫している。,
,,□,乗用車販売店（役員）,販売量の動き,・10月に新型車が発売されるため客の関心は高まっている。しかし、年間の生産台数は配車スケジュールにより決定されており、最近の傾向としては受注が増加してもすぐに配車が増えるわけではない。配車がなければ売上の増加にはつながらず、現状では余り変わらない。,
,,□,自動車備品販売店（役員）,お客様の様子,・半期決算でお買い得なイベントやダイレクトメールによる案内を実施しているが、客の反応は決して良くない。特に冬用タイヤの販売は、値上げ前の駆け込み需要の反動もあり、例年と比較して減少している。さらに、客は価格に対して非常に敏感である。,
,,□,住関連専門店（役員）,販売量の動き,・来客数は徐々に戻りつつあるが、買上点数も買上単価も減少傾向となっている。,
,,□,その他専門店［酒］（経営者）,販売量の動き,・いろいろなことを実施しているが、売上が回復しない。,
,,□,一般レストラン（店長）,それ以外,・観光客の動きが良くない状況である。,
,,□,通信会社（職員）,お客様の様子,・客単価の平均が変わらない。,
,,□,通信会社（営業担当）,販売量の動き,・９月は新商品の発売があり、全体的な伸びを期待していたが、新商品の入荷が少ないため販売数に反映されていない。,
,,□,通信会社（役員）,販売量の動き,・酷暑が一段落し、外回りの営業活動がしやすくなったため、放送、通信共に前年同月と同様の新規契約件数を獲得できている。,
,,□,通信会社（役員）,販売量の動き,・新規契約件数に大幅な変動はなく、契約の解約件数も横ばいの状況である。,
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・健康づくりや水泳教室などに対して否定的な雰囲気はないが、新規入会者数は増えていない。まだコロナ禍の雰囲気のなかでの生活や活動を繰り返している。,
,,□,住宅販売会社（従業員）,販売量の動き,・例年はお盆過ぎから客の動きが出てきて商談数が増えてくるが、今年は暑さが続いているためか動きは鈍い。問合せは多少出てきているが、成約には程遠い内容が多くなっている。,
,,□,住宅販売会社（従業員）,来客数の動き,・イベントを企画しても、来場者数が増加しない状況が続いている。,
,,□,住宅販売会社（営業）,来客数の動き,・春先から集客低迷が続いており、９月も改善がみられない。,
,,▲,商店街（代表者）,販売量の動き,・９月に入ってからも猛暑が続き、既に秋冬物商材に入れ替わっている衣料品の動きが非常に悪い。また、暑さで高齢者は外出を控えているようで人出も少ない。,
,,▲,一般小売店［精肉］（店長）,販売量の動き,・３か月前との比較では、ゴルフの景品等は多少増えているが、デイリー商材の動きが非常に悪くなっている。物価高や酷暑などが原因ではないかと考える。,
,,▲,百貨店（販売担当）,お客様の様子,・気温が高い影響で秋物のファッション商材は大苦戦している。単価が高くなるため客は購入に更に慎重になっている。催事など客の動員企画を実施し、来客数は前年並みを維持するが購入は少ない。駐車料金が無料となる最低金額での買物、無料企画やイベントで来店し買物をしない客が多い。商品の値上げが続くため、必要かどうかをしっかり見極めて購入しており、下見や他店と価格などを比較する客も増加している。県外に行ってアウトレットやラグジュアリーな店舗で購入する動きも増えていると考える。,
,,▲,スーパー（仕入担当）,単価の動き,・商品原価や相場の高騰の影響で値上げをするしかない。今後も予定されている値上げや相場状況のなかで、販売店として無理ができない状態である。,
,,▲,コンビニ（店長）,販売量の動き,・８月までの好調が一旦収まり、来客数だけでなく売上も減少している。商品の値段が高いため買い控えが起こっていると考える。その一方で、経費は今まで以上に掛かっている。コンビニ業界ではロイヤリティが掛かるため、値上げが直接的に利益の増加にはならず、店舗の運営は厳しいままである。,
,,▲,家電量販店（店長）,販売量の動き,・残暑が厳しいためエアコンの売行きは良いが、その他の商品は必要がない限り購入しない様子である。,
,,▲,家電量販店（本部）,販売量の動き,・季節要因が無くなり非常に厳しい状況である。８月と比較して、売上も来客数も急激に悪化している。,
,,▲,スナック（経営者）,来客数の動き,・小規模な企業の経営者から景気が悪くなっていると聞くようになり、当店も８月下旬から来客数が減少している。また、インボイス制度の導入で仕事をやめるという話も聞いている。,
,,▲,都市型ホテル（スタッフ）,来客数の動き,・コロナ禍からの回復が５月をピークに鈍化している。好調なのはインバウンドだけで、国内旅行者や値上げをしたレストラン部門の来客数は減少している。,
,,▲,タクシー運転手,単価の動き,・９月11日の運賃改定により、客の乗り控えが始まって仕事量が減りつつあるが、１回当たりの売上は増えている。,
,,▲,美容室（経営者）,お客様の様子,・新型コロナウイルスの新規感染者数が学校や職場で増加している。また、９月に入っても猛暑が続き、客は外出を控えているようで、来客数が５％程度落ち込んでいる。,
,,▲,住宅販売会社（従業員）,単価の動き,・受注する棟数も減少しているが、床面積も小さくなっている。,
,,×,衣料品専門店（経営者）,単価の動き,・３か月前も前年比86％と悪い状態であったが、現在はそれ以上の前年割れになるとみている。９月は予想以上の残暑で、秋物商材の売行きが前年よりも悪くなっている。,
"企業
動向
関連

(北陸)",,◎,－,－,－,
,,○,建設業（経営者）,受注量や販売量の動き,・民間工事の受注は低調だが、公共工事はようやく受注できるようになっている。,
,,○,金融業（融資担当）,受注量や販売量の動き,・各業種で受注量、販売量の改善がみられる。受注額、販売額については、円安や材料費の上昇も含め、適正採算を確保するための単価の改善が行われている企業とそうでない企業に分かれている。,
,,○,税理士（所長）,取引先の様子,・原価の高騰を価格に反映できている企業は好調で、余裕のある企業は従業員の賃金アップもできている。飲食業では価格を上げすぎて、周りとの価格差で売上に影響が出ているところもある。建設業では倒産が出始めている。,
,,□,繊維工業（総括）,受注量や販売量の動き,・新型コロナウイルス感染症が５類に移行し、国内ファッション衣料の売行きが好調であるなど、受注は引き続き堅調である。一方で、原材料価格の高騰、特に電気料金の上昇が経営に深刻な影響を及ぼしている。,
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・原材料費や物流費は高止まりし、個人消費もなかなか上向きにならず、厳しい状況が続いている。,
,,□,輸送業（経理）,それ以外,・各品目の値上げが続き、原材料やエネルギーコストの負担が増加しているため、先行きが不透明である。,
,,□,通信業（営業）,受注量や販売量の動き,・受注量の動きに変化はない、下期の政府補助金等の施策に期待したいが、その動きも不透明である。,
,,□,不動産業（経営者）,受注量や販売量の動き,・そろそろ購入者が出てくるとみていたが、法人客も含めて問合せが少ない状態である。,
,,□,司法書士,取引先の様子,・経営状態が良いときに依頼のある、事業承継のための代表者などの役員変更、退任代表者への退職慰労金承認のための株主総会開催といった依頼が複数ある。,
,,▲,食料品製造業（経営企画）,受注量や販売量の動き,・中国の日本産水産物輸入禁止措置を受け、輸出売上が大幅に前年割れとなっており、会社全体の足を引っ張っている。,
,,▲,一般機械器具製造業（総務担当）,受注量や販売量の動き,・工作機械業界は、2023年当初からずっと受注金額が減少傾向である。,
,,×,電気機械器具製造業（経理担当）,受注量や販売量の動き,・自動車関連の受注はほぼ横ばいの状況だが、一般消費者向け商品関連の受注が非常に悪く、新規の案件も少ない状況にある。,
"雇用
関連

(北陸)",,◎,－,－,－,
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・大型イベントが立て続けに開催されており、集客も新型コロナウイルス感染症発生前と同水準まで回復している。それに合わせて催事告知の新聞広告や事業協賛など、各企業の動きも復活してきた印象を受ける。求人関係は横ばいの状態で、売手市場の状況に変化はないと考える。,
,,□,新聞社［求人広告］（営業）,周辺企業の様子,・新型コロナウイルス感染症の影響はみられなくなっている。各種値上げにより売上は好調だが、その一方で利益を圧迫している。,
,,□,職業安定所（職員）,求職者数の動き,・新規求職者数がやや増えているようである。,
,,□,民間職業紹介機関（経営者）,求人数の動き,・求人数は増加も減少もしておらず、物価や人件費の高止まりの影響による様子見の状態にあるとみている。,
,,▲,人材派遣会社（役員）,求人数の動き,・派遣先企業からの派遣依頼が減少したり、取り消されたりすることが少し増えている。,
,,×,－,－,－,
,,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(近畿)",,◎,百貨店（サービス担当）,お客様の様子,・今月はプロ野球の在阪２球団が優勝し、関連セールの効果で来客数が増え、売上の拡大につながっている。また、訪日外国人の増加傾向にも変化がなく、好調に推移している。,
,,◎,百貨店（服飾品担当）,来客数の動き,・９月に入っても気温がまだ下がらない状況であるが、客の消費意欲は８月に続いて高く、都心店舗の来客数は前年比で130％以上と、国内客、訪日客共に増えている。また在阪球団の優勝といった、関西に活気が出てくるような動きがあったことから、優勝セールでの動員も大きく、初日はふだんの３倍以上の売上となった。商品別には、ラグジュアリーやコスメ関連が30％近いアップとなったほか、雑貨関連も前年比で50％近いアップとなった。特に、ハンカチなどのアイテムが韓国の客に再び人気となっている。,
,,◎,旅行代理店（役員）,販売量の動き,・国内旅行は遠方に出掛ける比率が高くなり、海外旅行も着実に増えている。全国旅行支援の終了で心配していたが、杞憂となっている。,
,,○,一般小売店［時計］（経営者）,販売量の動き,・厳しい残暑が続くなかで、来客数は相変わらず少ないが、夏の暑さで傷んだバンドの交換が増えている。時計の売上は厳しいままであるが、修理や電池交換で何とか売上が維持できている。,
,,○,一般小売店［鮮魚］（営業担当）,来客数の動き,・購買意欲の強いインバウンドに、消費はけん引されている。,
,,○,一般小売店［野菜］（店長）,お客様の様子,・飲食店やゴルフ場関係の取引先では、客足が戻ってきている。個人客は物価の上昇などで買い控えを行っているが、回復の動きに期待している。,
,,○,百貨店（売場主任）,お客様の様子,・今月は売上目標を大幅に上回る見込みである。特殊要因であるセール販売の増加に加え、外出需要やインバウンド需要の増加が好調要因である。商品の購入に対する客の慎重さは変わらないものの、コロナ禍による落ち込み時と比べ、商品の購入に対する積極的な姿勢がみられる。,
,,○,百貨店（売場主任）,それ以外,・郊外店である当店は、27日までの来客数が前年比で0.7％減、売上が0.8％減と微減であるが、都心店は来客数が24.4％増、売上が32.5％増と絶好調である。インバウンド効果で都心店は好調な一方、郊外店は前年並みという状況が続きそうである。,
,,○,百貨店（管理担当）,販売量の動き,・海外ブランドの雑貨類や化粧品の売上が、前年比で30％程度伸びるなど、好調に推移している。,
,,○,百貨店（売場マネージャー）,販売量の動き,・３か月前と比べると、景況感は改善しているものの、直近はその傾向が鈍化している。消費意欲の減退につながる物価上昇などの影響が出てきている。一方、インバウンドの消費は活発化しており、販売量を下支えしている。,
,,○,百貨店（営業推進担当）,お客様の様子,・コロナ禍が落ち着くとともに、外出の機会が増えるなど外向きのマインドが高まっている。それに伴い、婦人服、紳士服のボリューム層向け商品の動きが堅調で、売上を下支えしている。また、インバウンドの動きが引き続き好調で、クルーズ船の就航や旅行客の増加によって、関連売上は2019年の水準を大きく上回っている。,
,,○,百貨店（外商担当）,単価の動き,・海外の特選ブランドの服飾品や、輸入高級腕時計などで値上げが続いているにもかかわらず、富裕客やインバウンドが競うように購入している。,
,,○,百貨店（外商担当）,販売量の動き,・中間層による売上はまだ回復途上であるが、富裕層の購買意欲はかなり旺盛である。海外ブランド品や高級時計が、今までにない売上となっているほか、インバウンド売上もかつての水準を上回っている。,
,,○,百貨店（宣伝担当）,来客数の動き,・国内の旅行客、インバウンド共に増えており、来客数が大きく増加している。特選ブランドを中心に値上げが続いているが、そのたびに駆け込み需要があり、結果として売上が伸びている。,
,,○,百貨店（マネージャー）,お客様の様子,・９月に入って残暑が厳しいなか、国内の現金客の売上は前年比で約７％増と堅調さを維持している。特に化粧品が全体をけん引する一方、ファッション関連はまだ晩夏商材が好調で、秋冬物商材に動きはみられない。食品も総菜や菓子、ベーカリー関連が、自家需要や行楽の土産需要で好調である。富裕層の購入で、相変わらず特選ブランドや時計、宝飾品の動きが良いほか、インバウンドも客単価が下がったとはいえ、来客数が倍増するなど大きく増えている。,
,,○,百貨店（商品担当）,販売量の動き,・９月の売上は、国内客、海外客共に良かったと感じている。,
,,○,百貨店（マネージャー）,来客数の動き,・新型コロナウイルスの５類感染症への移行後、全体的に上向いていたが、今月は厳しい残暑で秋冬物衣料の動きが鈍く、苦戦した。ただし、プロ野球の在阪球団の優勝セールを実施したため、売上は大幅に増えている。,
,,○,スーパー（企画担当）,お客様の様子,・物価の上昇による単価上昇で、売上の前年比はプラスとなっているが、販売数量は落ちている。消費者の間には、無駄な買物はしないといった行動がみられる。外食での値上げ幅が大きい一方、スーパーは値上げ幅が小さいため、総菜やベーカリーなどの売上が大きく伸びている。,
,,○,スーパー（社員）,単価の動き,・前年の後半以降、商品単価の上昇が続いている。残暑が厳しいため、来客数はやや減少しているが、それを客単価の上昇でカバーしている。,
,,○,コンビニ（経営者）,来客数の動き,・欧米からのインバウンドが増え、１回当たりの購入単価は低いが、１日に２～３回の来店があるため、来客数の３％の増加につながっている。,
,,○,コンビニ（経営者）,お客様の様子,・プロ野球の在阪球団の優勝により、会社員による利用が増えている。,
,,○,コンビニ（経営者）,来客数の動き,・近隣企業への出社人数は完全にかつての水準に戻っている。また、周辺ホテルの客室稼働率も以前の水準に近づいており、来客数の増加傾向が続いている。,
,,○,コンビニ（店長）,来客数の動き,・海外からの観光客に加え、ふだんの客の来店も安定している。,
,,○,コンビニ（店員）,単価の動き,・来客数に余り変化はなく、売上も順調に推移している。外国人観光客が大幅に増え、一度にたくさん買物する人が増えたと感じる。手軽に食べられるレジ横のスナックや菓子類、カップ麺、酒などが、昼夜を問わず、たくさん売れている。,
,,○,衣料品専門店（店長）,単価の動き,・来客数、客単価共に上向きつつある。特に、客単価は３か月前よりも5000円上昇し、前年比でも約8000円上がっている。外国人観光客の増加に加え、朝夕の気温がようやく下がり、購買意欲が高まっている。また、プロ野球の両リーグで在阪球団が優勝し、街の盛り上がりの機運が高まっている。,
,,○,家電量販店（経営者）,販売量の動き,・リフォームや給湯器関連の補助金の効果で消費マインドが喚起され、販売量が増えている。,
,,○,家電量販店（人事担当）,販売量の動き,・コロナ禍による制限のない秋を迎え、屋外での活動が活発になり、販売量が増加した。ただし、エネルギー価格の高騰や物価の上昇により、消費者の財布のひもが固くなっている。,
,,○,乗用車販売店（支店長）,販売量の動き,・前月に続いて少し物価が上がっているが、株価も一定の水準を維持しており、客の金融資産の含み益が増えている。,
,,○,その他専門店［医薬品］（管理担当）,販売量の動き,・食品や日配品、日用雑貨などの生活必需品は堅調に推移している。また、暑い日が続くなか、ドリンク類や感冒薬などの医薬品も順調に動いている。一方、化粧品や化粧雑貨の動きは少し鈍化傾向にあり、マスクなどの衛生・介護用品にも大幅な減少がみられる。月全体でみると、今月は来客数、客単価共に微増となっている。,
,,○,その他小売［ショッピングセンター］（総括）,来客数の動き,・プロ野球の在阪球団のリーグ優勝により、来客数が10％増えている。,
,,○,一般レストラン（経営者）,来客数の動き,・３か月前と比較すると、売上や来客数は横ばいであるが、飲食店の利用状況には偏りがみられる。一方、インバウンドの来店が徐々に増えるなか、観光客として来店するだけでなく、日本人が日常的に利用しているものに触れる、体験を求めての利用が増えつつある。,
