,,□,衣料品専門店（売場担当）,単価の動き,・特に季節に左右される仕事のため、今の時季は１日の達成予算も月の予算も低くなる。スーツが売れないのは当然であるが、礼服やノーアイロンワイシャツのセット売りで何とか良い方向に向かっている。,
,,□,乗用車販売店（従業員）,販売量の動き,・確かに客の動きは出てきているが、車両価格が今乗っている車の1.3～1.5倍くらい高くなっているため、素直に話に入ってこない客も多い。生活インフラに関わる支出も増加しているなか、必要性をよほど感じないと具体的に進まない。それほど市場は厳しい状況が続いている。,
,,□,乗用車販売店（従業員）,お客様の様子,・相変わらず新車の納期は不透明で、生産の遅れや停止が度々起こり、売上が思うようには上がらない。ただし、世間では人の流れが活発になりつつあるのか、来客数が増えている。また、各業界でサブスクリプションが浸透してきたこともあり、自動車も税金、保険、メンテナンスなどをまとめて月々定額で支払えるプランがここに来て急に増え始めた。急な出費を回避できることが受けている。,
,,□,乗用車販売店（従業員）,販売量の動き,・新車の販売台数は前年比75％で推移している。人気車種の多くが納期の関係で販売停止になっており、売りたくても売れない状態が続いている。,
,,□,その他小売［ショッピングセンター］（経理担当）,来客数の動き,・コロナ禍が明けた様相ではあるが、少なくとも１年を通して注視していかなければならない。先行き不透明感は拭えない。,
,,□,一般レストラン（経営者）,単価の動き,・仕入れや物品全てが値上げのため、客単価も上がっているというより上げざるを得ない状況で、どうしようもない。,
,,□,一般レストラン（経営者）,販売量の動き,・暑くなりビールなどは出るようになったが、全体的に販売量は以前と変わらない。,
,,□,バー（経営者）,来客数の動き,・すっかりコロナ禍での生活に慣れてしまい、新型コロナウイルス感染症発生前の生活に戻るのは厳しい。,
,,□,その他飲食［ワイン輸入］（経営企画担当）,販売量の動き,・ボーナス商戦は前年同期比115％と好調であった。消費者には、物価高を気にする様子があるものの、消費意欲がある。,
,,□,観光型ホテル（経営者）,来客数の動き,・４月から６月は全国旅行支援で個人への割引があった。７月に入り割引がなくなったが、割引がなくても４月並みの宿泊者数であるため、比較的維持している。ただし、相対的には変わらないという評価である。,
,,□,旅行代理店（経営者）,販売量の動き,・全国旅行支援も終了に近づき、関連の客は減少しているが、その反面、コロナ禍が明けた反動で海外旅行の希望者が若干増えている。,
,,□,タクシー運転手,来客数の動き,・客足は底で動いており、上がる要素がない。,
,,□,通信会社（企画担当）,販売量の動き,・新規契約件数は前月より微増しているものの、解約件数は前年同レベル程度あり、停滞している。,
,,□,通信会社（営業担当）,お客様の様子,・客が予算取りできずＮＧになる案件がみられる。,
,,□,通信会社（サービス担当）,販売量の動き,・最近の客の傾向は、より速い通信速度や品質を求める客と、つながればよいので低価格で利用したいという客に分かれている。ほとんどの家庭や企業でインターネットの導入が終わっているため、通信業界の景気は低迷するばかりである。,
,,□,テーマパーク職員（総務担当）,お客様の様子,・来客数が前年同月比92％、４月からの累計では前年比77％となっている。入園料収入も前年同月比94％であった。,
,,□,ゴルフ場（支配人）,来客数の動き,・３か月前の４月頃よりも雨天の日が多く、入場者数は低調なまま継続している。今月は梅雨明けとなったものの中旬過ぎまで雨模様が続き、前年と比べても入場者は減少している。４月以降、景気はやや悪いまま変わらず推移している。,
,,□,美容室（経営者）,お客様の様子,・新型コロナウイルス感染症の分類が５類感染症に移行して大分動きが出てきたと思ったら、また最近は新型コロナウイルスの新規感染者数が増えてきて、客足が少し悪くなった。,
,,□,その他サービス［介護サービス］（職員）,販売量の動き,・福祉用具レンタル契約の新規受注が伸び悩んでいる。介護認定が出るまでの期間が長くなっているためであろうか。,
,,□,住宅販売会社（従業員）,来客数の動き,・例年どおりの来場者数であった。,
,,□,住宅販売会社（従業員）,販売量の動き,・販売量は横ばいである。大きな変化はみられない。,
,,□,その他住宅［展示場］（従業員）,来客数の動き,・最近、来場者数が減少するのは景気が原因ではなく、我が国の人口が減少しているため当然と考えるようになった。,
,,□,その他住宅［不動産賃貸及び売買］（営業）,単価の動き,・閑散期のため３か月前より売上は当然悪いが、例年よりは上がっている。,
,,▲,商店街（代表者）,販売量の動き,・元々客単価は低かったが、最近は購買個数も少なくなっている。,
,,▲,一般小売店［酒類］（経営者）,販売量の動き,・飲食店の客ではアルコール飲料の利用が増えていない。,
,,▲,スーパー（店長）,販売量の動き,・買上点数は前年比92％から98％で推移している。,
,,▲,スーパー（総務）,単価の動き,・全ての商品で価格が高く感じられる。,
,,▲,衣料品専門店（経営者）,来客数の動き,・新型コロナウイルス感染症が収束に向かい、諸物価も落ち着き始めていたところに連日の猛暑で、バーゲンセール中にもかかわらず、なじみ客も一見客も来店がほとんどない。,
,,▲,乗用車販売店（従業員）,それ以外,・購入を決めかねる人が多い。買わなさそうで買う客もあれば買いそうだったがやめる場合もあり、良いか悪いかというと悪い。,
,,▲,乗用車販売店（販売担当）,お客様の様子,・車両本体価格が非常に上がっており、客の購買マインドが下がっている。,
,,▲,その他専門店［貴金属］（経営者）,来客数の動き,・最近の猛暑で客足が鈍くなっている。増税の話題や物価高など社会経済が不安定で、購買意欲が減退している。,
,,▲,一般レストラン（経営者）,お客様の様子,・前年と比べ、少しイベントも開催されて外売りが増えてきたが、暑さの影響なのか店内販売が少し落ち込んだ。,
,,▲,旅行代理店（経営者）,お客様の様子,・夏休みの海外旅行の予約は大変好調だが、９月以降の海外旅行を含む新規予約が非常に悪い。全ての物価が上がっていることもあり、ようやく燃油サーチャージも下がりつつあるなかで現地のホテル代、ガイド代や車代が高騰しているため、値段を聞いて契約に至らないケースがとても多い。夏休みは富裕層が４年ぶりに海外旅行を計画しただけかもしれず、もう少し価格が落ち着かないと一般的には厳しい様子が見受けられる。,
,,▲,観光名所（案内係）,お客様の様子,・一見、街中はにぎやかになっているが、日本人は早めに帰宅して、遅くまで滞在するのは外国人観光客が多い。余り経済の活性化には影響がないという気がする。,
,,▲,パチンコ店（経営者）,販売量の動き,・来客数の動きから、やや悪くなっていると判断する。,
,,▲,理美容室（経営者）,来客数の動き,・暑くなって忙しくなる時期であるが、客が余り来ない。,
,,▲,設計事務所（経営者）,来客数の動き,・案件数が圧倒的に少ない。,
,,▲,設計事務所（職員）,お客様の様子,・客からは景気の良くなる話は全く聞かない。,
,,▲,住宅販売会社（従業員）,お客様の様子,・改築などのリフォーム工事も減ってきた。しかし、外壁塗装など維持をするための工事は、まだ堅調にある。,
,,▲,その他住宅［住宅管理］（経営者）,それ以外,・取引先によると、職人は仕事がない地域から災害で求人があるところへ流れているとのことである。被災地では、見習い職人まで取り合いになっているらしい。,
,,×,乗用車販売店（経営者）,販売量の動き,・メーカーの不正問題で新型車の発売日が未定となり、テレビＣＭも放映中止となった。客の動きも悪く、非常に厳しい月であった。,
,,×,美容室（経営者）,お客様の様子,・少し前は暑いといってもまだしれていたが、今は当地では37度から38度の気温で客が外出できなくなっており、売上は良くない。,
,,×,住宅販売会社（経営者）,来客数の動き,・広告を出しても来客は少ない。また、客は不動産を購入するに当たって頭金が少なく、結果的に購入できない状況である。,
"企業
動向
関連

(東海)",,◎,＊,＊,＊,
,,○,食料品製造業（経営企画担当）,受注価格や販売価格の動き,・３月に値上げした商品の出荷数量がようやく回復してきた。天候要因も追い風となっている。,
,,○,電気機械器具製造業（経営者）,取引先の様子,・新型コロナウイルス感染症も収束に近づいており、客先業界でも設備投資が進んでいる。主要取引先の設備投資が復活したことにより、当社受注量が増えている。,
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・新型コロナウイルス感染症の影響はなくなっているが、物価高により財布のひもはなかなか緩まない。,
,,○,輸送用機械器具製造業（品質管理担当）,受注価格や販売価格の動き,・生産計画が少し増えている。,
,,○,通信業（総務担当）,それ以外,・週末の駅前通りの様子を見ると、ショッピングセンターの買物袋を持った人や市内を走る観光バスの交通量が確実に増えている。,
,,○,通信業（法人営業担当）,それ以外,・税収は増え、円安による輸出企業や訪日客の増加による観光業は好調で、かなり景気の良いムードである。,
,,○,不動産業（経営者）,それ以外,・例年同様に晴れの日が多く、新型コロナウイルス感染症に対する不安も更に解消していることから、前月同様に外出や遠出をする人が増加傾向になっている。外出の増加に伴い、今月の売上は前年を上回る状況となっている。,
,,○,公認会計士,取引先の様子,・業種によって多少ばらつきはあるが、３か月前と比較すると売上や来客数が増加傾向にある。サービス業の個人消費は回復しつつある。また、半導体などの供給に制限があった自動車産業なども制限が緩和されたことで販売台数は増加傾向にあり、関連製造業などの景気も回復傾向にある。,
,,○,その他非製造業［ソフト開発］（経営者）,受注量や販売量の動き,・売上、取引量共に前月と同程度である。大きな仕事は契約までなかなか大変である。新しい環境商品の開発で毎日を忙しく過ごしている。,
,,□,化学工業（営業担当）,受注量や販売量の動き,・引き続き半導体向けの需要が低調である。,
,,□,化学工業（総務秘書）,それ以外,・過酷な暑さは気になるが、それでも街には人波が戻ってきており、駅、飲食店やイベント会場の人混みは新型コロナウイルス感染症発生前に戻っている。週末には夏のセール会場も人で一杯であった。人気の飲食店は予約をしなければ入れない状況である。,
,,□,窯業・土石製品製造業（社員）,受注価格や販売価格の動き,・原料価格の高騰は一段落し、原料価格の上昇分をある程度製品価格に転嫁できた。ただし、客は原料純度を下げた製品への切替えや他社製品への切替えによるコストダウンの取組を始めている。,
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・販売量が減少傾向にある一方で、原材料価格が高止まりである。,
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・比較的受注は好調で、忙しい状態が続きそうである。理由がつかみづらいが、工事が動いている一方で製品供給が足りていない様子である。ただし、価格転嫁が進まず収益につながらない業界の構造は、厳しいところである。,
,,□,一般機械器具製造業（営業担当）,受注量や販売量の動き,・スポットで大型案件が受注できることもあるが、全体的に自動車向け新規設備投資は低調である。引き合い件数も少ない。,
,,□,電気機械器具製造業（営業担当）,受注量や販売量の動き,・新製品も出ているが、今のところ大きな動きにはなっていない。,
,,□,建設業（役員）,受注量や販売量の動き,・建設の受注に関しては、底堅く好調を維持しているが、人手不足の問題がある。分譲住宅販売に関しては、新規物件が価格高騰のため、在庫物件には割安感と値引きで動きが少しあるが、特段の好調感はない。,
,,□,建設業（営業担当）,取引先の様子,・取引先が新しく大手業者に統合され、ボーナスなど社員の処遇が変わっていると聞いた。,
,,□,輸送業（従業員）,受注量や販売量の動き,・受注量は新型コロナウイルス感染症発生前の水準にほぼ戻っており、あと一息といったところか。しかし、経費の増加は新型コロナウイルス感染症発生前を上回っている。景気の見通しは荷主との値上げ交渉が進むかどうかによるが、現状では不透明である。,
,,□,輸送業（従業員）,受注量や販売量の動き,・個人消費向けの企業は堅調であるものの、電子部品・デバイスなどの大手企業において、まだ半導体供給の影響があり、物量が伸びてこない。,
,,□,通信業（法人営業担当）,取引先の様子,・取引先のなかでも会社規模や業種により景気の捉え方に温度差がある。コロナ禍で事業継続のため借入れを余儀なくされた小売店や飲食店は、返済が始まったにもかかわらず客足が戻らず頭を抱えるが、大企業の経常利益は軒並み拡大し、通信設備への投資も増加傾向にある。大企業の収支が上向きになっても社員の給与に反映するまでにはタイムラグがあるため、まだ消費活動に活気はなく、景気の下降ムードは続いている。,
,,□,金融業（従業員）,取引先の様子,・特に飲食店はにぎわっている様子である。しかし、物価が上昇しており、厳しい状況であることに変わりはない。,
,,□,金融業（企画担当）,取引先の様子,・物価上昇により仕入価格が非常に厳しくなっているが、販売価格に転嫁できず原価率がかなり上がっている。販売価格に転嫁できるような業種や企業はよいが、原価削減にも限度があり、この状況が続くと業績は非常に厳しい。,
,,□,不動産業（開発担当）,受注価格や販売価格の動き,・大幅ではないものの工事費の上昇が止まらない。エンドユーザーへ提供する価格には転嫁しづらい。,
,,□,広告代理店（制作担当）,取引先の様子,・コロナ禍は落ち着いてきているが、日常の生活必需品や、ガス、電気、水道料金の引上げにより、企業でも広告の発注を抑えている様子が多少みられる。,
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・新聞購読者も折込広告も、減少傾向にある。,
,,□,行政書士,受注量や販売量の動き,・ドライバー不足で車が遊んでいる。ドライバーがそろっていれば仕事を拡張できるのにと残念がる業者もいる。,
,,□,会計事務所（職員）,取引先の様子,・売上が伸びている顧問先は多いが、給与や諸経費が増えているため利益は減少気味である。設備投資等先に向かっての支出は余りない。,
,,▲,パルプ・紙・紙加工品製造業（顧問）,受注量や販売量の動き,・今月も全般的に受注量、販売量が減少しており、特に自動車関連の荷動きが悪く、景気はやや悪い。,
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・工作機械関連の受注が極端に落ち込み、生産量にすると約３割減少の状態になっている。,
,,▲,輸送用機械器具製造業（管理担当）,それ以外,・相変わらず続く値上げやガソリン価格の高騰と、良いことが何１つない。ボーナスも例年より低く、好条件はない。,
,,▲,輸送業（経営者）,受注量や販売量の動き,・観光、外食などの消費は増えているようだが、製造業の物量はここ数か月減少している。特に、工作機械や建材系の物量で減少幅が大きい。,
,,▲,金融業（従業員）,取引先の様子,・円安の影響により、インバウンドが増えて活性化している部分も一部にはあるが、食料品の高騰などで一般消費者にとっては毎月の支出が大きくなっている。金をセーブして堅実な使い方をする人が多い。,
,,×,鉄鋼業（経営者）,受注量や販売量の動き,・受注量、発注量共に平時から１割以上落ちている。明確な要因が不明であるため、いつまで続くか予測不能である。,
,,×,輸送業（エリア担当）,競争相手の様子,・港湾関係の運送事業者からの話では、大阪や神戸の港は荷動きが非常に悪く、関西の主要企業は輸出が軒並み減少し、関西経済圏が低迷しているとのことであった。中部圏の港湾関係も同様で、それ程良い業績ではないようである。,
"雇用
関連

(東海)",,◎,－,－,－,
,,○,人材派遣会社（社員）,求人数の動き,・リゾートホテルは繁忙期に入り良くなっている。,
,,○,人材派遣会社（営業担当）,周辺企業の様子,・各社のエンジニア採用熱は、３か月前よりも高まっている。,
,,○,人材派遣会社（営業担当）,求人数の動き,・派遣の新規求人数が増えている。,
,,○,アウトソーシング企業（エリア担当）,周辺企業の様子,・自動車の生産が上向きつつあるため、売上が増加した企業が増えた。人材供給業の組合員においても人材採用数は増加しているが、中小企業の募集条件では、なかなか採用までたどり着けない。,
,,○,職業安定所（所長）,求人数の動き,・人手不足感は強くなっており、将来を見据えた人材確保の動きも活発である。建設業、卸売業、小売業といった一部業種においては前年比で新規求人数の減少が見受けられるが、全体としては新規求人数の増加傾向が続いている。,
,,○,職業安定所（職員）,求職者数の動き,・新規求職者のうち、フルタイムでは在職中の求職登録者が大幅に減少し、パートタイムでは高齢者等の無業者での登録者が大幅に減少した。,
,,□,人材派遣会社（営業担当）,求人数の動き,・人材不足感が全体に広がり、業種や職種によるばらつきはあるが、積極的な採用の動きが強まっている。,
,,□,新聞社［求人広告］（営業担当）,それ以外,・地域イベントの復活もあり観光関連や飲食店はにぎわいを取り戻しているが、ふだんの生活のなかで消費が戻ってきた印象は薄い。,
,,□,職業安定所（職員）,周辺企業の様子,・社会経済活動の正常化や半導体の供給制約緩和で、幅広い業種で業況が改善している。食料品ではコスト上昇分の価格転嫁が進み、改善につながっている。その一方で、電気機械製造業や生産用機械製造業は海外経済の減速による需要低迷で悪化している。また、円安の進行や原材料の価格高騰に伴う価格転嫁の遅れ、海外経済の下振れなど企業の減益リスクは残る。,
,,□,職業安定所（職員）,求人数の動き,・求人数は３か月前と比べ大口の求人が増えている。業種別では、小売業、宿泊業、飲食サービス業で増加がみられる。人の動きが活発となり、人手不足が大きく影響している。反面、製造業等は余り変わらない。,
,,□,民間職業紹介機関（営業担当）,求人数の動き,・企業からの案件依頼は、増加率が徐々に下がりつつある。欠員補充から事業成長に向けた戦力性の高い人材確保に変化しつつある。,
,,▲,人材派遣業（営業担当）,周辺企業の様子,・物価高の影響が継続しており、中小企業の利益向上につながる様子はない。,
,,▲,人材派遣会社（社員）,求職者数の動き,・求人ニーズが日ごとに高まる一方で、求職者の動きが非常に鈍い。,
,,▲,職業安定所（職員）,求人数の動き,・物価高等の不安要素などから求人数は製造業を中心に緩やかな減少傾向が続く一方で、求職者数は緩やかな増加傾向が続いている。,
,,×,－,－,－,
,,,,,,
　７．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(北陸)",,◎,商店街（代表者）,来客数の動き,・７月もインバウンド需要に助けられている。新型コロナウイルス感染症発生前は、アジアからの観光客が中心だったが、欧米を中心とした幅広い国々からの客が購入している。特に米国からの若い世代が増加している。,
,,◎,コンビニ（店舗管理）,単価の動き,・原材料やエネルギー価格の高騰が容認されているのか、１人当たりの買上単価が１割弱増加している。,
,,◎,タクシー運転手,来客数の動き,・７月に入り、インバウンドを含めて観光客の数が増加している。さらに、毎日暑い日が続くため、タクシー利用が多くなっている。,
,,○,スーパー（総務担当）,お客様の様子,・観光客数が増加している。,
,,○,コンビニ（店長）,単価の動き,・１日の売上が前年比８％程度上昇している。経費の増加はあるが、売上増加により利益も前年と比べて微増しており、夏に向けて好調に推移している。ただし、来客数は減少しており、商品単価の上昇による売上増加であるため、不安が残る。,
,,○,自動車備品販売店（役員）,販売量の動き,・マスクをしない人が多くなり、週末の客も戻ってきている。買上単価はまだ低いが買上点数は増えており、ほぼ新型コロナウイルス感染症発生前の状態に戻っている。,
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・地域行事の再開などで活性化していることや、気温上昇に伴うマスク着用率の低下で、生活様式が元に戻った感覚がある。来客数が回復しており、買上率も上昇しつつあるが、一方で各種値上げに対する生活防衛意識から、セール実施日の来客数と買上率が上昇する傾向にある。,
,,○,一般レストラン（統括）,お客様の様子,・４月に外出や外食が活発化し始めたことに加えて、５月に新型コロナウイルス感染症の分類が５類感染症に移行し、客の行動が更に活発化した。それ以降も同様の状態を維持している。,
,,○,観光型旅館（経営者）,販売量の動き,・７月に入り、宿泊客数は新型コロナウイルス感染症発生前の2019年より減少しているが、売上は同程度に戻っている。,
,,○,旅行代理店（従業員）,お客様の様子,・個人旅行、団体旅行共に、取扱件数が増加している。,
,,○,タクシー運転手,来客数の動き,・売上が高止まりしている。働き手の数は３年前の半分になっているが、安定している。,
,,○,通信会社（営業担当）,来客数の動き,・新しい料金プランが発表されスマートフォンを安く使える環境が整ってきた。それに伴い料金プランの見直しや追加提案ができるようになり、数か月前より販売数が増加している。,
,,○,美容室（経営者）,単価の動き,・７月からカット料金を10％値上げしたが来客数に変動はなく、１人当たりの単価が上昇した分だけ売上が増加している。,
,,□,商店街（代表者）,来客数の動き,・売上不振で衣料品は早くからバーゲンセールに入っている。高額商材は売れ始めているが勢いがない。平日の夕方は人出も少なく、まだ不景気風に吹かれている。,
,,□,商店街（代表者）,来客数の動き,・イベント開催時の人出は多いが、通常時は余り増加しているようにみえない。インバウンドも昼の飲食には寄与しているようだが、夜の来客数増加には結び付いていない。小学校など一部にまだ新型コロナウイルスへの感染懸念があるようだが、大方落ち着いており、夏休みの街中のにぎわいに期待している。,
,,□,一般小売店［書籍］（従業員）,来客数の動き,・平日の来客数がかなり減少している。,
,,□,百貨店（売場主任）,来客数の動き,・７月は婦人衣料やメンズファッション、食品は好調に推移したが、ラグジュアリーブランドが不振だったことから、全体ではほぼ前年並みである。コロナ禍において地元で消費していた富裕層が５月以降外出機会が増えたことで、首都圏や関西圏に高額商材の需要が流出している。,
,,□,スーパー（仕入担当）,単価の動き,・商品価格の改定に加え、市場で取引される商材や輸入品の高騰があいまって、商品価格が急速に高騰している。,
,,□,スーパー（店舗管理）,お客様の様子,・値上げの影響により売上は確保できているが、光熱費の高騰を鑑みると実質はマイナスだと考える。更に物価高が続くと、生鮮食料品以外の商品購入はドラッグストアに流れる可能性が高い。,
,,□,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルス感染症は、客の仕事や生活を変えており、その変化を受け入れなければならないと考える。,
,,□,衣料品専門店（経営者）,お客様の様子,・リベンジ消費も一段落し、売上は伸び悩んでいる。新型コロナウイルス感染症発生前の状態にはまだ戻っていない。,
,,□,家電量販店（本部）,販売量の動き,・気温上昇の影響でエアコンの販売は伸びているが、景気が回復しているとは考えられない。,
,,□,乗用車販売店（役員）,単価の動き,・原材料価格の高騰も売価への価格転嫁が完了しており、販売量が変わらない状態が数か月間続いている。,
,,□,住関連専門店（役員）,販売量の動き,・全体の買上点数が減少したまま回復しない。必要なもの以外は買わない傾向が続いている。,
,,□,その他専門店［酒］（経営者）,販売量の動き,・人の動きが活発になりイベントの開催も確実に増えているが、物価高や原油不足などの影響で開催できないものも多くある。,
,,□,スナック（経営者）,来客数の動き,・７月中旬から暑さが続き、高齢者が外出を控えている。新規客の来店により新型コロナウイルス感染症発生前の状態に戻っているが、付近は人通りが非常に少ない。,
,,□,通信会社（職員）,お客様の様子,・問合せ内容に変化がみられない。,
,,□,通信会社（役員）,販売量の動き,・通信、放送共に新規契約者数は、引き続き前年同月と同レベルで推移している。,
,,□,通信会社（役員）,販売量の動き,・契約状況を見る限り、消費拡大、消費縮小いずれの兆候も見受けられない。,
,,□,テーマパーク（役員）,来客数の動き,・梅雨の大雨や猛暑の影響により、個人客の動きは前年同月と同様になっている。,
,,□,その他レジャー施設［スポーツクラブ］（総支配人）,お客様の様子,・この３年間に減少した会員数がほとんど増加していない。新規会員獲得のために実施する夏休み特別教室も集客が悪く、そこからの入会がないため当然会員数は増えていない。,
,,□,住宅販売会社（従業員）,お客様の様子,・例年お盆までの１か月間は、客の動きが緩慢で契約者数も契約高も伸びない。今年も同様の動きだが、今後のために地道に客への対応を行い、これからの契約につながるような行動を繰り返している。,
,,□,住宅販売会社（従業員）,販売量の動き,・１戸当たりの平均受注額が増加しており、客層が限定されてきている。早期に客層の拡大と掘り起こしを行う必要がある。,
,,□,住宅販売会社（従業員）,単価の動き,・建築資材の高騰による商品の値上げなどで、回復が期待できない。,
,,□,住宅販売会社（営業）,来客数の動き,・展示場の来場者数の低迷が長期にわたっているが、今のところ改善の気配がみられない。,
,,▲,一般小売店［精肉］（店長）,来客数の動き,・お中元ギフトは早期割引商材にシフトしている。７月は暑さで来客数が少なくなっているようである。,
,,▲,百貨店（販売促進担当）,お客様の様子,・各種値上げの影響で節約傾向となり、お中元ギフトの動きが良くない。個人客、法人客共に送り先の見直しや予算の削減などを行っていることが影響し、前年より10％程度のマイナスとなっている。梅雨明け以降の猛暑により、昼間の来客数が減少していることも影響している。,
,,▲,百貨店（販売担当）,お客様の様子,・セールになり価格が低下するため販売増加を期待したが、客は変わらず吟味して購入しており、今まで以上に買物に慎重である。また、県の支援策がなくなった影響も出ている。月末にかけてバッグやスーツケースなどの旅行雑貨の需要が高まっており、旅行などの外出消費に向かっているようである。さらに、高い気温による外出控えや、集会、宴会などの飲食関連消費の増加で、衣料品などを扱う店舗での販売が減少していると考える。,
,,▲,スーパー（店長）,競争相手の様子,・各種商品の値上げが止まらない。その一方で給料は上がっていないため、無駄な物は買わず、必要最低限の商品しか買わない。,
,,▲,衣料品専門店（経営者）,単価の動き,・消費者はお買い得感がなければ購入しない雰囲気である。コロナ禍では行政の手厚い支援策によるお買い得感が購入につながっていたが、それも順次終了してきたために消費が低迷していると考える。,
,,▲,家電量販店（店長）,販売量の動き,・猛暑が続いているが、エアコンの売上が伸びない。,
,,▲,乗用車販売店（経営者）,来客数の動き,・イベントを開催しても来場者数が少ない。購入に対して慎重な状態が続いているようである。,
,,▲,一般レストラン（店長）,来客数の動き,・観光客も少ないが、地元客の動きも悪くなっている。,
,,▲,観光型旅館（経理）,来客数の動き,・材料費やエネルギーコストの増加により、現状はやや悪くなっている。,
,,▲,都市型ホテル（スタッフ）,販売量の動き,・７月に入り、前月までの売上回復の勢いが急に弱くなっている。特に宿泊部門は、日本人の個人旅行、団体旅行共に宿泊者数が伸びず、単価もなかなか上げられない。レストラン部門も来客数が伸びない。,
,,▲,都市型ホテル（役員）,来客数の動き,・全国旅行支援の終了により、個人の宿泊予約の伸びが鈍化している。その結果、新型コロナウイルス感染症発生前の同月稼働率を下回っている。,
,,×,＊,＊,＊,
"企業
動向
関連

(北陸)",,◎,税理士（所長）,取引先の様子,・全体的に高揚感があり、特に新型コロナウイルス感染症の影響でダメージを受けた飲食、小売、観光、イベントなどの業種に勢いがある。しかし、その一方で人手不足が深刻である。,
,,○,食料品製造業（経営企画）,受注量や販売量の動き,・原材料価格やエネルギーコストは現在も高止まり状態だが、人々の動きが活発になっている影響か、外食や中食向け商品がけん引する形で全体の売上が増加しており、収益は改善傾向にある。,
,,○,建設業（経営者）,受注量や販売量の動き,・当社は土木舗装工事や電気設備工事、アスファルト合材の製造販売をメイン事業としている。６月決算の売上は目標を下回ったが利益は目標を上回り、利益率も９％と満足できるものとなっている。,
,,○,通信業（営業）,受注量や販売量の動き,・サービス業を中心に販売量が増加傾向にあり、当面は好調を維持すると考える。,
,,○,金融業（融資担当）,受注量や販売量の動き,・業種によりばらつきがある。売上が増加している企業が多いが、原材料高やエネルギー高、人件費の増加などによりコストが上昇しており、利益を圧迫している。前年度から原材料価格の上昇分は価格転嫁して値上げしているが、各種コストアップまではカバーできていない企業が多いと考える。,
,,○,金融業（融資担当）,取引先の様子,・新型コロナウイルス感染症の影響が落ち着き、製造業では半導体などの部品調達が改善し、出荷が進んでいる。飲食業は地元の宴会やインバウンドを含めた観光客の回復で収益が改善している。宿泊業もインバウンドを中心に平日を含めた宿泊が回復している。,
,,○,司法書士,取引先の様子,・新事務所の用地取得や、賃借していた主たる営業所の土地買取、親会社から賃借していた不動産の買取など大きな取引が複数ある。,
,,□,繊維工業（総括）,受注量や販売量の動き,・新型コロナウイルス感染症の５類感染症への移行により国内ファッション衣料の売行きが好調であるなど、受注は引き続き堅調である。その一方で、原材料価格の高騰、特に電気料金の値上げが経営に深刻な影響を及ぼしている。,
,,□,化学工業（総務担当）,受注量や販売量の動き,・受注量、販売量共に変わらずに推移している。,
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・コロナ禍からの需要回復に一部期待していたが、エネルギー価格の高止まりや様々なものの価格上昇、賃上げの一服感などで消費意欲が減退しており、状況は変わっていない。,
,,□,輸送業（管理会計担当）,受注量や販売量の動き,・国内企業間の物流量は前年割れが続いている。,
,,□,輸送業（経理）,受注量や販売量の動き,・物流の配送量がゴールデンウィークから減少し、現在も余り回復していない。,
,,□,不動産業（経営者）,受注量や販売量の動き,・個人客からの問合せが少ないことに加えて、同業者の動きも悪い。,
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,・今期に入り自動車関係、産業用関係共に想定を下回る受注状況で推移している。自動車に関してはメーカーの生産回復の遅れ、産業用関係は設備投資ペースの鈍化のためと考える。,
,,×,－,－,－,
"雇用
関連

(北陸)",,◎,－,－,－,
,,○,人材派遣会社（社員）,求人数の動き,・新規の派遣先や、過去に取引のあった派遣先からの募集が微増している。,
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・周辺企業の採用活動は一旦落ち着いたが、2025年以降の採用に向けたインターンシップや、社会人と学生による座談会など、各種イベントへの企業からの関心が高く、参加希望企業数が前年を上回っている。,
,,○,職業安定所（職員）,周辺企業の様子,・訪問する事業所の採用意欲は引き続き高いが、採用には至っていない。,
,,○,民間職業紹介機関（経営者）,求人数の動き,・コロナ禍が落ち着きをみせるなかで人手不足が続いており、求人数は少しずつ増加し、当県の有効求人倍率も前月より上昇している。,
,,□,新聞社［求人広告］（営業）,周辺企業の様子,・物価高や光熱費高騰などの影響が大きいと考える。,
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人数が減少している。,
,,×,－,－,－,
,,,,,,
　８．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
